,R,Q,A,Y
0,0.2,1,0,1
1,0.2,3,0,0
2,1.0,0,1,1
3,0.2,2,0,0
4,0.2,1,0,0
5,0.2,3,0,0
6,0.2,2,0,0
7,0.2,2,1,0
8,0.2,1,0,0
9,1.0,2,1,1
10,1.0,3,1,1
11,1.0,3,1,1
12,0.2,2,0,0
13,1.0,0,0,1
14,1.0,2,1,1
15,1.0,3,0,0
16,1.8,1,0,1
17,0.2,1,0,0
18,3.0,2,0,1
19,0.2,3,0,0
20,0.2,1,0,1
21,1.0,3,0,0
22,0.2,1,0,0
23,0.2,1,0,0
24,3.0,2,0,1
25,1.0,2,1,1
26,1.0,1,0,1
27,1.0,0,0,0
28,0.2,1,0,0
29,1.0,1,1,0
30,0.2,2,0,0
31,0.2,2,0,0
32,1.0,2,0,0
33,0.2,1,0,0
34,1.0,2,1,1
35,0.2,2,0,0
36,1.0,2,1,1
37,1.0,2,0,1
38,1.0,2,0,1
39,1.0,1,1,0
40,1.0,2,1,1
41,0.2,2,0,0
42,1.0,0,1,1
43,1.0,1,1,1
44,0.2,3,0,1
45,2.2,0,1,1
46,1.0,2,1,1
47,2.2,2,1,1
48,2.2,3,1,1
49,0.2,2,0,0
50,2.2,3,1,1
51,1.0,1,1,0
52,0.2,1,0,0
53,0.2,2,0,1
54,1.0,3,1,1
55,0.2,1,0,0
56,1.0,1,0,1
57,0.2,1,0,0
58,0.2,0,0,0
59,1.0,3,1,1
60,2.2,2,1,1
61,0.2,2,0,0
62,1.0,2,1,1
63,0.2,0,0,0
64,3.8,2,0,1
65,0.2,3,0,0
66,1.0,1,1,1
67,1.0,2,1,1
68,1.0,2,0,0
69,2.2,3,1,1
70,0.2,2,0,0
71,1.0,2,1,1
72,2.2,1,1,1
73,1.0,2,0,0
74,1.0,1,0,0
75,1.0,2,1,0
76,1.0,1,0,1
77,0.2,2,0,0
78,0.2,3,0,0
79,1.0,2,1,1
80,1.0,3,1,0
81,1.0,2,1,1
82,1.0,1,1,1
83,1.0,2,1,0
84,1.0,0,1,1
85,0.2,2,0,0
86,1.0,1,1,1
87,1.0,2,1,1
88,1.0,0,0,0
89,1.0,0,1,1
90,0.2,0,1,0
91,0.2,1,0,0
92,0.2,1,0,0
93,0.2,0,0,1
94,1.0,2,0,0
95,1.0,2,1,1
96,0.2,2,0,0
97,1.0,1,1,1
98,2.2,3,1,1
99,2.2,0,1,1
100,1.0,3,1,1
101,0.2,0,0,0
102,0.2,1,0,0
103,0.2,2,0,0
104,1.0,2,1,0
105,1.0,0,0,0
106,0.2,0,1,0
107,1.0,0,0,1
108,1.0,2,1,1
109,0.2,3,0,0
110,1.0,1,1,1
111,0.2,1,0,0
112,0.2,2,1,0
113,0.2,0,0,1
114,0.2,1,0,1
115,1.0,1,0,0
116,1.0,3,0,1
117,1.0,1,0,0
118,0.2,1,0,0
119,1.0,2,1,0
120,1.0,1,0,1
121,0.2,0,0,0
122,2.2,1,1,1
123,0.2,3,0,0
124,1.0,2,1,1
125,0.2,3,0,0
126,1.0,2,1,1
127,0.2,1,0,0
128,0.2,2,0,0
129,1.0,2,0,0
130,1.0,1,0,0
131,3.0,0,0,1
132,1.0,3,1,1
133,1.0,1,1,1
134,0.2,1,0,1
135,1.0,0,0,0
136,1.0,1,1,1
137,0.2,0,0,0
138,1.0,1,1,0
139,1.0,1,1,1
140,0.2,2,0,0
141,0.2,2,0,0
142,0.2,1,0,0
143,1.0,2,1,1
144,1.0,3,1,1
145,1.0,0,1,1
146,0.2,2,0,0
147,1.0,2,1,0
148,1.0,1,1,1
149,0.2,1,1,0
150,1.0,3,1,1
151,1.0,1,1,1
152,0.2,2,0,0
153,0.2,1,0,0
154,3.0,2,0,1
155,1.0,1,0,1
156,1.0,0,1,1
157,0.2,2,0,0
158,1.0,2,1,1
159,0.2,2,0,0
160,1.0,1,1,1
161,0.2,1,0,0
162,0.2,1,0,0
163,2.2,2,1,1
164,1.0,1,1,1
165,0.2,0,0,0
166,0.2,3,0,0
167,1.0,1,1,1
168,1.0,2,1,1
169,2.2,0,1,1
170,0.2,2,0,0
171,1.0,1,1,1
172,1.0,3,1,1
173,0.2,1,0,0
174,3.0,0,1,1
175,1.0,3,1,0
176,3.8,1,0,1
177,0.2,1,1,0
178,0.2,1,0,1
179,2.2,2,1,1
180,0.2,3,0,0
181,1.0,3,1,1
182,1.0,0,0,1
183,1.0,2,1,0
184,0.2,0,0,0
185,1.0,0,1,0
186,1.0,1,1,1
187,2.2,1,1,1
188,1.0,2,1,1
189,0.2,2,0,0
190,1.0,1,1,1
191,0.2,2,0,0
192,1.0,0,1,1
193,0.2,1,0,0
194,0.2,2,0,0
195,0.2,2,0,0
196,1.0,1,0,0
197,0.2,3,0,0
198,1.0,1,1,1
199,0.2,2,0,0
200,1.0,2,0,0
201,1.0,2,1,1
202,0.2,1,0,0
203,2.2,3,1,1
204,0.2,2,0,0
205,0.2,2,0,0
206,2.2,2,1,1
207,1.0,2,1,1
208,1.0,0,1,1
209,0.2,3,0,0
210,0.2,3,0,0
