,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
12483,7,4,9,2,1,0,1,1,2,2,0
2282,11,4,15,6,1,5,1,0,2,2,0
12513,7,2,11,0,1,3,1,1,2,2,0
9718,9,4,9,2,10,0,1,1,2,2,0
14569,8,5,3,2,1,5,1,0,2,2,1
10563,6,4,1,4,12,3,1,1,1,2,0
30444,5,4,9,2,12,0,1,1,1,2,1
31597,5,4,9,2,12,0,1,1,2,2,0
33559,6,4,14,2,7,5,1,0,2,2,1
2989,8,4,15,2,10,0,1,1,2,2,1
13586,5,6,11,4,7,3,1,0,2,2,0
16937,4,4,2,5,14,3,1,1,2,2,0
24570,9,1,9,0,10,1,1,0,2,2,0
19929,5,6,9,2,0,3,1,0,2,2,0
7680,8,1,15,0,4,4,0,0,2,2,0
19347,4,4,2,4,8,2,1,0,2,2,0
34225,12,4,8,6,1,1,1,0,2,2,0
8799,4,4,11,4,12,3,1,1,2,2,0
37073,9,4,11,2,3,0,1,1,2,2,1
5204,5,4,15,2,12,0,1,1,2,2,0
1217,7,4,15,2,12,0,1,1,2,2,0
32316,14,4,15,4,8,3,1,0,0,2,0
10057,8,6,9,2,10,4,1,0,2,2,1
4551,4,4,15,4,1,1,1,1,1,2,0
1402,9,4,11,2,6,0,0,1,1,2,0
7558,11,4,15,2,7,0,0,1,2,0,0
10420,15,4,3,2,1,5,1,0,2,2,1
5918,6,5,9,4,4,1,0,0,2,4,1
21694,9,4,15,0,1,1,1,0,1,2,0
31004,4,4,15,2,3,0,1,1,1,2,0
22226,3,4,11,0,12,1,1,1,2,2,0
14315,11,4,9,2,6,0,1,1,2,2,0
31770,5,4,11,4,6,1,1,1,4,2,0
19151,7,4,7,4,10,1,1,0,2,2,0
7502,5,4,11,0,12,4,1,0,1,2,0
9484,4,4,0,4,7,1,0,1,2,2,0
31519,11,4,11,2,3,0,1,1,2,3,1
12925,7,4,11,2,4,5,1,0,2,2,1
19069,14,4,3,6,1,1,1,0,1,2,0
17305,12,5,11,2,12,5,1,0,1,2,1
11091,4,4,9,4,4,1,1,1,2,2,0
6588,7,4,11,4,1,3,1,0,2,2,0
6259,4,4,11,4,8,3,0,0,0,2,0
37212,6,4,12,5,12,4,0,0,2,2,0
22837,8,4,9,2,12,0,1,1,2,2,0
2548,7,6,8,2,4,0,1,1,2,2,0
19644,6,4,15,2,12,0,1,1,2,2,1
21803,5,4,11,3,4,2,1,0,1,2,0
27765,7,4,15,2,4,0,1,1,2,2,1
5341,9,7,14,0,10,1,1,1,3,2,1
17398,10,4,11,3,1,5,0,0,2,2,0
9701,9,4,8,4,13,1,1,1,2,2,0
14268,9,4,15,2,4,0,1,1,2,2,0
14710,5,4,11,2,3,0,1,1,2,2,0
26041,8,6,11,4,5,3,1,1,1,2,0
23451,6,4,15,4,3,3,1,1,2,2,0
1463,14,0,11,2,0,0,0,1,0,2,0
6057,5,4,14,2,10,0,1,1,2,2,1
9538,6,4,15,2,12,0,1,1,2,2,0
27016,6,4,8,2,10,0,1,1,2,2,1
37183,9,6,9,2,12,0,1,1,2,2,1
8051,5,4,0,4,14,1,1,1,2,2,0
3605,6,4,8,4,1,3,1,0,2,2,0
20128,9,4,9,2,10,0,1,1,4,2,1
9953,6,4,10,0,4,1,1,1,1,2,1
21314,11,4,12,2,4,0,1,1,3,2,1
10798,9,4,9,2,4,0,1,1,2,2,1
5719,5,4,15,4,1,4,1,0,1,2,0
6926,9,2,12,2,10,0,1,1,2,2,1
2527,9,5,12,2,10,0,1,1,2,2,1
36444,6,6,2,2,5,0,1,1,2,2,0
37262,3,4,12,4,10,2,1,1,1,2,0
16183,9,4,11,0,8,1,0,0,4,2,0
1630,6,4,8,4,10,3,1,0,2,2,0
11648,8,4,11,5,7,4,0,1,2,2,0
10610,7,4,11,2,1,5,1,0,2,2,1
4094,7,4,9,2,10,0,1,1,2,2,1
28723,8,6,15,2,12,0,1,1,2,2,1
15877,4,4,11,4,12,1,1,0,2,2,0
18892,6,4,15,2,3,0,1,1,2,1,1
30678,9,4,15,2,5,0,1,1,3,2,0
13920,8,4,15,4,12,2,1,1,1,2,0
29894,8,4,11,2,12,0,0,1,2,2,1
20161,10,4,11,2,14,0,1,1,3,2,1
37293,10,5,11,1,12,0,1,1,2,2,1
3663,7,4,9,4,12,4,1,0,1,2,0
22838,10,4,9,2,3,0,1,1,1,2,0
5955,6,6,3,2,3,0,1,1,2,2,1
35679,9,4,15,2,4,0,1,1,2,2,1
16503,11,4,15,3,8,5,0,0,1,2,0
24149,5,4,12,0,3,3,1,1,2,2,0
30355,4,4,15,4,1,3,0,0,2,2,0
31930,4,4,9,2,6,0,1,1,2,2,0
7895,10,4,14,2,10,0,0,1,3,0,1
8592,8,6,12,2,12,0,1,1,3,2,1
25873,13,4,1,5,4,3,1,1,2,2,0
36963,4,4,15,4,8,3,1,1,1,2,0
22625,4,8,15,4,1,1,1,1,2,2,0
13262,10,8,9,2,1,0,1,1,2,2,1
4974,10,4,5,2,7,0,0,1,2,2,0
22943,9,4,12,2,10,0,1,1,2,2,1
27009,6,4,15,2,1,0,1,1,2,2,1
37659,9,1,11,2,1,0,1,1,2,2,1
17641,3,4,11,0,8,4,1,0,2,2,0
30974,11,5,15,6,8,4,1,0,1,3,0
12502,12,2,7,2,10,0,1,1,4,2,1
19577,6,6,12,2,10,0,1,1,1,2,1
12507,7,2,9,0,13,1,1,0,2,2,0
28018,4,2,9,4,10,2,0,1,2,0,0
7477,8,4,11,0,3,1,1,1,1,2,0
2564,8,4,15,0,6,4,1,0,2,2,0
33973,6,7,15,2,1,5,1,0,2,2,0
32089,12,4,12,0,12,1,1,1,0,2,0
485,14,4,1,4,6,3,1,0,0,2,0
27324,3,4,15,4,1,1,1,0,1,2,0
23822,5,4,11,4,7,1,1,1,2,2,0
2119,5,6,11,0,8,3,1,0,2,2,0
32278,9,2,9,2,10,0,1,1,2,2,1
30859,6,4,11,2,12,0,1,1,3,2,0
4852,10,4,7,2,3,0,1,1,2,2,1
23846,11,6,14,2,10,0,1,1,2,2,1
8991,9,2,9,2,10,0,1,1,2,2,0
14246,5,4,15,4,4,1,1,0,2,2,0
15408,7,4,11,4,3,1,1,1,2,2,0
9602,9,2,14,2,10,0,1,1,2,2,1
7323,10,4,11,4,7,1,1,0,2,2,0
5775,3,0,11,4,0,3,1,1,0,2,0
33995,8,7,15,2,11,0,1,1,2,2,1
5764,5,6,11,4,3,1,1,1,2,2,0
17395,7,4,15,2,1,0,1,1,2,2,1
27055,13,4,8,5,1,4,1,0,3,2,0
25498,4,0,11,4,0,1,1,1,2,2,0
2334,3,4,11,4,8,3,0,0,0,2,0
31209,6,4,12,2,10,0,1,1,2,2,1
30913,9,4,9,2,4,0,1,1,2,2,0
2816,8,1,12,0,4,4,1,0,2,2,0
18997,7,4,6,3,7,1,1,1,2,2,0
13832,8,2,11,6,1,1,1,1,2,2,0
31292,4,1,11,4,4,3,1,1,2,2,0
38044,10,8,4,2,1,2,1,0,2,2,1
30222,12,6,11,2,3,0,1,1,2,4,1
6622,9,4,11,0,4,4,1,0,1,2,0
12221,7,4,11,2,4,0,1,1,2,2,1
12706,9,4,12,2,10,0,0,1,1,2,1
7384,6,4,11,4,14,1,1,1,2,2,0
6458,11,0,11,6,0,1,1,0,2,2,0
27607,3,5,12,4,4,3,1,0,0,2,0
3212,8,5,12,2,12,0,1,1,3,2,1
21439,7,6,11,2,5,0,1,1,2,2,0
12725,6,7,9,2,1,0,1,1,2,2,1
29272,5,4,1,4,3,3,1,1,2,2,0
33690,4,7,12,4,10,3,1,0,2,2,0
3310,5,6,12,2,10,0,1,1,2,2,1
14388,4,4,6,4,8,1,0,0,2,2,0
25277,7,4,11,0,8,4,1,0,2,2,0
37786,10,4,11,2,3,0,1,1,2,1,0
3510,10,4,11,2,8,0,0,1,2,2,0
17733,7,4,15,2,3,0,1,1,2,2,1
19130,7,4,11,2,6,4,1,0,2,2,0
22909,12,4,11,2,1,0,1,1,1,2,0
18407,7,4,9,2,3,0,1,1,2,2,1
18814,10,4,8,3,1,4,1,0,1,2,0
5900,5,4,15,4,4,1,1,1,2,2,0
28573,8,7,11,2,11,0,1,1,2,2,0
23080,4,7,15,4,8,3,1,1,1,2,0
15462,9,4,15,0,1,1,1,0,2,2,1
16284,5,5,11,6,10,1,0,0,1,4,0
35697,4,0,10,4,0,3,1,1,1,2,0
28793,5,4,15,4,4,3,1,1,2,2,1
37909,4,4,11,2,14,0,1,1,2,2,0
15176,8,4,9,4,13,3,1,0,2,2,1
21980,8,4,11,3,10,5,1,0,1,2,0
29311,4,4,15,4,4,1,1,1,2,2,0
35984,4,4,11,4,4,3,1,1,1,1,0
794,6,6,7,2,4,0,1,1,2,2,1
8961,8,4,5,4,14,1,0,1,1,0,0
37981,5,4,15,2,12,5,1,0,3,2,0
29925,3,4,11,4,6,3,1,1,0,2,0
28137,10,4,11,4,3,3,1,1,2,2,0
29361,6,7,11,2,1,0,1,1,1,2,1
11191,4,1,11,4,1,1,0,0,2,0,0
14843,9,4,15,0,1,4,0,0,2,2,0
31400,10,6,9,2,12,0,1,1,3,2,1
10306,5,4,1,4,6,3,0,1,1,2,0
23280,7,5,9,1,4,5,1,0,2,2,1
1331,4,4,11,4,4,4,1,0,1,2,0
8544,5,4,11,0,8,3,1,1,2,2,0
28364,12,4,11,2,3,0,1,1,2,2,0
5112,9,4,14,2,10,0,1,1,2,1,1
37480,7,4,9,4,10,4,1,0,2,2,0
33557,6,4,4,4,8,3,1,0,1,2,0
33274,3,4,11,4,8,3,1,0,1,2,0
21386,6,4,15,2,4,0,1,1,2,2,0
24738,7,7,3,4,11,1,1,1,2,2,0
3967,8,4,11,4,4,1,1,1,3,2,0
22984,8,4,7,2,10,2,1,0,2,2,1
29996,8,4,9,4,12,4,0,0,3,2,0
12368,7,4,9,2,12,0,1,1,3,2,1
18971,3,4,3,4,6,3,1,1,1,2,0
6664,4,4,15,4,1,3,1,0,0,2,0
4838,7,4,4,2,8,0,1,1,2,2,1
510,15,4,11,4,6,3,1,1,2,2,0
23864,9,4,9,2,12,0,1,1,2,2,1
9098,8,4,9,6,10,1,1,0,2,2,0
17009,8,4,15,2,4,0,1,1,2,2,1
28970,5,4,11,4,1,1,1,1,2,2,0
3257,8,4,15,2,8,3,0,1,2,2,0
15161,6,4,8,5,10,4,1,0,2,2,0
26317,4,4,9,4,10,3,1,1,2,2,0
12543,5,2,11,4,7,3,1,1,2,2,0
33169,9,4,11,2,6,0,1,1,2,2,0
23067,6,4,3,5,6,1,1,1,2,2,0
11928,4,6,11,4,5,1,1,1,2,2,0
31911,4,4,11,4,14,1,1,1,2,2,0
13369,6,1,9,2,10,0,1,1,3,2,0
659,5,5,15,2,5,0,1,1,2,2,0
32775,12,2,9,2,10,0,1,1,2,2,1
30838,5,4,11,4,3,3,0,1,2,2,0
3597,12,7,9,6,1,2,1,0,1,2,0
22217,9,4,11,5,7,1,1,1,2,2,0
15069,8,4,15,4,3,1,1,1,1,2,0
34398,7,6,12,2,12,0,1,1,2,2,1
36366,7,4,15,2,3,0,1,1,2,2,1
17894,10,4,12,2,10,0,1,1,2,2,0
35241,10,4,14,2,7,0,1,1,2,2,1
