,R,Q,A,Y
0,0.2,1,1,0
1,0.2,0,1,0
2,1.0,1,1,0
3,0.2,1,1,1
4,1.0,2,1,0
5,0.2,2,1,0
6,0.2,2,1,0
7,1.0,0,1,1
8,1.0,0,0,1
9,0.2,2,1,1
10,0.2,2,0,0
11,0.2,1,0,1
12,0.2,2,1,1
13,1.0,0,1,1
14,0.2,2,0,1
15,0.2,1,1,0
16,0.2,2,1,0
17,0.2,2,1,1
18,0.2,2,0,0
19,1.0,3,1,1
20,0.2,0,1,0
21,0.2,0,1,0
22,0.2,2,1,0
23,1.0,1,1,1
24,0.2,1,0,0
25,0.2,2,1,0
26,0.2,2,1,0
27,1.0,1,1,1
28,1.0,2,1,0
29,2.2,2,1,1
30,0.2,1,0,0
31,0.2,2,0,0
32,1.0,3,1,1
33,0.2,1,1,0
34,0.2,1,1,0
35,0.2,1,1,1
36,0.2,2,1,0
37,0.2,0,1,1
38,0.2,3,1,0
39,0.2,2,0,1
40,0.2,1,1,0
41,0.2,2,1,1
42,0.2,1,1,0
43,1.0,1,1,1
44,0.2,2,1,0
45,0.2,0,1,1
46,0.2,1,1,1
47,0.2,0,1,0
48,0.2,2,1,1
49,0.2,3,1,0
50,0.2,1,0,0
51,0.2,3,1,0
52,0.2,1,1,0
53,0.2,3,1,0
54,0.2,0,1,0
55,0.2,1,1,1
56,1.0,1,1,1
57,1.0,0,1,1
58,0.2,2,1,0
59,0.2,0,1,1
60,0.2,1,1,1
61,0.2,0,1,1
62,0.2,1,1,0
63,0.2,1,0,1
64,0.2,2,0,0
65,0.2,1,1,0
66,0.2,2,1,0
67,0.2,1,1,0
68,0.2,2,0,0
69,1.0,1,1,1
70,0.2,2,1,0
71,0.2,2,1,0
72,1.0,0,1,1
73,1.0,1,0,0
74,0.2,0,1,1
75,0.2,2,0,0
76,0.2,2,1,0
77,0.2,0,1,0
78,0.2,1,1,1
79,1.0,1,1,1
80,2.2,1,0,1
81,0.2,2,1,0
82,0.2,1,1,0
83,0.2,2,1,1
84,0.2,1,1,0
85,0.2,1,1,1
86,0.2,3,1,0
87,0.2,2,1,0
88,0.2,1,1,1
89,0.2,0,1,0
90,1.0,3,1,0
91,0.2,2,1,0
92,0.2,2,1,0
93,0.2,1,1,0
94,0.2,1,1,1
95,0.2,0,0,0
96,1.0,1,1,1
97,1.0,2,1,1
98,0.2,2,1,1
99,0.2,0,0,1
100,0.2,1,1,1
101,1.0,1,1,1
102,1.0,1,1,1
103,1.0,1,1,1
104,0.2,2,0,1
105,0.2,2,1,0
106,1.0,1,1,1
107,0.2,0,1,0
108,0.2,1,1,1
109,1.0,1,1,1
110,1.0,1,1,1
111,1.0,2,1,1
112,0.2,2,1,0
113,1.0,0,1,1
114,1.0,2,1,1
115,0.2,2,0,0
116,0.2,2,1,1
117,1.0,3,0,1
118,0.2,0,1,0
119,0.2,2,1,1
120,2.2,1,1,1
121,0.2,0,1,0
122,0.2,0,0,1
123,0.2,2,0,0
124,0.2,1,0,1
125,1.0,1,1,1
126,1.0,1,1,1
127,0.2,0,1,1
128,0.2,2,1,0
129,0.2,2,1,0
130,0.2,3,1,1
131,0.2,1,0,1
132,0.2,3,1,0
133,0.2,1,1,0
134,1.0,1,0,1
135,2.2,3,1,1
136,0.2,1,1,0
137,0.2,1,1,0
138,1.0,2,1,0
139,0.2,2,1,1
140,1.0,2,0,1
141,0.2,0,1,1
142,0.2,2,1,1
143,0.2,2,1,0
144,0.2,1,1,1
145,0.2,2,1,0
146,0.2,2,0,1
147,1.0,0,1,1
148,0.2,3,1,0
149,0.2,1,0,1
150,0.2,3,1,0
151,0.2,3,1,0
152,0.2,2,1,1
153,0.2,1,1,0
