,R,Q,A,Y
0,1.0,1,1,1
1,1.0,1,1,1
2,1.0,2,1,0
3,1.0,1,1,1
4,1.0,1,1,1
5,1.0,1,1,1
6,1.0,1,1,1
7,1.0,0,1,1
8,1.0,1,1,1
9,1.0,2,0,1
10,0.2,2,0,0
11,1.0,1,1,1
12,1.0,2,1,1
13,0.2,1,0,1
14,1.0,0,1,1
15,1.0,2,0,0
16,1.0,3,1,0
17,1.0,1,0,1
18,0.2,1,0,1
19,0.2,1,0,0
20,2.2,1,1,0
21,1.0,1,0,1
22,3.4000000000000004,1,1,1
23,2.2,0,1,1
24,0.2,3,0,0
25,0.2,0,0,1
26,1.0,1,0,1
27,1.0,1,1,1
28,0.2,1,0,0
29,1.0,2,1,1
30,1.0,1,1,1
31,3.0,1,1,1
32,0.2,1,0,0
33,0.2,1,0,0
34,1.0,3,1,1
35,0.2,1,0,0
36,1.0,2,0,1
37,1.0,2,1,1
38,0.2,1,0,0
39,0.2,0,0,1
40,0.2,2,0,0
41,1.0,3,1,1
42,0.2,1,0,0
43,1.0,1,1,1
44,1.0,2,1,1
45,0.2,3,0,0
46,1.0,2,1,1
47,1.0,0,1,1
48,0.2,3,0,0
49,0.2,2,0,0
50,1.0,0,1,1
51,1.0,1,1,1
52,1.0,1,1,1
53,0.2,2,0,0
54,1.0,1,1,1
55,0.2,2,0,0
56,1.8,2,1,1
57,0.2,3,0,0
58,1.0,1,1,1
59,0.2,1,0,1
60,1.0,1,1,1
61,1.0,3,1,1
62,1.0,1,1,1
63,1.0,1,1,1
64,1.0,2,1,1
65,0.6000000000000001,0,1,1
66,1.0,2,1,1
67,1.0,1,1,1
68,1.0,2,1,1
69,1.0,0,1,1
70,1.0,1,1,0
71,0.2,1,0,0
72,1.0,3,1,1
73,0.2,3,0,0
74,0.2,2,0,0
75,0.2,1,0,0
76,1.0,1,1,1
77,1.0,2,0,1
78,1.0,2,1,0
79,1.0,1,1,1
80,0.2,2,0,0
81,1.0,1,1,1
82,0.2,1,0,0
83,0.2,2,0,0
84,1.0,2,1,1
85,0.2,3,0,0
86,0.2,2,0,0
87,0.2,1,0,0
88,0.2,3,0,0
89,0.2,3,0,0
90,1.0,1,0,0
91,3.0,1,1,1
92,1.0,3,0,1
93,0.2,1,0,0
94,0.2,2,0,0
95,0.2,3,0,0
96,0.2,2,0,0
97,1.4,2,1,1
98,1.0,2,1,1
99,0.2,1,0,0
100,0.2,1,0,0
101,0.2,1,0,0
102,1.0,2,1,1
103,0.2,2,0,0
104,1.8,2,1,1
105,1.0,1,1,1
106,2.2,2,1,1
107,1.0,2,1,0
108,1.0,1,1,1
109,3.4000000000000004,2,1,1
110,0.2,3,0,0
111,1.0,2,1,1
112,0.6000000000000001,1,1,1
113,3.0,0,1,1
114,0.2,2,0,0
115,0.2,1,0,1
116,1.0,3,1,0
117,1.0,3,1,1
118,0.2,2,0,0
