,R,Q,A,Y
0,0.2,1,0,0
1,0.2,3,0,0
2,0.2,2,0,0
3,0.2,2,0,0
4,1.0,0,1,1
5,0.2,2,1,1
6,0.2,3,1,1
7,0.2,1,0,0
8,0.2,2,0,0
9,0.2,0,0,0
10,1.0,2,1,1
11,0.2,2,0,0
12,2.5999999999999996,0,0,1
13,0.2,2,1,1
14,1.0,1,0,0
15,0.2,3,1,1
16,2.2,0,1,1
17,1.8,1,1,1
18,0.2,0,0,1
19,0.2,2,0,0
20,0.2,0,0,0
21,1.8,2,1,0
22,0.2,0,1,1
23,0.2,1,0,0
24,1.0,0,1,1
25,0.2,1,0,0
26,1.0,1,0,1
27,0.2,2,0,0
28,0.2,1,0,0
29,0.2,2,0,0
30,0.2,1,0,0
31,1.0,2,1,1
32,1.0,1,1,1
33,0.2,1,0,0
34,0.2,2,0,0
35,0.2,2,0,0
36,0.2,0,1,1
37,0.2,0,1,1
38,0.2,2,1,1
39,0.2,1,0,0
40,0.2,2,0,0
41,3.0,1,1,0
42,0.2,1,1,1
43,0.2,2,1,1
44,0.2,3,0,0
45,0.2,1,0,0
46,0.2,1,0,0
47,0.2,2,0,0
48,1.0,0,1,1
49,0.2,2,1,0
50,0.2,3,0,0
51,0.2,1,1,1
52,1.0,2,1,1
53,0.2,2,0,0
54,0.2,1,0,0
55,0.2,3,0,0
56,0.2,1,1,1
57,2.5999999999999996,0,0,1
58,0.2,1,0,0
59,0.2,2,1,1
60,1.8,2,0,0
61,0.2,1,1,1
62,0.2,1,0,0
63,0.2,2,1,0
64,0.2,1,1,1
65,0.2,2,1,1
66,1.0,1,0,1
67,0.2,2,0,0
68,0.2,0,1,1
69,0.2,2,1,1
70,0.2,2,1,1
71,0.2,2,1,1
72,0.2,2,0,0
73,0.2,1,1,1
74,0.2,1,1,1
75,0.2,0,1,1
76,1.0,2,0,0
77,0.2,2,0,0
78,0.2,1,0,0
79,0.2,0,0,0
80,0.2,2,1,1
81,0.2,3,0,0
82,1.0,1,1,1
83,0.2,3,1,1
84,2.2,2,1,1
85,0.2,1,1,1
86,0.2,2,0,0
87,0.2,2,1,1
88,0.2,1,1,1
89,0.2,3,0,0
90,1.0,0,0,0
91,3.0,1,1,0
92,1.0,1,0,0
93,0.2,1,0,0
94,0.2,0,0,0
95,0.2,0,0,0
96,0.2,3,0,0
97,0.2,1,1,1
98,1.0,2,1,1
99,0.2,0,1,1
100,0.2,2,0,0
101,0.2,1,0,0
102,0.2,1,1,1
103,0.2,2,0,0
104,0.2,1,1,1
105,1.0,2,0,0
106,1.0,3,1,1
107,0.2,3,0,0
108,0.2,0,0,0
109,1.0,1,1,1
110,1.0,2,1,1
111,0.2,2,0,0
112,0.2,0,1,1
113,0.2,2,0,0
114,0.2,3,0,0
115,3.0,3,1,0
116,0.2,0,0,0
117,0.2,2,0,0
118,0.2,1,1,1
119,0.2,0,0,0
120,0.2,2,1,1
121,0.2,3,1,1
122,2.2,1,1,1
123,2.2,2,1,0
124,0.2,2,1,1
125,0.2,2,1,1
126,0.2,0,1,1
127,0.2,1,1,1
128,0.2,3,0,0
129,0.2,2,1,1
130,1.0,1,0,1
131,0.2,1,1,1
132,0.2,1,0,0
133,0.2,1,0,0
134,0.2,3,1,1
135,0.2,3,1,0
136,0.2,1,0,0
137,0.2,2,0,0
138,1.0,2,0,0
139,0.2,1,0,0
140,0.2,0,0,0
141,2.5999999999999996,2,0,1
142,2.2,1,1,1
143,0.2,2,1,0
144,0.2,0,0,0
145,0.2,2,1,1
146,1.0,1,0,1
147,0.2,2,1,1
148,1.0,2,0,1
149,0.2,0,0,0
150,0.2,0,1,1
151,0.2,2,1,1
152,0.2,2,0,0
153,0.2,0,1,1
154,1.8,2,0,0
155,0.2,2,0,0
156,0.2,0,0,0
157,0.2,3,1,0
158,0.2,2,0,0
159,0.2,2,1,0
160,1.0,0,0,0
161,0.2,1,1,1
162,0.2,2,0,0
163,0.2,3,1,1
164,1.0,2,0,1
165,1.0,2,0,1
166,1.0,1,1,1
167,0.2,1,1,1
168,0.2,1,1,1
169,0.2,0,0,0
170,2.2,0,0,0
171,0.2,2,0,0
172,0.2,1,0,0
173,0.6000000000000001,2,1,0
174,0.2,2,0,0
175,1.0,1,1,1
176,0.2,0,1,1
177,0.2,2,0,0
178,0.2,2,0,0
179,0.2,2,0,0
180,0.2,2,1,1
181,0.2,2,1,1
182,1.0,1,0,0
183,1.0,1,1,1
184,0.2,1,1,1
185,2.2,1,1,1
186,0.2,0,1,1
187,0.2,1,1,0
188,0.2,3,1,0
189,0.2,1,0,0
190,0.2,1,0,0
191,1.0,2,1,1
192,0.2,1,0,0
193,0.2,1,0,0
194,0.2,2,1,1
195,1.8,1,1,1
196,1.0,1,1,1
197,1.0,2,0,1
198,1.0,1,1,1
199,0.2,1,0,0
200,1.0,2,1,1
201,1.8,2,1,1
202,2.2,2,1,1
203,2.2,1,1,1
204,2.5999999999999996,3,0,1
205,0.2,0,1,1
206,0.2,1,0,0
207,0.2,1,0,0
208,0.2,1,0,0
209,0.2,2,0,0
210,0.2,3,0,0
211,0.2,2,1,1
212,0.2,0,1,1
213,0.2,1,1,1
214,0.2,0,0,0
215,0.2,3,1,0
216,1.0,2,0,1
217,0.2,3,0,0
218,0.2,2,1,1
219,0.2,2,1,1
220,1.0,1,0,0
221,0.2,0,0,0
222,0.2,2,0,0
223,0.2,2,1,1
224,0.2,3,1,1
225,3.0,1,1,1
226,0.2,2,1,1
227,0.2,1,1,1
228,0.2,1,1,1
229,0.2,1,1,0
230,0.2,1,1,1
231,0.2,2,0,0
232,0.2,1,0,0
233,0.2,3,0,0
234,1.0,1,1,1
235,1.0,0,0,1
236,2.2,3,1,1
237,0.2,1,0,0
238,0.2,1,1,1
239,0.2,1,0,0
240,0.2,1,1,1
241,0.2,3,1,1
242,2.2,0,0,1
243,0.2,3,0,0
244,0.2,2,0,0
245,0.2,2,0,0
246,1.8,1,0,0
247,0.2,1,1,1
248,0.2,2,1,1
249,0.2,2,1,1
250,1.8,2,1,0
251,3.0,0,1,1
252,0.2,0,1,0
253,0.2,2,1,1
254,0.2,1,0,0
255,0.2,3,0,0
256,1.0,2,0,0
257,0.2,1,1,1
258,1.0,1,0,0
259,0.2,1,1,1
260,0.2,3,0,0
261,0.2,3,1,0
262,0.2,0,0,0
263,1.8,1,1,1
264,0.2,3,0,0
265,1.0,2,0,0
266,0.2,1,1,1
267,1.0,2,1,1
268,0.2,1,1,1
269,0.2,1,0,0
270,1.0,1,0,0
271,0.2,2,1,1
272,0.2,1,1,0
273,1.0,0,0,1
274,0.2,3,1,0
275,0.2,1,0,0
276,0.2,2,0,0
277,0.2,3,1,0
278,3.0,0,1,1
279,1.0,0,1,1
280,0.2,1,0,0
281,0.2,1,0,0
282,1.0,2,1,1
283,0.2,0,0,1
284,0.2,2,1,1
285,0.2,2,1,1
286,0.2,2,1,0
287,0.2,1,1,1
288,0.2,2,1,1
289,0.2,2,0,0
290,1.0,1,1,1
291,0.2,3,0,0
292,0.2,3,1,0
293,3.8,3,0,0
294,0.2,0,1,1
295,1.0,1,1,1
296,0.2,2,0,0
297,0.2,3,1,1
298,0.2,2,0,0
299,0.2,2,1,1
300,0.2,2,1,1
301,2.2,1,1,1
302,0.2,0,0,0
303,0.2,3,1,1
304,0.2,2,1,1
305,0.2,1,0,0
306,0.2,3,1,1
307,0.2,2,1,1
308,0.2,2,0,0
309,1.0,0,0,1
310,0.2,2,0,0
311,0.2,1,1,1
312,1.0,3,1,1
313,0.2,1,1,1
314,1.0,1,0,1
315,0.2,1,1,1
316,0.2,3,0,0
317,0.2,2,1,1
318,0.2,1,0,0
319,0.2,1,0,0
320,0.2,1,0,0
321,0.2,2,1,1
322,0.2,2,1,1
323,0.2,2,0,0
324,1.0,3,1,1
325,0.2,2,1,1
326,0.2,2,1,1
327,0.2,2,0,0
328,0.2,1,1,1
329,1.0,1,0,0
330,0.2,2,0,0
331,0.2,1,1,1
332,0.2,3,0,0
333,0.2,1,0,0
334,0.2,2,0,0
335,0.2,1,1,1
336,1.0,1,1,1
337,1.0,2,1,1
338,1.8,1,0,0
339,0.2,1,0,0
340,2.2,1,0,0
341,0.2,1,0,0
342,1.8,1,0,0
343,0.2,2,0,0
344,0.2,2,0,0
345,0.2,0,1,1
346,0.2,2,1,1
347,0.2,2,0,0
348,1.0,2,1,1
349,0.2,2,1,0
350,1.0,2,1,1
351,0.2,2,0,0
352,0.2,1,0,0
353,0.2,0,0,0
354,0.2,2,0,0
355,0.2,0,0,0
356,0.2,1,1,1
357,1.0,1,0,1
358,0.2,2,0,0
359,1.0,2,0,1
360,0.2,2,1,1
361,0.2,3,0,0
362,0.2,2,0,0
363,1.0,0,0,1
364,2.2,2,1,1
365,1.8,2,1,0
366,2.5999999999999996,1,0,0
367,0.2,1,1,1
368,0.2,2,0,0
369,1.0,1,0,1
370,0.2,1,1,1
371,0.2,2,0,0
372,0.2,2,0,0
373,0.2,2,0,0
374,1.0,3,1,1
375,1.0,2,1,1
376,1.0,2,1,1
377,1.0,2,0,0
378,0.2,2,0,0
379,0.2,2,1,0
380,0.2,1,1,1
381,1.0,2,0,1
382,0.2,1,0,0
383,1.0,1,0,1
384,2.2,2,1,1
385,1.0,2,1,1
386,0.2,1,1,1
387,0.2,2,0,0
388,0.2,2,0,0
389,2.2,2,1,1
390,1.0,1,0,0
391,1.0,2,1,1
392,0.2,3,1,0
393,0.2,2,1,1
394,1.0,2,0,0
395,1.8,1,0,0
396,1.0,2,1,1
397,0.2,3,1,1
398,3.0,1,1,1
399,0.2,1,1,1
400,0.2,0,0,0
401,0.2,2,1,1
402,1.8,2,1,0
403,0.2,3,0,0
404,0.2,0,1,1
405,0.2,3,1,1
406,1.0,3,1,1
407,0.2,3,0,0
408,0.2,2,1,1
409,0.2,1,1,1
410,1.0,0,0,1
411,0.2,1,0,0
412,2.2,2,0,0
413,0.2,2,0,1
414,0.2,2,1,1
415,0.2,3,0,0
416,0.2,1,1,1
417,0.2,1,1,0
418,0.2,2,1,1
419,0.2,0,0,0
420,1.0,0,0,0
421,0.2,2,0,0
422,0.2,0,1,1
423,1.8,2,0,0
424,1.0,1,1,1
425,0.2,1,1,1
426,0.2,3,1,0
427,0.2,1,1,1
428,0.2,0,1,1
429,0.2,3,0,0
430,0.2,1,1,1
431,0.2,2,0,0
432,0.2,3,1,1
433,0.2,3,1,1
434,1.0,2,1,1
435,0.2,2,1,1
436,0.2,3,0,0
437,1.0,1,1,1
438,1.8,1,1,1
439,0.2,3,1,0
440,0.2,2,1,1
441,0.2,1,0,0
442,0.2,1,0,0
443,0.2,1,0,0
444,0.2,1,0,0
445,0.2,1,1,1
446,0.2,1,0,0
447,0.2,1,1,1
448,3.0,3,1,0
449,1.0,2,1,1
450,1.0,2,1,1
451,0.2,3,1,0
452,0.2,1,1,1
453,0.2,1,0,0
454,0.2,2,1,0
455,0.2,1,0,0
456,0.2,2,0,0
457,0.2,1,1,1
458,0.2,3,1,0
459,0.2,2,0,0
460,0.2,1,0,0
461,0.2,2,1,1
462,0.2,0,0,0
463,0.2,1,0,0
464,3.0,0,1,0
465,0.2,0,0,0
466,1.0,2,0,0
467,1.8,1,0,0
468,0.2,1,0,0
469,0.2,2,1,1
470,0.2,0,1,1
471,0.2,1,1,0
472,1.0,3,0,0
473,1.0,1,1,1
474,0.2,2,0,0
475,0.2,2,0,0
476,3.0,1,1,1
477,0.2,2,0,0
478,0.2,2,0,0
479,0.2,1,1,1
480,0.2,2,1,1
