,R,Q,A,Y
0,1.0,0,1,1
1,0.2,3,0,0
2,2.2,0,1,1
3,0.2,3,0,0
4,1.0,0,1,1
5,1.0,0,0,1
6,1.0,0,0,0
7,0.2,3,0,0
8,0.2,3,0,0
9,2.2,0,1,1
10,0.2,3,0,0
11,0.2,3,0,0
12,1.0,0,1,1
13,1.0,0,0,1
14,1.0,3,0,1
15,2.2,0,1,1
16,1.0,0,1,1
17,0.2,3,0,0
18,0.2,3,0,0
19,0.2,3,0,0
20,0.2,3,0,0
21,0.2,3,0,0
22,1.0,0,1,1
23,0.2,3,0,0
24,1.0,0,1,1
25,1.0,0,0,1
26,0.2,3,0,0
27,1.0,0,1,1
28,1.0,0,1,1
29,1.0,0,0,1
30,0.2,3,0,0
31,1.0,0,1,1
32,1.0,0,1,1
33,0.2,3,0,0
34,0.2,3,0,0
35,1.0,0,1,1
36,1.0,3,0,0
37,1.0,0,1,1
38,1.0,0,1,1
39,0.2,3,0,0
40,0.2,3,0,0
41,1.0,0,1,1
42,0.2,3,0,0
43,1.0,0,1,1
44,1.0,0,1,1
45,1.0,0,1,1
46,1.0,0,1,1
47,0.2,3,0,0
48,1.0,0,0,0
49,2.2,0,1,1
50,2.2,0,1,1
51,0.2,3,0,0
52,0.2,3,0,1
53,1.0,0,1,1
54,1.0,0,1,1
55,1.0,0,0,1
56,0.2,3,0,0
57,0.2,3,0,0
58,0.2,3,0,0
59,1.0,0,1,0
60,3.0,0,1,1
61,0.2,3,0,0
62,0.2,3,0,0
63,1.0,0,0,1
64,1.0,0,1,0
65,0.2,3,0,0
66,1.0,0,1,1
67,1.0,0,0,1
68,0.2,3,0,0
69,1.0,0,1,1
70,1.0,0,1,1
71,0.2,3,0,0
72,0.2,3,0,0
73,0.2,3,0,0
74,1.0,0,1,1
75,0.2,3,0,0
76,0.2,3,0,0
77,2.2,0,1,1
78,0.2,3,0,0
79,0.2,3,0,0
80,0.2,3,0,0
81,0.2,3,0,0
82,1.0,0,0,0
83,0.2,3,0,0
84,0.2,3,0,0
85,0.2,3,0,0
86,0.2,3,0,0
87,0.2,3,0,0
88,2.2,0,1,1
89,0.2,3,0,0
90,2.2,0,1,1
91,2.2,0,1,1
92,1.0,0,1,1
93,1.0,0,0,1
94,1.0,0,1,1
95,1.0,0,1,1
96,0.2,3,0,0
97,0.2,3,0,0
98,1.0,0,0,1
99,0.2,3,0,0
100,1.0,0,1,1
101,0.2,3,0,0
102,0.2,3,0,0
103,0.2,3,0,0
104,2.2,0,1,1
105,2.2,0,1,1
106,1.0,0,1,1
107,1.0,0,0,0
108,1.0,0,1,1
109,1.0,0,1,1
110,0.2,3,0,0
111,0.2,3,0,0
112,1.0,0,1,1
113,0.2,3,0,0
114,1.0,0,1,1
115,1.0,0,1,1
116,1.0,0,0,1
117,1.0,0,0,1
118,1.0,0,1,1
119,0.2,3,0,0
120,1.0,0,1,0
121,0.2,3,0,0
122,1.0,0,1,1
123,1.0,0,0,1
124,1.0,0,1,1
125,1.0,0,1,1
126,1.0,0,0,1
127,1.0,0,1,1
128,0.2,3,0,0
129,1.0,0,0,1
130,0.2,3,0,0
131,3.0,0,1,1
132,1.0,1,1,0
133,0.2,3,0,0
134,0.2,3,0,0
135,1.0,0,1,1
136,1.0,0,1,0
137,0.2,3,0,0
138,3.8,0,0,0
139,1.0,0,1,1
140,0.2,3,0,0
141,1.0,0,1,0
142,1.0,0,1,1
143,1.0,0,0,1
144,0.2,3,0,0
145,1.0,0,1,0
146,1.0,0,1,1
147,0.2,3,0,0
148,1.0,0,1,1
149,3.0,0,1,1
150,1.0,0,1,0
151,0.2,3,0,0
152,0.2,3,0,0
153,2.2,0,1,1
154,1.0,0,1,1
155,1.0,0,1,1
156,0.2,3,0,0
157,0.2,3,0,0
158,1.0,0,1,1
159,0.2,3,0,0
160,0.2,3,0,0
161,0.2,3,0,0
162,1.0,0,1,1
163,0.2,3,0,0
164,1.0,3,0,1
165,1.0,0,1,1
166,1.0,0,1,1
167,0.2,3,0,0
168,0.2,3,0,0
169,0.2,3,0,0
170,1.0,0,1,1
171,0.2,3,0,0
172,0.2,3,0,0
173,1.0,0,1,1
174,0.2,3,0,0
175,2.2,0,1,1
176,0.2,3,0,0
177,0.2,3,0,0
178,2.2,0,1,1
179,1.0,0,1,1
180,0.2,3,0,0
181,0.2,3,0,0
182,1.0,0,1,1
183,1.0,0,1,1
184,0.2,3,0,0
185,0.2,3,0,0
186,2.2,0,1,1
187,0.2,3,0,0
188,1.0,0,1,1
189,0.2,3,0,0
190,2.2,0,1,1
191,0.2,3,0,0
192,1.0,0,1,1
193,0.2,3,0,0
194,0.2,3,0,0
195,0.2,3,0,0
196,1.0,0,1,1
197,0.2,3,0,0
198,0.2,3,0,0
199,1.0,0,1,0
200,1.0,0,1,1
201,3.4000000000000004,2,0,0
202,1.0,0,1,1
203,1.0,0,1,1
204,1.0,0,1,1
205,1.0,0,1,1
206,1.0,0,0,1
207,2.2,0,1,1
208,0.2,3,0,0
209,0.2,3,0,0
210,0.2,3,0,0
211,1.0,0,1,1
212,1.0,0,1,0
213,0.2,3,0,0
214,1.0,0,1,1
215,1.0,0,1,1
216,0.2,3,0,0
217,0.2,3,0,0
218,0.2,3,0,0
219,2.2,0,1,1
220,1.0,0,1,1
221,1.0,0,1,1
222,0.2,3,0,0
223,2.2,0,1,1
224,1.0,0,0,1
225,0.2,3,0,0
226,1.0,3,0,1
227,0.2,3,0,0
228,1.0,0,1,1
229,2.2,0,1,1
230,1.0,0,0,1
231,1.0,0,1,1
232,1.0,0,1,1
233,1.0,0,0,1
234,0.2,3,0,0
235,1.0,0,1,1
236,0.2,3,0,0
237,1.0,0,0,1
238,3.0,0,1,1
239,1.0,0,1,1
240,1.0,0,1,1
241,0.2,3,0,0
242,0.2,3,0,0
243,1.0,0,1,1
244,1.0,0,1,0
245,1.0,0,1,1
246,1.0,0,1,1
247,0.2,3,0,0
248,1.0,0,1,1
249,0.2,3,0,0
250,1.0,0,0,1
251,0.2,3,0,0
252,0.2,3,0,0
253,1.0,0,1,1
254,0.2,3,0,0
255,1.0,0,1,1
256,1.0,0,1,1
257,1.0,2,0,0
258,1.0,0,0,1
259,1.0,0,1,1
260,0.2,3,0,0
261,0.2,3,0,0
262,0.2,3,0,0
263,0.2,3,0,0
264,0.2,3,0,0
265,2.2,0,1,1
266,1.0,0,0,1
267,2.2,0,1,1
268,2.2,0,1,1
269,0.2,3,0,0
270,1.0,0,1,1
271,1.0,0,1,1
272,1.0,0,1,1
273,1.0,0,1,1
274,1.0,0,1,1
275,0.2,3,0,0
276,1.0,0,1,0
277,3.8,0,0,0
278,1.0,0,1,1
279,0.2,3,0,0
280,1.0,0,1,1
281,1.0,0,1,0
282,0.2,3,0,0
283,1.0,0,1,1
284,1.0,0,1,1
285,0.2,3,0,0
286,1.0,0,1,1
287,0.2,3,0,0
288,0.2,3,0,0
289,1.0,0,0,1
290,0.2,3,0,0
291,1.0,2,0,0
292,1.0,0,1,1
293,1.0,0,0,1
294,0.2,3,0,0
295,0.2,3,0,0
296,1.0,0,1,1
297,0.2,3,0,0
298,1.0,0,1,1
299,1.0,0,0,1
300,1.0,0,1,1
301,1.0,0,1,1
302,0.2,3,0,0
303,0.2,3,0,0
304,2.2,0,1,1
