,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
1710,1,47,0,6,0,1,0
3572,0,25,0,0,0,1,1
6162,0,27,0,1,0,2,1
3135,0,22,0,3,1,0,0
5908,1,79,0,1,1,1,0
994,1,69,0,0,1,1,0
3713,1,32,0,3,0,2,1
2154,1,44,0,0,1,1,0
5247,1,41,0,0,0,1,0
3873,1,25,0,1,1,1,1
2034,0,32,0,0,1,1,0
1376,1,26,0,0,0,2,0
736,1,29,0,0,0,1,0
2069,1,22,0,1,0,2,1
5964,1,20,0,1,1,1,1
5248,1,31,0,9,0,2,1
504,1,27,0,2,0,2,0
3066,1,40,0,0,1,1,0
6688,1,32,0,2,1,2,1
132,1,28,0,0,1,1,1
1332,1,43,0,2,0,1,0
2698,1,56,0,7,0,2,1
637,0,58,0,4,0,1,1
2113,1,26,0,2,0,2,0
5794,1,50,0,1,0,1,0
3981,1,29,0,12,0,0,1
4044,1,34,0,5,1,1,1
5601,1,25,0,0,0,2,0
6777,0,45,0,1,0,1,0
4948,1,39,0,1,0,1,0
5212,1,27,0,0,0,2,0
2408,1,34,0,0,1,1,0
4997,0,23,0,1,0,1,0
5164,0,23,0,2,0,2,1
2597,1,30,0,7,0,1,0
7192,1,32,0,0,0,1,0
6135,1,20,0,4,0,0,0
4761,0,33,0,5,1,2,1
3977,1,30,0,0,1,1,1
7045,1,24,0,11,0,2,1
6238,1,30,0,2,0,2,1
4502,1,47,0,1,0,2,1
5511,1,39,0,16,0,0,1
5103,1,46,0,12,0,2,1
1429,1,22,0,0,1,1,1
3483,1,27,0,0,1,1,0
3252,1,32,0,1,0,1,0
4197,0,31,0,2,1,1,0
2706,1,20,0,0,1,1,1
2297,0,30,0,14,0,0,1
2647,1,31,0,3,0,2,0
6180,1,26,0,2,0,1,0
3819,1,25,0,2,0,1,0
1000,1,28,0,1,0,1,0
717,1,62,0,0,0,1,0
3945,1,29,0,2,0,1,0
1118,1,33,0,12,1,0,1
6333,0,29,0,1,1,1,0
705,1,53,0,1,0,1,0
6399,1,42,0,0,1,1,0
6990,0,50,0,3,0,2,0
962,1,56,0,0,1,1,0
1465,0,56,0,1,0,0,0
7037,1,22,0,1,1,2,1
4973,1,31,0,0,0,1,0
6184,0,43,0,0,1,1,0
2923,0,45,0,7,0,1,1
2436,1,53,0,2,0,1,0
1974,1,21,0,0,0,1,0
5197,1,22,0,0,0,1,0
6580,1,48,0,7,1,1,1
3321,1,46,0,0,0,1,0
4906,1,31,0,4,0,2,1
4594,1,35,0,7,0,1,0
2624,0,27,0,1,0,1,0
1786,1,28,0,5,1,2,0
4931,1,20,0,0,0,2,1
474,1,20,0,1,0,0,1
5528,1,27,0,0,0,1,0
874,1,23,0,3,0,0,0
1424,1,30,0,20,0,0,1
443,1,28,0,2,1,2,1
6467,1,39,0,2,0,1,0
5687,0,25,0,0,1,1,0
1176,1,34,0,0,1,1,0
5379,1,29,0,2,1,0,1
4982,1,34,0,2,1,1,0
6462,1,54,0,4,0,1,1
5835,1,30,0,0,0,1,0
2679,1,30,0,10,0,0,0
5930,1,34,0,1,1,2,0
960,1,26,0,0,1,1,1
6640,1,25,0,5,0,0,1
3997,1,44,0,7,0,2,1
1443,1,24,0,5,0,2,1
5202,1,22,0,5,1,2,1
506,1,35,0,1,0,1,0
755,1,26,0,4,0,2,1
2461,1,37,0,1,1,2,0
974,1,32,0,8,0,1,0
2574,1,52,0,7,0,2,0
3613,1,40,0,0,1,1,0
3199,1,28,0,9,0,0,1
4453,1,23,0,3,0,2,0
6729,1,27,0,0,1,1,0
7086,1,34,0,1,0,2,0
234,1,43,0,13,0,1,1
3976,1,29,0,6,1,2,1
2700,1,31,0,0,0,1,0
6728,1,30,0,2,0,1,0
7173,1,51,0,7,0,1,0
4627,1,31,0,4,1,0,1
6929,1,31,0,0,0,1,0
4494,1,31,0,5,0,1,0
2163,1,26,0,5,0,2,1
5392,0,24,0,0,1,1,0
7073,0,49,0,2,1,1,0
3953,1,24,0,0,0,1,1
737,1,24,0,0,0,1,0
3668,1,58,0,1,0,1,0
3551,1,23,0,3,0,2,1
4374,1,39,0,35,0,0,0
6273,1,30,0,0,1,1,0
2409,1,33,0,0,0,1,0
451,0,46,0,2,0,0,1
6225,1,32,0,2,0,1,0
2758,1,30,0,7,0,1,0
813,1,26,0,0,1,1,0
4293,1,52,0,0,1,1,1
5322,1,28,0,0,0,2,1
5081,1,30,0,3,1,1,1
2816,1,38,0,0,1,1,0
7125,1,47,0,3,1,2,1
445,1,61,0,4,0,1,0
1934,1,26,0,8,0,0,1
4177,1,22,0,1,0,2,0
1392,1,22,0,5,0,1,1
4496,1,26,0,6,1,0,1
4340,1,28,0,1,1,1,1
2973,0,44,0,1,0,1,0
3845,1,26,0,2,0,2,0
3381,0,27,0,0,1,1,1
5552,1,25,0,1,0,1,0
4470,1,36,0,2,1,1,1
4704,0,39,0,1,0,1,0
5890,1,24,0,0,0,1,1
2517,0,62,0,0,1,1,0
5239,1,22,0,3,0,2,1
1816,1,55,0,0,1,2,0
3751,1,21,0,4,1,2,1
2056,1,25,0,0,0,2,0
6661,1,22,0,4,1,2,0
2301,1,26,0,2,1,1,0
6159,1,29,0,1,0,1,0
3836,1,26,0,0,1,1,0
4578,1,61,0,20,1,1,1
4336,1,55,0,0,0,1,0
3088,1,31,0,4,0,1,0
1063,1,30,0,8,0,0,1
6802,1,35,0,0,1,1,1
5804,1,31,0,19,0,2,1
2991,0,47,0,0,1,1,0
4370,1,39,0,1,0,1,0
3400,1,55,0,0,0,1,0
959,1,38,0,2,0,1,0
6974,1,23,0,6,0,0,1
5402,0,26,0,6,0,2,1
7054,1,24,0,0,1,2,1
2581,1,35,0,1,1,1,1
1163,1,21,0,0,0,1,0
2417,1,36,0,1,1,0,1
3764,1,29,0,2,0,1,0
6454,1,26,0,10,0,0,1
1021,1,56,0,8,0,1,0
6358,0,36,0,6,0,2,1
7070,1,47,0,1,0,1,0
982,1,29,0,0,1,1,0
1687,1,26,0,0,1,1,0
4019,1,28,0,1,0,1,0
6772,1,53,0,0,1,1,0
6837,1,28,0,2,0,1,1
1585,1,30,0,9,0,0,1
1305,1,49,0,12,1,2,0
5094,1,54,0,1,1,1,0
3431,1,25,0,4,1,0,0
5833,0,27,0,5,0,2,1
5277,1,33,0,2,0,1,0
4745,0,22,0,0,1,1,0
1796,1,25,0,4,0,2,1
4418,0,36,0,1,0,2,1
6211,1,31,0,1,0,1,0
5560,1,29,0,4,0,1,1
4581,0,26,0,2,0,0,1
4721,1,27,0,1,0,0,0
3546,0,33,0,0,0,0,1
6347,1,44,0,2,1,2,0
4585,1,54,0,4,0,1,1
6862,1,34,0,12,0,2,1
1547,1,46,0,0,0,2,0
653,1,27,0,13,0,2,1
2153,0,20,0,0,1,2,1
2878,1,42,0,0,1,1,0
2278,1,49,0,2,0,1,0
6254,1,25,0,1,0,2,1
6889,1,22,0,1,0,1,1
4893,1,32,0,13,1,0,1
3411,1,29,0,0,0,1,0
5546,1,30,0,4,0,1,0
5530,1,57,0,16,1,2,1
3458,1,75,0,1,0,1,1
988,1,24,0,1,0,1,1
4120,0,34,0,0,0,1,1
1509,1,31,0,2,0,1,1
617,1,28,0,10,0,1,0
3357,1,53,0,6,1,2,1
7060,1,20,0,2,0,0,1
6808,0,38,0,0,1,1,0
6826,1,30,0,0,1,1,0
4391,1,23,0,0,0,2,0
4727,1,32,0,3,0,1,0
389,1,60,0,1,0,1,0
3983,0,28,0,0,0,1,0
6255,1,20,0,2,0,0,1
6274,1,22,0,0,0,1,1
3699,0,43,0,2,0,1,1
5320,1,39,0,1,1,1,0
1634,1,52,0,2,0,1,0
359,0,23,0,0,0,2,1
7188,1,36,0,0,1,1,0
512,0,48,0,0,1,1,0
1103,1,24,0,4,1,0,1
772,1,27,0,1,0,1,1
4557,0,41,0,2,0,1,0
5061,1,28,0,2,0,2,1
3336,1,50,0,26,0,2,1
3189,1,31,0,0,0,2,0
1566,1,30,0,11,0,0,0
2880,0,28,0,0,0,0,1
288,1,28,0,3,1,1,1
6736,1,35,0,0,1,0,1
5253,1,52,0,7,1,1,1
4170,1,37,0,12,0,0,1
529,1,25,0,1,1,1,1
3638,1,47,0,19,0,0,1
5914,1,56,0,1,1,1,0
3156,1,22,0,0,1,1,1
2060,1,37,0,0,0,1,1
1795,1,35,0,12,0,0,0
6244,1,49,0,0,1,1,0
3023,1,30,0,0,1,1,1
6429,1,57,0,0,0,1,0
3379,1,33,0,0,0,1,0
7094,0,23,0,1,0,1,1
4185,0,29,0,6,0,2,1
1730,1,51,0,3,1,1,0
5796,1,51,0,0,1,1,0
5992,1,21,0,2,0,0,1
628,1,20,0,4,0,0,1
5907,1,39,0,1,0,1,0
5140,1,23,0,2,0,0,1
1676,1,33,0,0,0,1,0
4379,1,26,0,3,1,0,1
6024,1,35,0,0,0,1,1
2961,1,45,0,1,1,1,1
5802,1,46,0,1,0,1,0
4934,1,23,0,1,0,0,1
3526,0,38,0,3,0,1,0
3827,1,27,0,1,1,2,0
2715,1,48,0,0,0,1,0
2287,1,39,0,0,1,1,0
6643,1,31,0,2,1,1,1
3672,1,38,0,2,0,1,0
6993,1,23,0,0,1,2,0
3990,1,39,0,4,0,1,0
2387,1,23,0,1,0,2,1
263,1,20,0,1,0,0,1
1926,1,62,0,0,1,1,0
7126,1,49,0,0,0,1,0
3352,1,27,0,18,0,0,1
478,1,47,0,3,0,1,0
2890,0,20,0,0,0,1,0
6631,1,55,0,0,1,1,0
5377,1,51,0,8,0,2,1
4607,1,25,0,10,0,0,1
2975,1,30,0,3,0,1,0
3327,0,31,0,2,0,1,1
3052,1,43,0,8,1,1,0
2141,1,30,0,3,0,1,1
751,0,37,0,0,0,2,0
1556,1,21,0,0,0,0,1
4027,1,55,0,5,0,1,1
6083,0,59,0,1,0,1,0
4043,0,37,0,1,0,1,0
1988,1,35,0,4,1,2,0
2369,1,42,0,4,1,1,0
6476,1,31,0,3,0,1,1
2559,1,29,0,13,0,0,1
4797,1,39,0,2,1,1,0
5350,1,60,0,0,1,1,0
5187,1,20,0,5,0,0,1
3201,1,53,0,3,1,1,0
52,1,48,0,20,0,2,1
5055,1,20,0,2,0,2,1
5098,1,46,0,0,0,1,1
5175,1,20,0,0,0,0,0
4460,1,31,0,6,0,0,1
376,1,40,0,0,0,2,1
5590,1,23,0,0,1,1,1
4118,1,21,0,1,0,2,1
2273,1,37,0,1,1,1,0
774,1,31,0,0,1,1,0
5043,1,28,0,7,0,2,1
4300,1,66,0,1,0,1,1
4272,0,26,0,1,0,2,0
5654,1,28,0,0,0,1,0
4738,1,21,0,1,0,2,0
5019,1,24,0,0,1,1,0
6903,1,27,0,5,1,2,1
1649,1,44,0,9,0,1,0
2223,1,31,0,10,0,2,1
5957,1,38,0,0,0,1,1
6097,1,29,0,10,0,2,1
462,1,26,0,10,0,0,1
773,1,28,0,0,0,1,0
