,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
5196,70.0,5.0,23.0,1.0,0,49.0,0.0,25.0,1,1,1
7471,55.0,1.0,16.0,1.0,0,6.0,0.0,12.0,1,1,1
10957,54.0,5.0,21.0,1.0,0,37.0,1.0,40.0,0,0,1
5388,57.0,1.0,19.0,1.0,0,49.0,1.0,24.0,0,1,0
11292,48.0,1.0,21.0,1.0,0,16.0,0.0,40.0,1,1,1
14345,31.0,4.0,21.0,1.0,0,49.0,1.0,50.0,0,1,1
15363,34.0,1.0,21.0,5.0,0,49.0,2.0,60.0,0,0,0
4391,38.0,1.0,18.0,1.0,2,49.0,1.0,20.0,0,1,0
1679,28.0,4.0,20.0,1.0,1,49.0,1.0,42.0,1,1,1
13959,64.0,1.0,20.0,1.0,0,32.0,1.0,46.0,0,1,1
12419,18.0,1.0,14.0,5.0,1,37.0,4.0,20.0,1,1,0
3174,56.0,7.0,21.0,1.0,0,49.0,0.0,30.0,0,1,1
6402,46.0,1.0,21.0,1.0,3,49.0,1.0,40.0,0,1,1
7814,25.0,1.0,19.0,1.0,2,48.0,2.0,20.0,0,1,0
2067,23.0,2.0,21.0,1.0,0,301.0,5.0,20.0,0,1,0
12168,59.0,1.0,21.0,1.0,4,49.0,0.0,40.0,1,1,1
6792,20.0,1.0,19.0,5.0,1,17.0,2.0,30.0,1,1,0
9227,31.0,1.0,20.0,1.0,2,49.0,1.0,40.0,0,1,0
6489,59.0,1.0,16.0,1.0,1,6.0,0.0,40.0,0,1,0
5705,23.0,1.0,19.0,5.0,1,49.0,2.0,20.0,0,1,0
7846,62.0,7.0,21.0,1.0,2,32.0,0.0,60.0,1,1,1
14101,41.0,1.0,19.0,4.0,0,49.0,0.0,40.0,0,1,0
4567,44.0,1.0,21.0,1.0,0,235.0,1.0,40.0,1,1,1
2530,22.0,5.0,19.0,1.0,4,17.0,0.0,40.0,1,0,0
16227,59.0,1.0,16.0,3.0,4,51.0,2.0,46.0,1,1,0
9749,50.0,7.0,23.0,1.0,0,49.0,0.0,60.0,1,1,1
12727,24.0,1.0,20.0,1.0,0,49.0,1.0,10.0,1,1,0
13050,70.0,1.0,19.0,2.0,0,49.0,0.0,45.0,0,1,1
16154,40.0,4.0,20.0,1.0,0,49.0,0.0,25.0,0,1,0
16082,35.0,1.0,21.0,1.0,3,236.0,0.0,40.0,1,0,0
8348,21.0,1.0,19.0,5.0,2,49.0,2.0,16.0,1,1,0
13705,32.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
4780,22.0,2.0,12.0,1.0,0,6.0,2.0,46.0,1,1,1
8690,41.0,1.0,16.0,5.0,2,49.0,2.0,40.0,0,1,1
9611,24.0,1.0,20.0,5.0,2,49.0,2.0,30.0,1,1,0
6266,53.0,7.0,21.0,1.0,0,48.0,0.0,40.0,0,1,1
2914,46.0,1.0,22.0,1.0,0,49.0,0.0,45.0,0,1,0
12269,41.0,1.0,18.0,1.0,2,49.0,0.0,40.0,1,1,1
13455,33.0,2.0,23.0,1.0,0,16.0,1.0,50.0,0,1,1
9952,29.0,1.0,21.0,1.0,0,6.0,1.0,30.0,1,1,1
8459,70.0,6.0,19.0,1.0,2,49.0,0.0,40.0,1,1,1
11233,43.0,1.0,18.0,1.0,4,49.0,1.0,20.0,0,1,0
7741,21.0,3.0,19.0,5.0,2,49.0,0.0,20.0,0,1,0
12015,28.0,1.0,19.0,5.0,4,303.0,5.0,50.0,1,0,0
416,20.0,1.0,18.0,5.0,2,49.0,17.0,40.0,0,1,0
16285,50.0,3.0,16.0,1.0,0,6.0,0.0,18.0,0,0,0
13775,28.0,1.0,21.0,1.0,0,6.0,1.0,40.0,1,1,1
15231,51.0,4.0,18.0,1.0,0,49.0,1.0,40.0,0,1,1
2998,48.0,1.0,18.0,1.0,0,49.0,1.0,15.0,0,1,0
14686,41.0,1.0,18.0,3.0,3,303.0,11.0,40.0,1,0,0
