,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
15342,20.0,1.0,14.0,1.0,3,49.0,2.0,40.0,1,0,0
1343,32.0,1.0,20.0,1.0,2,49.0,0.0,40.0,1,1,1
10003,30.0,1.0,21.0,5.0,0,49.0,0.0,42.0,1,1,1
4629,51.0,1.0,22.0,1.0,0,49.0,0.0,40.0,1,1,1
15120,54.0,1.0,17.0,1.0,4,49.0,0.0,40.0,1,1,1
8171,52.0,5.0,20.0,1.0,1,37.0,0.0,40.0,1,0,1
3087,25.0,1.0,16.0,1.0,4,6.0,10.0,40.0,0,1,0
2314,45.0,7.0,18.0,1.0,1,48.0,1.0,40.0,1,1,0
1438,25.0,1.0,18.0,1.0,3,49.0,0.0,48.0,1,1,1
1345,25.0,2.0,15.0,1.0,0,6.0,0.0,40.0,0,0,0
1678,28.0,2.0,20.0,1.0,2,53.0,0.0,20.0,0,1,0
2477,27.0,1.0,16.0,5.0,4,49.0,2.0,36.0,1,0,1
16119,42.0,4.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
13604,24.0,1.0,20.0,1.0,0,49.0,1.0,36.0,0,1,0
15184,29.0,1.0,18.0,1.0,3,49.0,2.0,50.0,1,1,0
6984,42.0,4.0,23.0,5.0,0,49.0,0.0,40.0,1,1,1
12781,60.0,2.0,24.0,1.0,0,49.0,1.0,40.0,1,1,1
3045,22.0,1.0,19.0,5.0,1,49.0,2.0,45.0,1,1,0
11090,31.0,1.0,18.0,5.0,3,49.0,0.0,40.0,1,1,0
9327,19.0,1.0,16.0,5.0,2,49.0,3.0,30.0,1,1,1
5143,23.0,1.0,19.0,5.0,0,49.0,2.0,26.0,1,1,0
404,20.0,1.0,19.0,5.0,2,49.0,17.0,30.0,0,1,0
15,22.0,1.0,19.0,1.0,1,49.0,17.0,40.0,1,0,0
13423,53.0,1.0,16.0,1.0,2,6.0,1.0,32.0,0,1,0
9663,21.0,1.0,14.0,5.0,1,49.0,2.0,45.0,1,1,0
14866,44.0,1.0,19.0,1.0,1,49.0,1.0,36.0,0,1,0
13664,61.0,1.0,19.0,1.0,2,49.0,1.0,36.0,0,1,1
15210,20.0,2.0,18.0,1.0,2,49.0,1.0,40.0,0,1,0
8197,54.0,1.0,18.0,1.0,1,16.0,1.0,40.0,0,1,1
9478,54.0,1.0,21.0,1.0,0,207.0,1.0,40.0,0,0,1
5268,50.0,1.0,21.0,1.0,0,49.0,0.0,50.0,1,1,1
9091,28.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
14838,46.0,1.0,21.0,3.0,0,17.0,0.0,45.0,0,1,1
