,R,Q,A,Y
23943,1,2,1,1
24425,2,3,1,1
7554,0,3,0,0
11096,0,0,0,1
20297,0,1,1,1
2209,0,2,0,0
6768,0,0,0,0
3586,1,1,1,1
10155,1,2,0,0
9798,0,1,0,0
4603,0,1,0,0
17670,0,0,0,1
27099,1,1,0,1
8811,1,2,1,1
16763,2,0,0,1
25032,0,0,1,1
1441,0,2,1,1
14279,0,2,1,1
24523,2,1,1,1
7286,1,2,0,0
22562,0,2,0,0
10522,1,1,1,1
27118,0,2,1,0
23231,0,1,0,0
11728,0,0,1,1
16186,0,3,1,0
17206,0,2,0,0
22513,0,2,1,0
13977,2,0,1,1
21055,0,1,0,0
9179,0,1,0,0
15011,0,2,0,0
22666,0,2,0,0
26156,0,1,1,0
11634,0,1,1,1
28359,0,3,0,0
20245,0,2,1,1
3987,0,2,1,1
29511,0,3,1,0
1858,0,1,1,1
13850,0,2,0,0
10550,0,1,1,1
27443,1,1,1,1
7404,1,2,0,0
16280,2,2,1,1
19420,0,1,1,1
6226,0,1,0,0
11892,0,0,0,0
7195,0,1,0,0
7436,0,2,1,1
25691,0,1,1,1
4393,0,2,1,0
1720,0,2,1,1
6797,0,2,1,1
14036,0,1,1,0
8445,0,1,0,0
15755,0,2,1,1
232,1,1,1,1
10035,0,1,1,0
26994,0,1,0,0
22628,0,2,1,0
16641,0,2,0,0
23550,0,1,1,1
29107,0,0,0,0
7390,2,0,1,1
19083,0,1,0,0
18694,0,1,1,1
25767,1,0,1,1
25443,0,2,0,0
3411,0,2,1,0
14445,0,2,1,0
29126,0,2,0,0
12512,0,1,0,0
11508,1,3,1,1
10273,0,1,1,1
13085,0,2,0,0
27752,1,0,0,0
10718,0,1,1,1
16236,1,1,1,1
9074,1,2,0,0
10467,0,1,1,1
25402,1,1,1,1
3081,0,2,0,0
29784,0,1,1,1
2804,0,1,0,0
16546,1,2,1,1
6415,0,2,0,0
16513,0,3,0,0
19793,0,0,1,1
21633,1,1,0,1
3614,0,1,1,0
3866,0,2,1,1
1526,0,2,1,0
22067,0,2,1,1
585,0,1,1,1
11151,0,0,1,1
9291,0,1,1,1
