,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
3761,1,67,0,0,0,1,0
1571,0,32,0,0,1,1,0
5037,0,59,0,0,0,1,0
48,1,37,0,0,1,1,0
753,1,41,0,22,0,0,1
4477,1,55,0,4,0,1,1
4768,0,20,0,0,0,1,0
5150,1,29,0,1,1,2,1
1111,1,38,0,8,0,1,1
4162,1,27,0,1,1,0,1
4367,1,28,0,16,0,0,1
3471,0,34,0,2,0,1,0
5495,1,45,0,2,0,1,0
516,0,35,0,2,0,1,0
1994,1,56,0,0,0,0,1
4755,1,32,0,0,1,1,0
508,1,22,0,1,0,1,0
2999,1,28,0,0,0,2,1
3435,1,36,0,27,0,1,1
1023,0,23,0,0,1,1,1
3794,0,43,0,0,0,0,1
1778,1,46,0,0,1,1,0
4438,1,31,0,1,0,1,1
5068,0,29,0,2,0,0,0
81,1,34,0,4,0,1,1
5624,1,54,0,0,1,1,0
1736,1,56,0,1,1,1,0
5217,0,24,0,0,0,2,0
2765,0,59,0,2,1,1,1
1678,1,50,0,1,1,0,0
4508,1,27,0,0,0,1,0
3449,1,29,0,16,0,0,1
1823,1,21,0,0,0,1,0
145,1,36,0,8,0,2,1
4415,1,43,0,0,0,0,1
4494,1,26,0,0,1,1,1
4231,0,36,0,6,1,0,1
4439,1,20,0,1,1,1,1
4209,1,25,0,4,1,1,1
1806,1,35,0,5,0,1,1
2777,1,40,0,2,0,1,0
1218,1,83,0,4,0,1,1
3967,0,25,0,1,1,1,1
477,1,43,0,2,1,1,0
5515,1,32,0,0,0,1,0
3154,1,23,0,0,0,1,0
1322,1,36,0,4,0,0,1
1659,1,56,0,0,0,1,0
4119,1,22,0,1,1,0,0
4835,1,54,0,3,0,0,1
4281,1,29,0,15,0,0,1
4331,1,40,0,1,1,1,0
1312,1,32,0,3,0,1,1
3685,1,30,0,11,0,1,0
1365,1,32,0,4,1,2,1
1850,1,46,0,0,0,1,1
1657,1,27,0,0,1,1,0
5758,1,26,0,3,0,2,1
1035,1,49,0,0,0,1,1
5344,1,37,0,3,0,1,0
2591,1,27,0,9,0,0,0
1821,1,35,0,2,0,1,1
4903,1,54,0,8,0,2,1
1655,1,39,0,1,0,1,0
3939,1,31,0,0,0,1,0
751,1,24,0,0,0,1,0
806,0,32,0,0,0,2,0
1110,1,26,0,6,0,0,1
1466,0,48,0,1,0,1,0
2990,1,30,0,5,0,0,1
3830,1,57,0,0,1,1,1
2698,1,23,0,3,1,1,0
2436,1,26,0,2,0,2,1
5283,1,29,0,3,0,2,0
4242,0,24,0,1,1,1,0
1807,1,43,0,5,1,2,1
3561,0,64,0,0,1,0,1
40,0,56,0,0,1,1,0
1332,1,22,0,2,1,1,1
752,0,40,0,6,0,0,1
1930,1,21,0,0,1,1,0
1664,1,24,0,2,0,2,0
2854,1,23,0,2,0,1,0
799,1,54,0,3,0,0,1
120,1,20,0,1,1,1,0
5472,1,29,0,1,0,0,1
4384,1,34,0,2,0,0,1
4598,1,33,0,1,0,2,0
439,1,22,0,0,0,1,0
4296,1,22,0,0,1,1,0
188,1,37,0,0,1,0,1
2759,1,21,0,2,1,2,1
4793,1,20,0,2,0,2,1
3557,1,21,0,4,0,1,0
1127,1,23,0,11,0,0,1
681,1,53,0,3,0,1,1
968,1,46,0,0,0,1,1
332,1,26,0,1,0,2,0
1472,1,40,0,0,0,1,0
1871,1,20,0,0,0,0,1
4859,0,39,0,3,0,1,0
1542,1,21,0,2,0,1,0
3567,0,36,0,8,0,2,0
5170,1,26,0,2,1,2,0
5124,1,32,0,1,0,0,1
1232,1,46,0,2,1,0,1
4870,0,34,0,0,0,1,0
4005,1,26,0,2,0,1,0
4715,1,35,0,0,0,1,1
3353,1,56,0,0,0,0,1
3617,1,39,0,1,0,0,0
2946,1,21,0,8,0,0,0
4820,1,33,0,0,0,2,1
289,1,20,0,0,0,1,0
668,1,27,0,1,1,1,0
1358,0,37,0,1,0,1,0
1212,1,37,0,6,0,0,1
5369,1,32,0,0,1,1,1
1464,0,49,0,3,1,1,0
5264,1,43,0,8,0,0,0
1446,0,27,0,2,1,1,0
931,0,34,0,1,0,0,1
4860,0,23,0,1,1,0,1
671,1,35,0,1,1,1,1
3476,1,20,0,0,0,2,0
82,1,28,0,8,0,2,1
1056,1,23,0,0,1,1,0
1385,1,22,0,3,0,2,1
3891,1,40,0,0,0,1,0
3399,0,52,0,3,0,1,0
1151,1,26,0,0,1,1,0
4047,1,25,0,0,0,2,0
4904,0,37,0,0,1,1,0
46,0,24,0,0,1,1,0
5617,0,21,0,10,0,2,1
4974,1,28,0,9,0,2,1
5478,0,21,0,2,0,1,0
2686,1,43,0,2,0,1,1
3329,1,24,0,4,0,0,1
4206,1,31,0,0,0,1,1
3814,0,54,0,1,0,2,1
991,1,30,0,3,0,2,1
729,0,28,0,5,0,2,1
2571,1,25,0,4,0,1,1
1824,1,35,0,10,0,2,1
1159,1,59,0,0,0,1,0
3277,1,57,0,1,0,2,1
5641,1,30,0,2,0,1,1
199,1,20,0,7,0,2,1
5209,1,31,0,4,1,1,0
3587,0,45,0,5,0,1,1
1190,1,42,0,7,0,2,1
2075,1,38,0,2,0,2,0
4960,1,29,0,0,0,1,0
1083,1,55,0,1,1,1,0
3262,0,28,0,0,0,1,0
1298,0,43,0,1,0,1,0
3656,1,42,0,0,0,1,1
5362,1,28,0,2,0,2,0
4846,1,41,0,0,0,2,0
1443,1,37,0,3,0,1,0
4780,1,25,0,1,0,1,0
1098,1,25,0,1,1,1,1
4917,1,26,0,2,0,1,0
4742,1,39,0,2,0,0,1
3067,1,37,0,2,1,2,0
1282,1,33,0,0,0,1,0
1899,1,33,0,9,1,0,1
2367,0,36,0,2,0,1,0
2596,1,34,0,5,1,1,1
5147,1,49,0,3,1,0,0
258,0,30,0,0,1,1,0
1473,1,35,0,1,0,1,0
539,1,23,0,0,0,1,0
2846,1,21,0,0,1,1,0
5194,1,47,0,3,0,1,1
4710,0,37,0,7,1,0,1
87,0,30,0,1,0,1,0
5514,1,45,0,0,0,1,0
2965,1,23,0,0,0,1,0
4562,1,21,0,6,0,0,1
57,1,39,0,4,0,2,1
2182,1,24,0,2,1,2,1
1696,1,35,0,12,0,0,1
2519,1,24,0,6,1,1,0
862,1,31,0,2,0,1,0
503,1,50,0,0,1,1,0
643,0,31,0,1,1,2,0
1697,1,23,0,0,1,1,0
1925,1,32,0,1,0,2,0
442,1,24,0,7,0,2,1
4140,1,35,0,1,0,1,1
5300,1,29,0,0,0,1,1
5477,1,25,0,3,0,1,0
3944,1,56,0,9,0,1,0
3786,1,33,0,2,0,1,0
2158,1,29,0,2,1,0,1
2742,1,56,0,8,0,0,0
4803,1,23,0,2,0,1,1
2513,1,32,0,4,1,1,1
440,1,21,1,1,0,1,1
3682,1,26,0,0,1,1,0
5643,1,24,0,6,1,2,0
4642,1,67,0,3,1,1,0
189,1,47,0,9,1,2,0
3273,1,27,0,4,1,2,1
3543,1,41,0,7,0,0,0
4217,1,37,0,3,0,2,1
1970,1,38,0,6,0,0,1
4521,1,32,0,6,0,1,0
2106,1,37,0,1,1,1,0
1976,1,36,0,11,0,2,1
3073,1,35,0,0,1,1,0
638,1,37,0,13,0,0,0
5381,1,22,0,15,0,0,1
497,1,27,0,8,0,1,0
1610,1,34,0,1,1,2,1
4325,1,21,0,2,0,2,0
353,1,25,0,1,0,1,1
1554,1,25,0,1,0,0,1
2228,1,24,0,1,1,1,1
598,1,21,0,0,1,1,0
4043,1,46,0,2,0,0,1
4221,1,59,0,4,0,2,0
79,1,45,0,9,0,0,1
3736,1,25,0,4,1,0,1
625,1,20,0,0,0,1,1
2592,1,27,0,2,0,1,0
1904,1,23,0,3,0,1,0
5497,0,30,0,6,1,1,1
4086,1,38,0,0,0,1,1
4410,1,28,0,22,1,0,1
1280,0,25,0,1,0,2,1
3344,1,31,0,0,0,1,1
1879,1,21,0,6,0,0,1
2637,1,31,0,4,0,0,1
664,1,36,0,4,0,1,0
2327,1,56,0,16,0,0,0
3327,1,37,0,5,0,1,1
4935,1,37,0,5,0,1,1
3720,0,24,0,4,0,1,1
2678,1,39,0,0,0,1,0
1719,1,46,0,5,1,1,0
3831,0,36,0,0,1,1,0
1746,1,54,0,0,0,1,0
840,1,26,0,0,1,1,0
5149,1,59,0,1,1,1,0
104,1,21,0,0,0,1,0
260,1,23,0,13,0,2,1
1293,1,25,0,3,1,1,0
4074,1,49,0,1,0,1,0
2639,1,33,0,0,1,1,1
2586,1,25,0,23,0,0,1
4492,1,21,0,3,0,1,1
322,1,38,0,0,0,1,1
2359,1,34,0,7,1,1,0
959,1,34,0,4,0,1,1
660,1,51,0,4,0,2,1
1693,1,22,0,0,1,1,0
1170,1,34,0,0,0,1,0
447,0,27,0,1,1,1,0
3062,1,37,0,3,1,1,0
5136,1,39,0,1,0,1,1
5569,0,55,0,2,1,1,1
5227,1,45,0,0,0,2,1
1290,1,21,0,1,0,1,1
390,1,26,0,11,0,2,0
4541,1,61,0,0,1,2,0
5138,1,32,0,1,0,0,1
5557,0,25,0,0,1,1,0
1447,1,42,0,7,0,0,1
635,1,42,0,3,0,1,0
4609,1,30,0,4,0,2,1
1839,1,50,0,3,0,2,0
2234,1,22,0,0,1,1,0
3038,1,26,0,0,0,1,1
1732,1,25,0,3,0,0,1
