,R,Q,A,Y
0,0.2,3,0,0
1,0.2,3,0,0
2,1.0,0,1,1
3,1.0,0,1,1
4,0.2,3,0,0
5,1.0,0,1,1
6,1.0,0,1,1
7,1.0,0,1,1
8,1.0,0,1,1
9,1.0,0,1,1
10,0.2,3,0,0
11,0.2,3,0,0
12,0.2,3,0,0
13,1.0,0,1,1
14,1.0,0,0,1
15,0.2,3,0,0
16,1.0,0,1,1
17,1.0,0,1,1
18,0.2,3,0,0
19,0.2,3,0,0
20,1.0,0,1,1
21,0.2,3,0,0
22,1.0,0,1,1
23,1.0,0,1,1
24,0.2,3,0,0
25,1.0,0,1,1
26,1.0,0,0,1
27,1.0,0,1,1
28,0.2,3,0,0
29,1.0,0,1,1
30,1.0,0,1,1
31,2.2,0,0,1
32,1.0,0,1,1
33,0.2,3,0,1
34,1.0,0,1,1
35,0.2,3,0,0
36,0.2,3,0,0
37,1.0,0,1,1
38,1.0,0,1,1
39,1.0,0,1,1
40,1.0,0,1,1
41,2.2,0,0,1
42,1.0,0,1,1
43,2.2,0,1,1
44,0.2,3,0,0
45,1.0,0,1,1
46,2.2,0,1,0
47,0.2,3,0,0
48,1.0,0,0,1
49,0.2,3,0,0
50,1.0,0,1,1
51,0.2,3,0,0
52,1.0,0,1,1
53,1.0,0,1,0
54,1.0,0,1,1
55,1.0,0,0,1
56,0.2,3,0,0
57,0.2,3,0,0
58,1.0,1,0,0
59,0.2,3,0,0
60,0.2,3,0,0
61,2.2,0,0,1
62,0.2,3,0,0
63,2.2,0,1,1
64,0.2,3,0,0
65,0.2,3,0,0
66,0.2,3,0,0
67,1.0,0,1,1
68,1.0,0,1,1
69,0.2,3,0,1
70,1.0,0,1,1
71,2.2,0,1,1
72,2.2,0,1,1
73,0.2,3,0,0
74,0.2,3,0,0
75,1.0,0,1,1
76,0.2,3,0,0
77,1.0,0,1,1
78,0.2,3,0,0
79,1.0,0,1,1
80,0.2,3,0,0
81,1.0,0,0,1
82,0.2,3,0,0
83,0.2,3,0,0
84,1.0,0,1,1
85,0.2,3,0,0
86,0.2,3,0,0
87,1.0,0,1,1
88,0.2,3,0,0
89,1.0,0,1,1
90,1.0,0,1,1
91,1.0,0,1,1
92,1.0,0,1,1
93,2.2,0,1,1
94,1.0,0,1,1
95,2.2,0,1,1
96,0.2,3,0,0
97,1.0,0,1,1
98,0.2,3,0,0
99,0.2,3,0,0
100,2.2,0,1,1
101,1.0,0,1,1
102,1.0,0,1,1
103,1.0,0,1,1
104,1.0,0,1,1
105,0.2,3,0,0
106,1.0,0,1,1
107,1.0,0,1,0
108,1.0,0,1,1
109,0.2,3,0,0
110,0.2,3,0,0
111,1.0,0,1,1
112,1.0,0,1,1
113,0.2,3,0,0
114,0.2,3,0,1
115,1.0,0,0,1
116,1.0,0,1,1
117,1.0,0,0,1
118,1.0,0,1,1
119,1.0,0,1,0
120,1.0,0,1,1
121,1.0,0,1,1
122,1.0,0,1,1
123,1.0,0,1,1
124,2.2,0,1,1
125,0.2,3,0,0
126,1.0,0,1,0
127,0.2,3,0,0
128,1.0,0,1,1
129,1.0,0,1,1
130,2.2,0,1,0
131,1.0,0,1,1
132,1.0,0,1,1
133,1.0,0,1,1
134,2.2,0,1,1
135,2.2,0,0,1
136,1.0,0,0,0
137,1.0,1,0,1
138,1.0,3,0,1
139,1.0,0,1,1
140,1.0,0,1,1
141,0.2,3,0,0
142,0.2,3,0,0
143,1.0,0,1,1
144,0.2,3,0,0
145,0.2,3,0,0
146,1.0,0,1,1
147,1.0,0,1,1
148,0.2,3,0,0
149,0.2,3,0,0
150,0.2,3,0,0
151,1.0,0,1,1
152,1.0,0,0,1
153,1.0,0,1,1
154,2.2,0,1,1
155,1.0,0,0,1
156,1.0,0,1,0
157,1.0,0,1,1
158,1.0,0,1,1
159,1.0,0,1,1
160,1.0,3,0,0
161,0.2,3,0,0
162,2.2,0,0,1
163,1.0,1,0,1
164,0.2,3,0,0
165,1.0,0,1,1
166,1.0,0,1,1
167,1.0,0,1,1
168,1.0,0,1,1
169,1.0,0,1,1
170,1.0,0,0,1
171,1.0,2,0,0
172,1.0,0,1,1
173,1.0,0,1,1
174,1.0,0,1,1
175,0.2,2,0,0
176,0.2,3,0,0
177,1.0,0,1,1
178,1.0,0,1,1
179,0.2,3,0,0
180,1.0,0,1,1
181,2.2,0,1,1
182,1.0,0,1,1
183,1.0,0,1,0
184,0.2,3,0,0
185,0.2,3,0,0
186,0.2,3,0,0
187,0.2,3,0,0
188,1.0,0,1,1
189,1.0,0,1,1
190,1.0,0,1,1
191,1.0,0,1,0
192,0.2,3,0,0
193,1.0,0,1,1
194,1.0,0,1,0
195,1.0,0,1,1
196,1.0,0,1,1
197,0.2,3,0,0
198,2.2,0,1,1
199,0.2,3,0,0
200,0.2,3,0,0
201,0.2,3,0,0
202,0.2,3,0,0
203,0.2,3,0,0
204,1.0,0,1,0
205,1.0,0,1,0
206,1.0,0,1,1
207,1.0,0,1,1
208,0.2,3,0,0
209,0.2,3,0,0
210,1.0,0,1,1
211,2.2,0,1,1
212,2.2,0,1,1
213,1.0,0,1,1
214,0.2,3,0,0
215,1.0,0,1,1
216,0.2,3,0,0
217,1.0,0,1,1
218,0.2,3,0,0
219,0.2,3,0,0
220,1.0,0,1,1
221,1.0,0,1,1
222,0.2,3,0,0
223,1.0,0,1,1
224,1.0,0,1,0
225,0.2,3,0,0
226,1.0,0,1,1
227,2.2,0,0,1
228,1.0,0,1,1
229,0.2,3,0,0
230,0.2,3,0,0
231,1.0,0,1,1
232,2.2,0,1,1
233,1.0,0,1,1
234,0.2,3,0,0
235,1.0,0,1,1
236,0.2,3,0,0
237,0.2,3,0,0
238,1.0,0,1,1
239,2.2,0,1,1
240,0.2,3,0,0
241,1.0,0,1,1
242,0.2,3,0,0
243,1.0,0,1,1
244,0.2,3,0,0
245,1.0,0,1,1
246,1.0,0,1,1
247,1.0,0,1,1
248,0.2,3,0,1
249,0.2,3,0,0
250,0.2,3,0,0
251,0.2,3,0,0
252,1.0,0,0,1
253,0.2,3,0,0
254,0.2,3,0,0
255,1.0,0,1,1
256,1.0,0,1,0
257,0.2,3,0,0
258,3.0,0,1,0
259,1.0,0,1,0
260,1.0,0,0,0
261,1.0,0,1,1
262,0.2,3,0,0
263,0.2,3,0,0
264,0.2,3,0,0
265,0.2,3,0,0
266,0.2,3,0,0
267,0.2,3,0,0
268,0.2,3,0,0
269,0.2,3,0,0
270,1.0,0,1,1
271,1.0,1,0,1
272,1.0,0,1,1
273,0.2,3,0,0
274,1.0,0,1,1
275,0.2,3,0,0
276,2.2,0,1,1
277,1.0,0,1,1
278,2.2,0,1,1
279,1.0,0,1,1
280,0.2,3,0,0
281,2.2,0,1,1
282,0.2,3,0,0
283,1.0,0,1,1
284,0.2,3,0,0
285,1.0,0,1,1
286,0.2,3,0,0
287,0.2,3,0,0
288,0.2,3,0,0
289,1.0,0,1,1
290,0.2,3,0,0
291,0.2,3,0,0
292,1.0,0,0,1
293,0.2,3,0,0
294,1.0,0,0,1
295,0.2,3,0,0
296,1.0,0,1,1
297,0.2,3,0,0
298,1.0,3,0,0
299,0.2,3,0,0
300,0.2,3,0,0
301,1.0,0,1,1
302,0.2,3,0,0
303,0.2,3,0,0
304,2.2,0,1,1
305,0.2,3,0,0
306,0.2,3,0,0
307,1.0,0,1,1
308,0.2,3,0,0
309,0.2,3,0,0
310,0.2,3,0,0
311,1.0,0,0,1
312,1.0,0,1,1
313,0.2,3,0,0
314,1.0,0,1,1
315,1.0,0,1,0
316,0.2,3,0,0
317,1.0,0,1,1
318,0.2,3,0,0
319,0.2,3,0,0
320,0.2,3,0,0
321,0.2,3,0,0
322,0.2,3,0,0
323,1.0,0,0,1
324,1.0,0,1,0
325,0.2,3,0,0
326,1.0,0,1,1
327,0.2,3,0,0
328,1.0,0,1,1
329,0.2,3,0,0
330,2.2,0,1,1
331,0.2,3,0,1
332,2.2,0,0,1
333,2.2,0,1,1
334,0.2,3,0,0
335,0.2,3,0,0
336,0.2,3,0,0
337,1.0,0,1,1
338,2.2,0,0,1
339,0.2,3,0,0
340,1.0,0,0,1
341,2.2,0,1,1
342,1.0,0,1,1
343,0.2,3,0,0
344,1.0,0,1,1
345,0.2,3,0,0
346,1.0,0,1,0
347,0.2,3,0,0
348,0.2,3,0,0
349,0.2,3,0,0
350,2.2,0,1,1
351,1.0,0,1,1
352,2.2,0,1,1
353,0.2,3,0,0
354,1.0,0,0,1
355,1.0,0,1,1
356,0.2,3,0,0
357,0.2,3,0,0
358,0.2,3,0,0
359,2.2,0,1,1
360,2.2,0,0,1
361,1.0,0,0,1
362,0.2,3,0,0
363,0.2,3,0,0
364,1.0,0,1,1
365,1.0,0,1,1
366,1.0,0,1,1
367,0.2,3,0,0
368,1.0,0,0,1
369,0.2,3,0,0
370,1.0,0,1,1
371,1.0,0,1,1
372,1.0,0,1,1
373,0.2,3,0,0
374,1.0,0,1,1
375,0.2,3,0,0
376,1.0,0,1,0
377,0.2,3,0,0
378,1.0,0,1,1
379,1.0,0,1,1
380,1.0,0,1,1
381,1.0,0,1,1
382,2.2,0,1,1
383,1.0,0,1,1
384,0.2,3,0,0
385,2.2,0,1,1
386,2.2,0,1,1
387,1.0,0,1,1
388,0.2,3,0,0
389,1.0,0,1,1
390,1.0,0,1,1
391,1.0,0,1,1
392,0.2,3,0,0
393,0.2,3,0,0
394,1.0,0,1,0
395,0.2,3,0,0
396,1.0,0,1,0
397,1.0,0,1,1
398,0.2,3,0,0
399,1.0,0,1,1
400,1.0,0,1,1
401,1.0,0,1,1
402,1.0,0,1,1
403,1.0,0,1,1
404,1.0,0,1,1
405,1.0,0,1,1
406,1.0,0,1,1
407,0.2,3,0,0
408,1.0,0,1,1
409,1.0,2,0,1
410,0.2,3,0,0
411,1.0,0,1,1
412,0.2,3,0,0
413,0.2,3,0,0
414,0.2,3,0,0
415,0.2,3,0,0
416,0.2,3,0,0
417,0.2,3,0,0
418,0.2,3,0,0
419,1.0,0,1,1
420,1.0,0,1,0
421,0.2,3,0,0
422,0.2,3,0,0
423,0.2,3,0,0
424,1.0,0,1,1
425,0.2,3,0,0
426,1.0,0,0,1
427,0.2,3,0,0
428,1.0,0,1,1
429,1.0,0,1,1
430,0.2,3,0,0
431,0.2,3,0,0
432,0.2,3,0,0
433,1.0,0,0,1
434,1.0,0,1,1
435,1.0,0,1,1
436,0.2,3,0,0
437,1.0,0,1,0
438,0.2,3,0,0
439,1.0,0,1,0
440,1.0,0,1,1
441,0.2,3,0,0
442,0.2,3,0,0
443,1.0,0,1,1
444,0.2,3,0,0
445,1.0,0,1,1
446,1.0,0,1,1
447,1.0,0,0,1
448,1.0,0,0,1
449,1.0,0,1,1
450,1.0,0,1,1
451,1.0,0,1,1
452,1.0,0,1,1
453,1.0,0,1,1
454,0.2,3,0,0
455,1.0,0,1,1
456,1.0,0,1,1
457,1.0,0,0,1
458,0.2,3,0,0
459,0.2,3,0,0
460,0.2,3,0,0
461,0.2,3,0,0
462,1.0,0,1,1
463,0.2,3,0,0
464,0.2,3,0,0
465,1.0,0,0,1
466,1.0,0,1,1
467,0.2,3,0,0
468,2.2,0,1,1
469,0.2,3,0,0
470,1.0,0,1,1
471,0.2,3,0,0
472,2.2,0,1,1
473,0.2,3,0,1
474,1.0,0,1,1
475,0.2,3,0,0
476,1.0,0,1,1
477,1.0,0,1,1
478,0.2,3,0,0
479,0.2,3,0,0
480,0.2,3,0,0
481,0.2,3,0,0
482,2.2,0,1,1
483,0.2,3,0,0
484,0.2,3,0,0
485,1.0,0,1,1
486,1.0,0,1,1
487,1.0,0,1,1
488,1.0,0,1,1
489,1.0,0,1,1
490,0.2,3,0,0
491,0.2,3,0,0
492,1.0,0,1,1
493,1.0,0,1,0
494,1.0,0,1,1
495,0.2,3,0,0
496,0.2,3,0,0
497,1.0,2,0,0
498,1.0,0,1,1
499,0.2,3,0,0
500,1.0,0,1,1
501,1.0,0,1,1
502,0.2,3,0,0
503,3.0,0,1,1
504,1.0,0,1,1
505,1.0,0,1,1
506,1.0,0,1,1
507,1.0,0,0,1
508,1.0,0,1,1
509,2.2,0,1,1
510,0.2,3,0,0
511,0.2,3,0,0
512,0.2,3,0,0
513,0.2,3,0,0
514,2.2,0,1,1
515,2.2,0,1,1
516,0.2,3,0,0
517,0.2,3,0,0
518,1.0,0,1,1
519,1.0,0,1,1
520,1.0,0,1,1
521,1.0,2,0,1
522,0.2,3,0,0
523,1.0,3,0,0
524,1.0,0,1,1
525,1.0,0,1,0
526,2.2,0,1,1
527,0.2,3,0,0
528,1.0,0,1,1
529,1.0,0,1,1
530,1.0,0,1,1
531,0.2,3,0,0
532,0.2,3,0,0
533,1.0,0,1,1
534,1.0,0,1,1
535,0.2,3,0,0
536,1.0,0,1,1
537,0.2,3,0,0
538,1.0,1,0,0
539,2.2,0,1,1
540,0.2,3,0,0
541,0.2,3,0,0
542,0.2,3,0,0
543,1.0,0,1,1
544,1.0,0,1,1
545,1.0,0,1,1
546,2.2,0,0,1
547,2.2,0,1,1
548,0.2,3,0,0
549,1.0,0,1,1
550,1.0,0,1,1
551,1.0,0,0,1
552,0.2,3,0,0
553,1.0,0,1,0
554,0.2,3,0,0
555,0.2,3,0,0
556,1.0,0,1,1
557,1.0,0,1,1
558,1.0,0,1,0
559,2.2,0,1,0
560,0.2,3,0,0
561,0.2,3,0,0
562,1.0,0,1,1
563,0.2,3,0,0
564,2.2,0,1,1
565,1.0,0,1,1
566,0.2,3,0,0
567,0.2,3,0,0
568,0.2,3,0,0
569,1.0,0,1,1
570,2.2,0,1,1
571,1.0,0,1,1
572,0.2,3,0,0
573,0.2,3,0,1
574,1.0,0,1,1
575,1.0,0,1,0
576,1.0,0,1,1
577,1.0,0,1,1
578,2.2,0,1,0
579,1.0,0,0,0
580,1.0,0,1,1
581,0.2,3,0,0
582,0.2,3,0,0
583,1.0,0,1,1
584,2.2,0,1,1
585,1.0,0,1,1
586,1.0,0,1,1
587,2.2,0,1,1
588,1.0,0,1,1
589,0.2,3,0,0
590,1.0,1,0,1
591,0.2,3,0,0
592,1.0,0,1,1
593,2.2,0,0,1
594,1.0,0,1,1
595,1.0,0,1,1
596,0.2,3,0,0
597,0.2,3,0,0
598,2.2,0,1,1
599,1.0,0,1,1
600,1.0,0,0,1
601,1.0,0,1,1
602,1.0,0,1,0
603,0.2,3,0,0
604,1.0,0,0,1
605,0.2,3,0,0
606,0.2,3,0,0
607,1.0,0,1,1
608,0.2,3,0,0
609,1.0,0,1,0
610,1.0,0,1,1
611,2.2,0,1,1
612,1.0,0,1,1
613,0.2,3,0,0
614,1.0,0,0,1
615,0.2,3,0,1
616,1.0,0,1,1
617,0.2,3,0,0
618,1.0,3,0,1
619,1.0,0,1,1
620,1.0,0,1,1
621,0.2,3,0,0
622,2.2,0,1,1
623,1.0,0,1,1
624,3.0,0,1,1
625,0.2,3,0,0
626,0.2,3,0,0
627,0.2,3,0,0
628,0.2,3,0,0
629,1.0,0,0,0
630,1.0,0,1,1
631,1.0,0,1,1
632,0.2,3,0,0
633,0.2,3,0,0
634,0.2,3,0,0
635,1.0,0,1,1
636,0.2,3,0,0
637,1.0,0,0,1
638,1.0,0,1,1
639,1.0,0,1,1
640,1.0,0,1,1
641,1.0,0,1,0
642,1.0,0,1,1
643,0.2,3,0,0
644,0.2,3,0,0
645,1.0,0,1,0
646,0.2,3,0,0
647,0.2,3,0,1
648,0.2,3,0,1
649,1.0,0,1,1
650,1.0,0,1,1
651,1.0,0,1,0
652,1.0,0,1,1
653,0.2,3,0,0
654,0.2,3,0,0
655,0.2,3,0,0
656,0.2,3,0,0
657,0.2,3,0,0
658,2.2,1,0,1
659,0.2,3,0,0
660,1.0,0,1,1
661,0.2,3,0,0
662,0.2,3,0,0
663,1.0,0,1,1
664,3.0,0,1,1
665,0.2,3,0,0
