,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,19.0,1.0,21.0,5.0,0,49.0,1.0,40.0,0,0,0
1,43.0,3.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
2,34.0,1.0,19.0,1.0,0,303.0,0.0,40.0,0,1,0
3,34.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,0
4,34.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
5,43.0,7.0,21.0,1.0,0,49.0,0.0,40.0,0,1,1
6,34.0,1.0,21.0,5.0,0,49.0,1.0,40.0,0,1,0
7,64.0,1.0,21.0,1.0,2,49.0,1.0,40.0,0,1,1
8,64.0,1.0,19.0,1.0,0,49.0,1.0,40.0,1,1,0
9,43.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,0
10,34.0,1.0,21.0,5.0,0,49.0,1.0,40.0,1,1,1
11,83.0,3.0,21.0,1.0,0,49.0,12.0,40.0,1,0,1
12,34.0,1.0,21.0,1.0,2,49.0,2.0,40.0,0,1,0
13,34.0,7.0,19.0,5.0,2,49.0,1.0,70.0,0,1,0
14,31.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
15,74.0,1.0,22.0,1.0,2,49.0,4.0,40.0,1,1,1
16,43.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,0
17,92.0,1.0,5.0,1.0,2,49.0,1.0,40.0,0,1,0
18,31.0,1.0,19.0,5.0,0,49.0,1.0,40.0,1,1,0
19,34.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,0
20,34.0,1.0,24.0,1.0,0,49.0,1.0,40.0,0,1,1
21,53.0,1.0,21.0,1.0,0,109.0,0.0,40.0,0,1,0
22,34.0,1.0,21.0,5.0,0,49.0,1.0,40.0,1,1,1
23,75.0,1.0,21.0,5.0,0,49.0,1.0,40.0,1,1,0
24,43.0,1.0,21.0,1.0,0,49.0,2.0,40.0,0,1,1
25,34.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,0
26,73.0,7.0,21.0,1.0,0,49.0,1.0,40.0,1,1,0
27,43.0,1.0,21.0,1.0,0,49.0,1.0,40.0,1,1,0
28,43.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,0
29,75.0,1.0,19.0,5.0,0,49.0,1.0,40.0,1,1,1
30,75.0,1.0,21.0,5.0,0,49.0,6.0,40.0,1,1,1
31,43.0,7.0,21.0,1.0,0,49.0,1.0,40.0,1,1,1
32,40.0,1.0,21.0,1.0,4,49.0,0.0,40.0,0,1,0
33,64.0,7.0,21.0,5.0,0,49.0,1.0,40.0,0,1,1
34,40.0,1.0,21.0,5.0,0,49.0,1.0,17.0,1,1,0
35,64.0,7.0,13.0,1.0,0,49.0,1.0,40.0,0,1,0
36,92.0,1.0,21.0,1.0,0,49.0,1.0,40.0,0,1,1
37,64.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,0
