,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
3981,1,29,0,12,0,0,1
4729,1,46,0,3,0,1,0
3640,1,25,0,1,1,1,0
3506,1,56,0,0,0,1,0
1461,1,24,0,4,0,2,0
5456,1,26,0,6,1,2,0
3283,1,21,0,1,1,1,1
1330,0,29,0,1,0,1,1
5995,1,35,0,22,0,0,1
4846,1,23,0,2,0,2,1
6485,1,35,0,9,0,2,0
4744,1,23,0,2,0,2,1
3700,1,42,0,0,0,2,0
5059,1,24,0,0,0,1,1
2405,1,26,0,1,1,2,0
6095,0,20,0,1,0,1,0
1803,1,29,0,13,0,0,1
2665,1,23,0,3,0,1,1
4079,0,24,0,0,0,1,0
3509,1,45,0,0,1,1,0
63,1,22,0,1,0,1,1
2976,1,27,0,2,1,2,1
6995,1,64,0,0,1,1,0
2625,1,35,0,4,1,1,0
2058,1,58,0,38,0,2,1
670,1,54,0,0,0,1,0
3659,0,30,0,1,1,1,0
652,0,27,0,9,0,1,1
6193,1,25,0,1,0,0,1
422,1,42,0,1,0,1,0
5719,0,43,0,0,1,1,0
5799,1,29,0,3,1,1,0
4494,1,31,0,5,0,1,0
6660,0,40,0,0,0,1,0
89,1,36,0,9,0,2,1
1355,1,43,0,4,0,2,1
7190,1,24,0,2,1,1,1
5777,0,41,0,9,1,1,1
2047,1,56,0,1,0,1,0
1317,1,43,0,2,0,1,0
5206,1,37,0,4,1,2,1
6079,1,28,0,1,0,1,1
138,1,31,0,2,1,1,1
3295,0,26,0,0,1,1,0
1706,0,26,0,3,0,2,0
3175,0,31,0,0,0,2,1
5675,1,25,0,6,1,2,1
1213,1,36,0,1,0,0,1
3967,1,31,0,6,0,0,0
4561,1,23,0,4,0,0,1
2483,1,33,0,14,0,2,0
2265,1,36,0,19,1,0,1
7213,0,23,0,2,0,1,1
217,1,28,0,0,1,1,0
1327,0,22,0,1,1,1,0
1115,1,30,0,10,0,2,0
1044,1,36,0,4,1,2,1
6127,1,29,0,1,0,1,1
873,0,52,0,0,0,1,0
3827,1,27,0,1,1,2,0
4002,1,29,0,4,0,1,0
2621,1,42,0,0,0,2,1
4427,1,32,0,0,0,1,1
5836,1,56,0,17,0,1,1
3347,1,39,0,1,1,1,0
3722,1,23,0,0,0,1,0
5506,1,20,0,0,0,2,1
6137,1,22,0,0,1,1,0
5228,1,37,0,0,1,1,1
1294,1,46,1,0,1,1,0
6156,1,50,0,10,0,2,0
1710,1,47,0,6,0,1,0
6304,1,53,0,0,0,1,0
1618,1,34,0,9,0,2,1
2189,1,20,0,1,0,1,1
5756,1,34,1,0,1,1,0
3377,1,21,0,7,0,0,1
2018,1,35,0,1,0,1,0
45,1,25,0,9,1,0,1
6276,0,46,0,1,0,1,0
4339,0,47,0,0,0,1,0
4919,1,21,0,0,0,0,1
79,1,27,0,1,0,2,1
3899,1,60,0,1,1,1,0
190,0,52,0,0,1,1,1
2559,1,29,0,13,0,0,1
1567,1,29,0,2,1,1,0
5593,1,25,0,10,0,0,1
2020,1,34,0,0,0,1,0
5994,1,24,0,5,0,2,1
6541,1,24,0,0,1,1,0
6255,1,20,0,2,0,0,1
1795,1,35,0,12,0,0,0
2203,1,26,0,1,0,2,0
5758,1,40,0,23,1,2,1
904,0,28,0,3,1,1,0
5746,1,21,0,8,0,0,1
7109,0,29,0,2,0,1,1
566,1,24,0,8,0,0,0
570,1,42,0,0,1,1,0
1765,0,43,0,0,1,1,0
6135,1,20,0,4,0,0,0
1063,1,30,0,8,0,0,1
644,1,29,0,3,0,1,1
6139,1,34,0,9,0,2,1
4952,1,63,0,5,1,1,0
5393,1,29,0,3,1,1,1
2486,1,21,0,1,1,1,0
3772,1,28,0,1,1,1,0
4702,1,26,0,2,0,0,1
7035,1,22,0,0,0,1,0
5966,0,32,0,2,0,1,1
3994,1,31,0,15,1,0,1
6576,0,37,0,5,0,1,1
2395,1,55,0,1,0,1,0
3326,1,48,0,6,0,1,0
2259,1,49,0,0,0,2,1
6040,1,28,0,7,1,2,0
4404,0,25,0,0,1,2,0
6888,0,23,0,2,1,2,1
1781,1,22,0,0,0,1,0
326,1,27,0,8,0,2,0
2517,0,62,0,0,1,1,0
2811,0,54,0,2,1,1,0
3244,0,33,0,1,1,2,1
