,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,25,0,0,1,1,0
1,0,31,0,0,0,2,0
2,1,35,0,2,0,0,1
3,1,56,1,0,1,1,0
4,1,39,1,1,1,1,0
5,1,55,0,0,0,1,1
6,0,56,0,0,0,1,0
7,1,59,0,0,1,1,0
8,0,24,0,3,1,1,0
9,1,32,0,2,0,1,0
10,1,52,0,4,1,1,1
11,1,54,1,1,0,1,0
12,1,27,0,0,0,1,1
13,1,44,1,4,1,1,1
14,0,29,0,5,0,2,1
15,1,29,0,1,0,2,1
16,0,28,1,2,0,1,0
17,1,33,1,0,0,0,1
18,0,39,0,1,0,1,0
19,1,56,1,3,0,1,1
20,0,33,0,0,1,1,1
21,1,67,0,5,0,2,0
22,1,35,0,12,0,0,0
23,1,35,1,10,1,1,0
24,0,35,0,2,1,1,0
25,1,38,0,0,0,1,1
26,1,23,0,0,0,2,0
27,1,51,1,2,0,1,0
28,1,45,1,1,0,1,0
29,1,24,1,1,0,1,0
30,1,60,0,2,0,2,0
31,1,29,0,19,0,0,1
32,1,54,0,1,0,0,1
33,1,45,1,1,1,1,0
34,1,39,0,2,0,1,1
35,0,34,0,13,0,2,1
36,0,33,1,0,0,2,0
37,0,26,0,0,0,2,1
38,1,33,0,3,0,2,1
39,1,55,0,15,0,0,0
40,1,26,0,3,0,1,1
41,1,57,0,1,0,0,1
42,1,24,0,0,1,2,1
43,1,21,0,1,0,2,1
44,1,26,0,1,0,1,0
45,1,35,0,7,0,0,1
46,1,28,0,0,0,1,1
47,1,65,0,3,1,2,0
48,1,39,1,5,0,2,0
49,1,21,0,0,0,1,0
50,1,22,0,0,1,1,0
51,1,83,0,6,0,1,1
52,1,24,1,0,0,1,0
53,1,45,0,33,1,0,1
54,1,53,1,1,1,1,0
55,1,25,1,4,0,1,1
56,0,27,0,1,0,1,0
57,1,43,1,0,1,1,0
58,1,22,0,1,0,0,1
59,1,44,1,1,0,1,1
60,1,54,0,2,0,1,0
61,0,31,1,1,0,2,0
62,1,31,0,0,0,1,1
63,1,24,0,3,0,1,0
64,1,38,0,2,1,1,1
65,1,31,0,30,0,0,1
66,1,30,1,0,1,2,0
67,0,21,1,2,0,1,0
68,1,24,1,8,0,1,0
69,0,25,1,1,1,1,0
70,1,34,0,0,1,1,1
71,1,50,1,1,0,1,1
72,1,52,1,1,1,1,1
73,1,47,0,0,0,0,0
74,1,20,0,1,1,2,1
75,1,43,0,0,0,1,0
76,0,29,0,0,0,1,1
77,0,40,0,0,1,1,1
78,1,36,1,9,0,2,1
79,1,38,1,0,1,2,0
80,1,49,0,8,0,2,1
81,1,27,0,4,1,1,0
82,1,49,1,0,0,1,0
83,0,70,1,0,1,1,0
84,1,61,0,1,0,1,0
85,1,27,0,3,1,1,0
86,1,34,0,3,0,0,1
87,1,64,1,3,1,1,1
88,1,22,0,1,1,2,0
89,1,30,1,1,0,1,0
90,0,23,1,0,0,1,0
91,1,39,0,4,0,0,1
92,0,28,1,0,0,1,0
93,1,22,0,1,0,0,0
94,1,22,0,0,1,1,1
95,1,37,0,2,1,1,0
96,1,29,0,7,1,2,1
97,0,25,0,7,0,0,0
98,1,38,1,2,1,2,1
99,1,30,0,3,0,0,1
100,1,33,0,3,0,2,0
101,1,44,1,1,1,1,0
102,1,24,0,0,0,1,0
103,1,61,0,1,0,2,0
104,1,20,0,1,0,0,0
105,1,50,0,1,0,1,0
106,1,21,0,0,1,1,0
107,0,21,0,1,0,1,0
108,1,43,0,3,1,1,0
109,1,31,0,8,0,2,0
110,1,30,0,2,1,1,0
111,1,24,1,9,0,2,1
112,1,43,1,0,1,1,0
113,1,71,0,4,0,0,0
114,1,27,1,7,0,1,1
115,1,52,0,3,0,2,0
116,1,53,1,1,0,2,0
117,1,29,1,2,1,2,1
118,1,24,0,3,0,0,0
119,1,35,0,12,0,0,0
120,1,35,1,1,0,1,0
121,1,35,1,8,0,2,0
122,1,25,0,6,1,2,1
123,0,30,0,0,1,0,0
124,0,36,1,1,0,0,1
125,1,35,0,2,0,2,0
126,0,27,1,4,0,2,0
127,1,21,0,0,1,1,0
128,1,22,1,3,1,0,1
129,1,58,0,0,0,0,0
130,1,25,1,3,0,1,0
131,1,33,0,2,1,1,0
132,1,30,0,0,0,1,0
133,1,22,0,1,0,1,0
134,1,32,1,3,0,1,0
135,0,31,0,3,0,1,0
136,1,54,1,1,0,2,1
137,0,24,0,2,0,2,0
