,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,41,0,0,0,1,0
1,1,32,0,1,0,0,0
2,0,22,1,0,1,2,0
3,1,30,0,21,0,0,1
4,0,46,0,0,0,1,0
5,1,41,0,2,0,1,0
6,1,30,0,0,0,1,1
7,1,30,0,9,0,1,0
8,0,20,1,0,0,1,0
9,1,20,0,0,0,0,0
10,1,42,0,0,0,1,1
11,1,30,0,10,0,1,1
12,1,25,0,0,1,1,1
13,1,39,1,1,0,1,0
14,1,28,0,1,0,1,0
15,1,40,0,4,1,2,0
16,0,28,0,0,0,0,1
17,1,30,1,0,0,1,0
18,1,23,1,0,0,2,1
19,1,47,1,1,1,1,1
20,1,32,0,3,0,1,0
21,0,29,0,4,0,2,0
22,1,26,0,7,0,0,1
23,0,57,1,2,1,1,0
24,0,21,0,0,0,1,1
25,1,22,0,0,0,2,0
26,1,34,1,0,0,1,0
27,0,43,1,0,0,1,0
28,1,37,0,2,0,1,0
29,1,31,0,6,0,1,1
30,0,30,0,0,1,2,0
31,1,31,0,7,0,0,0
32,1,54,1,11,0,2,1
33,1,31,0,1,0,0,1
34,1,35,1,3,0,0,1
35,1,28,0,5,0,0,1
36,1,45,0,15,0,2,0
37,1,21,0,0,0,0,1
38,1,23,1,2,0,1,0
39,1,23,0,1,0,1,0
40,1,68,0,5,0,1,0
41,1,20,0,0,0,1,1
42,1,42,0,0,1,1,0
43,1,28,0,2,0,1,1
44,1,24,0,2,0,1,1
45,0,51,0,2,1,2,1
46,1,26,0,0,0,1,0
47,1,23,0,0,0,0,0
48,1,25,1,2,0,1,1
49,0,33,0,7,0,2,0
50,1,34,0,8,1,2,0
51,1,23,0,6,0,1,0
52,0,26,0,0,0,1,0
53,0,38,0,3,0,1,0
54,1,25,0,4,1,2,1
55,1,56,1,13,0,1,0
56,1,26,0,4,0,1,0
57,1,22,0,1,0,2,1
58,1,37,1,1,1,1,0
59,1,39,1,3,0,1,0
60,0,28,1,1,1,1,0
61,1,43,0,4,1,2,1
62,1,30,1,4,1,1,1
63,1,57,0,8,0,2,0
64,1,62,1,0,1,1,0
65,1,28,1,14,0,0,1
66,1,27,0,13,0,0,1
67,1,38,1,3,0,1,0
68,0,25,0,0,1,1,0
69,0,23,0,0,0,1,0
70,1,27,0,27,1,2,1
71,1,29,0,12,0,2,0
72,1,56,0,28,0,2,0
73,1,31,1,15,0,0,1
74,0,27,1,0,1,1,1
75,0,53,1,0,1,1,0
76,1,26,0,13,0,2,1
77,1,32,0,0,0,2,0
78,1,24,0,1,0,2,0
79,1,34,0,12,0,0,1
80,1,29,0,4,1,0,1
81,1,80,0,9,1,1,0
82,1,59,0,0,1,1,0
83,1,31,0,3,0,0,1
84,1,25,0,3,1,0,1
85,1,22,0,1,0,1,1
86,1,28,0,0,0,1,1
87,1,31,1,10,0,0,1
88,0,21,0,1,0,1,0
89,1,25,0,0,0,1,0
90,1,53,0,15,0,2,0
91,1,26,0,2,0,2,0
92,0,59,1,0,1,1,1
93,1,62,0,1,0,1,0
94,1,32,0,30,1,2,1
95,1,25,0,6,1,2,1
96,1,55,1,0,1,1,1
97,1,31,0,3,0,1,1
98,0,68,1,4,0,1,0
99,0,41,0,1,0,1,0
100,1,56,0,3,0,1,0
101,1,30,0,8,1,1,1
102,1,21,0,0,1,0,0
103,0,61,1,1,1,1,0
104,1,24,0,0,0,1,0
