,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,34,0,6,0,0,1
1,0,24,0,11,1,0,1
2,1,35,1,8,0,2,0
3,1,33,1,7,0,1,0
4,1,26,1,0,0,1,0
5,1,49,0,4,0,1,1
6,1,30,0,2,0,2,0
7,1,28,1,1,0,1,0
8,1,28,0,2,1,1,1
9,1,26,1,0,0,1,0
10,1,25,1,15,1,1,1
11,1,36,0,0,0,2,0
12,1,53,1,2,0,2,1
13,1,33,0,1,0,0,1
14,1,64,0,3,1,2,0
15,1,31,1,0,1,2,0
16,0,64,1,9,1,0,1
17,1,24,0,7,0,1,0
18,0,29,0,2,1,1,0
19,1,30,0,0,0,2,0
20,1,37,0,38,0,2,1
21,0,32,1,0,1,0,0
22,1,22,1,1,1,2,1
23,1,38,1,11,0,2,1
24,1,32,1,1,0,2,0
25,1,27,1,3,0,1,0
26,1,42,1,0,0,1,0
27,1,26,1,28,1,1,1
28,1,46,0,2,1,1,0
29,1,73,1,21,1,1,1
30,1,42,0,5,0,0,1
31,1,27,0,4,0,0,0
32,0,27,0,5,1,0,1
33,0,60,0,3,1,0,1
34,1,37,0,5,0,2,1
35,1,31,1,0,1,2,0
36,0,26,0,2,0,0,1
37,1,58,0,0,0,0,1
38,0,49,0,16,0,2,1
39,1,21,0,38,0,0,1
40,1,25,0,5,0,2,0
41,1,23,0,5,0,0,1
42,0,52,0,13,0,0,1
43,1,30,0,1,0,0,0
44,1,36,1,15,1,0,1
45,1,32,1,2,0,2,1
46,0,32,1,0,0,1,0
47,1,50,1,7,1,0,1
48,1,23,1,0,1,2,0
49,1,24,1,1,0,1,0
50,1,52,1,2,0,1,1
51,0,33,1,0,0,1,0
52,1,52,1,0,0,2,1
53,1,27,0,0,0,2,0
54,1,34,0,5,0,1,1
55,1,64,1,1,1,1,0
56,1,39,0,11,0,2,1
57,1,20,0,2,1,1,1
58,0,36,1,0,0,1,0
59,1,25,0,0,0,2,0
60,0,44,1,1,1,2,0
61,1,52,1,1,0,0,1
62,1,40,1,1,1,2,0
63,1,50,0,3,1,1,1
64,1,42,0,18,0,2,1
65,1,31,0,4,0,2,1
66,0,34,1,0,1,1,0
67,0,53,0,0,0,2,1
68,1,24,0,3,0,1,1
69,1,37,1,4,0,0,0
70,1,35,0,7,1,2,1
71,1,39,0,3,1,1,0
72,1,22,0,0,0,2,0
73,1,35,0,1,1,1,0
74,1,44,0,0,0,1,0
75,1,59,0,5,1,1,0
76,1,37,0,2,0,2,0
77,1,26,0,3,0,1,0
78,1,27,1,2,1,1,1
79,1,25,1,1,0,2,0
80,1,41,0,11,1,2,1
81,1,22,1,7,1,1,1
82,1,65,0,1,0,1,0
83,1,24,1,0,0,1,0
84,1,31,1,1,0,1,0
85,1,49,0,5,0,0,1
86,0,54,1,7,1,2,1
87,0,41,0,3,0,0,1
88,1,29,1,2,0,2,1
89,1,46,0,2,1,2,0
90,1,44,1,38,1,1,1
91,1,24,0,5,0,2,1
92,1,31,0,0,0,1,0
93,1,34,0,3,1,1,0
94,1,27,0,1,0,0,0
95,0,23,0,2,0,0,0
96,1,45,0,0,0,0,1
97,1,29,0,0,1,2,1
98,0,35,0,0,0,1,0
99,1,25,0,6,0,1,1
100,1,64,0,0,0,1,0
101,1,22,0,2,0,0,1
102,1,40,1,0,1,1,0
103,1,56,1,1,0,0,1
104,1,24,1,38,0,0,1
105,1,28,0,0,0,2,0
106,1,31,0,2,0,1,0
107,0,31,0,2,0,0,1
108,1,27,0,17,1,1,1
109,1,38,0,2,0,0,1
110,1,57,0,8,1,1,0
111,1,23,1,4,1,1,0
112,1,23,1,0,0,1,1
113,1,29,0,0,1,2,0
114,1,53,0,1,0,1,1
115,0,30,0,2,1,1,0
116,1,37,0,0,0,1,0
117,1,26,1,2,1,0,1
118,1,28,0,0,1,2,1
119,1,27,1,1,1,0,1
120,1,22,0,0,0,1,0
121,0,53,1,0,0,2,0
122,1,54,1,1,0,1,0
123,1,36,0,4,0,1,0
124,1,31,0,0,0,1,1
125,1,60,1,0,0,1,0
