,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
24547,6,6,11,5,1,4,1,1,2,2,0
3600,9,4,8,2,3,0,1,1,2,2,1
32286,5,4,11,4,8,3,1,0,1,2,0
26816,12,4,15,2,6,0,1,1,2,2,0
34445,3,4,11,4,8,3,0,0,1,2,0
27276,7,4,1,0,6,4,1,0,1,2,0
26054,5,4,15,4,12,1,1,0,2,2,0
14118,6,4,11,2,4,0,1,1,2,2,0
5690,9,2,9,2,10,0,1,1,2,2,1
3777,12,4,11,2,6,0,1,1,1,2,0
20762,7,4,15,0,1,4,1,0,1,2,0
19835,7,0,15,2,0,5,1,0,3,1,1
22143,7,4,11,4,8,1,1,1,1,2,0
16823,6,1,7,2,10,0,1,1,2,2,1
19878,6,4,0,5,7,4,1,0,2,2,0
22462,11,6,11,2,1,0,1,1,2,2,0
35812,3,3,11,4,9,3,1,1,0,2,0
808,7,2,9,2,8,5,1,0,4,2,1
36795,9,4,15,6,10,4,0,0,1,2,0
18843,12,4,1,2,12,0,1,1,2,2,0
2536,7,4,15,2,6,0,1,1,2,2,0
20356,13,4,9,6,10,4,1,0,1,2,0
15548,12,2,9,0,14,1,1,1,2,2,0
3609,5,4,12,2,12,5,1,0,1,2,1
37992,7,0,11,4,0,1,0,1,2,2,0
5522,4,0,11,0,0,3,1,1,3,2,0
17360,7,5,11,2,13,0,1,1,2,2,0
9371,7,4,9,2,4,0,1,1,2,2,1
15695,6,4,8,2,10,2,1,0,3,2,0
27020,6,0,15,2,0,0,0,1,1,2,0
1,8,4,10,2,10,0,1,1,2,2,1
28275,3,4,2,4,8,4,0,0,1,2,0
8464,5,4,12,4,10,3,1,1,2,2,0
15808,3,4,11,4,3,3,1,1,2,2,0
4911,10,4,11,4,1,1,1,0,2,2,0
6734,10,4,11,4,12,1,0,1,2,2,0
985,4,4,8,4,3,1,1,1,2,2,0
24591,4,4,15,4,6,1,1,0,2,2,0
31456,6,4,9,4,4,2,0,0,1,2,0
1872,4,4,0,4,7,3,1,0,2,2,0
2147,11,4,9,0,4,4,1,0,2,2,0
10763,5,4,11,4,10,4,1,1,2,2,0
13927,4,4,11,2,10,0,1,1,2,2,1
9998,11,5,11,2,2,0,1,1,1,2,1
31398,7,4,11,0,3,1,1,1,2,2,0
2635,13,4,8,2,12,5,1,0,2,2,1
6321,6,6,0,4,12,1,1,0,2,2,0
27786,6,2,1,4,8,3,1,0,2,2,0
12490,9,1,11,0,4,4,1,0,2,2,0
4866,6,4,15,0,4,3,1,0,2,2,0
4966,7,4,15,2,12,0,1,1,1,2,0
22234,10,4,8,2,3,0,1,1,2,2,0
23289,13,1,11,2,1,0,0,1,0,2,0
4661,4,4,11,4,1,1,1,0,1,2,0
33921,5,1,15,4,1,1,1,0,2,2,0
28247,11,4,11,2,3,0,0,1,2,4,0
2978,12,4,15,2,12,0,0,1,0,2,0
5441,9,4,9,4,10,1,1,0,1,2,0
10978,3,4,1,4,3,3,1,1,2,2,0
10223,6,4,0,4,7,2,1,0,2,2,0
24063,8,4,11,2,13,0,1,1,2,2,1
731,8,6,9,2,4,0,1,1,3,2,0
21438,6,2,11,0,4,2,0,0,2,2,0
