,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,68.0,1.0,21.0,1.0,0,228.0,1.0,70.0,0,1,0
1,35.0,1.0,21.0,5.0,0,147.0,16.0,85.0,1,1,0
2,56.0,1.0,21.0,1.0,5,127.0,1.0,85.0,1,1,1
3,75.0,1.0,24.0,1.0,0,436.0,1.0,85.0,0,1,0
4,42.0,1.0,21.0,1.0,1,440.0,16.0,56.0,1,1,0
5,82.0,1.0,16.0,5.0,0,11.0,6.0,85.0,1,1,0
6,25.0,1.0,13.0,4.0,1,228.0,4.0,70.0,1,1,0
7,38.0,1.0,21.0,1.0,1,236.0,1.0,3.0,0,1,1
8,57.0,8.0,21.0,1.0,0,42.0,16.0,85.0,1,1,1
9,92.0,1.0,24.0,1.0,0,49.0,1.0,67.0,0,1,0
10,45.0,1.0,21.0,5.0,0,56.0,1.0,46.0,1,1,1
11,28.0,5.0,22.0,1.0,0,16.0,1.0,13.0,0,1,0
12,68.0,1.0,14.0,5.0,0,314.0,13.0,85.0,0,1,0
13,45.0,8.0,16.0,1.0,0,436.0,9.0,35.0,1,1,1
14,29.0,6.0,16.0,1.0,-1,18.0,8.0,33.0,0,1,1
15,45.0,6.0,21.0,1.0,0,147.0,1.0,34.0,0,1,0
16,61.0,6.0,21.0,1.0,0,72.0,13.0,40.0,1,1,1
17,68.0,1.0,21.0,1.0,-1,217.0,4.0,85.0,0,1,0
18,57.0,3.0,21.0,5.0,0,368.0,1.0,6.0,1,1,0
19,44.0,1.0,22.0,5.0,0,132.0,13.0,85.0,1,1,0
20,92.0,3.0,19.0,1.0,1,211.0,1.0,96.0,0,1,0
21,68.0,1.0,14.0,1.0,0,368.0,1.0,99.0,1,1,0
22,82.0,8.0,21.0,1.0,0,50.0,13.0,70.0,0,1,1
23,30.0,1.0,22.0,5.0,0,332.0,13.0,70.0,1,1,0
24,57.0,8.0,7.0,5.0,0,139.0,4.0,24.0,0,1,1
25,68.0,1.0,21.0,1.0,1,147.0,1.0,85.0,1,1,1
26,51.0,1.0,24.0,1.0,1,22.0,4.0,96.0,1,1,0
27,92.0,1.0,21.0,5.0,0,163.0,1.0,57.0,1,1,0
28,75.0,1.0,24.0,5.0,0,368.0,1.0,45.0,1,1,1
29,81.0,1.0,21.0,1.0,0,49.0,1.0,61.0,1,1,0
30,28.0,1.0,21.0,5.0,0,372.0,1.0,35.0,1,1,1
31,54.0,1.0,14.0,1.0,0,314.0,1.0,85.0,1,1,1
32,30.0,1.0,7.0,1.0,1,468.0,1.0,70.0,1,1,0
33,45.0,4.0,21.0,1.0,2,12.0,16.0,60.0,1,1,0
34,49.0,1.0,11.0,1.0,1,372.0,17.0,85.0,1,1,0
35,85.0,3.0,14.0,1.0,0,368.0,8.0,96.0,0,1,0
36,74.0,1.0,16.0,1.0,1,54.0,13.0,40.0,1,1,1
37,21.0,6.0,21.0,1.0,1,30.0,1.0,10.0,1,1,1
38,58.0,3.0,7.0,1.0,0,414.0,1.0,85.0,0,1,0
39,49.0,1.0,21.0,5.0,0,56.0,13.0,60.0,0,1,1
40,59.0,3.0,16.0,5.0,1,468.0,1.0,35.0,0,1,1
41,45.0,1.0,21.0,1.0,0,17.0,16.0,30.0,1,1,1
42,49.0,1.0,21.0,1.0,1,468.0,13.0,70.0,1,1,0
43,49.0,1.0,7.0,1.0,0,129.0,1.0,21.0,0,1,0
