,R,Q,A,Y
0,0.2,1,0,0
1,0.2,1,1,0
2,0.2,1,0,0
3,0.2,1,1,1
4,0.2,1,1,1
5,1.0,1,0,0
6,3.4000000000000004,2,1,0
7,0.2,2,1,1
8,0.2,2,0,0
9,1.0,1,0,1
10,0.2,2,1,0
11,0.2,2,0,0
12,0.2,1,0,0
13,1.0,1,0,1
14,0.2,0,1,1
15,0.2,1,0,0
16,0.2,1,0,0
17,0.2,1,1,1
18,0.2,0,0,0
19,0.2,2,0,0
20,0.2,1,0,0
21,0.2,0,1,1
22,1.0,1,0,0
23,0.2,1,0,0
24,0.2,2,0,0
25,0.2,0,0,0
26,0.2,2,0,0
27,0.2,1,1,1
28,1.0,2,1,1
29,0.2,1,0,0
30,0.2,2,1,0
31,0.2,2,0,0
32,0.2,1,0,0
33,0.2,1,1,1
34,0.2,1,1,1
35,0.2,1,0,0
36,1.0,0,0,0
37,0.2,2,0,0
38,0.2,3,0,0
39,0.2,0,0,0
40,1.0,1,1,1
41,0.2,2,1,0
42,0.2,2,0,0
43,0.2,1,1,1
44,0.2,2,1,1
45,0.2,1,0,0
46,0.2,1,0,0
47,0.2,1,1,1
48,1.0,0,1,1
49,1.0,1,1,1
50,0.2,3,1,0
51,0.2,1,1,1
52,0.2,1,0,0
53,0.2,0,1,1
54,2.2,1,0,1
55,1.0,2,1,1
56,0.2,3,0,0
57,0.2,1,0,0
58,1.0,0,0,1
59,0.2,2,0,0
60,1.0,2,0,1
61,1.0,3,1,1
62,0.2,2,0,0
63,0.2,3,0,0
64,0.2,1,0,1
65,0.2,1,1,1
66,2.2,0,1,1
67,1.0,3,1,1
68,1.0,2,0,0
69,1.0,2,0,1
70,0.2,1,0,0
71,0.2,3,1,0
72,0.2,0,0,0
73,0.2,2,0,0
74,0.2,1,1,0
75,0.2,2,0,0
76,0.2,2,0,0
77,0.2,2,0,0
78,0.2,1,1,1
79,0.2,1,1,1
80,0.2,1,0,0
81,0.2,2,1,1
82,0.2,1,1,1
83,0.2,2,0,0
84,0.2,0,1,1
85,0.2,1,1,1
86,0.2,2,0,0
87,1.0,2,0,0
88,2.2,2,1,1
89,0.2,2,0,0
90,0.2,3,1,0
91,0.2,2,1,0
92,1.0,2,1,1
93,0.2,3,0,1
94,0.2,1,1,1
95,1.0,1,1,1
96,0.2,2,1,1
97,1.0,1,1,1
98,1.0,1,1,1
99,0.2,2,0,0
100,0.2,2,0,0
101,1.0,2,1,1
102,0.2,3,0,0
103,0.2,2,0,0
104,0.2,2,0,0
105,0.2,1,1,1
106,1.0,0,0,0
107,0.2,2,1,1
108,0.2,3,1,1
109,1.0,0,1,1
110,0.2,2,1,1
111,0.2,1,1,1
112,0.2,2,1,1
113,0.2,1,0,0
114,1.0,2,0,0
115,0.2,3,0,0
116,0.2,2,0,0
117,0.2,1,1,1
118,0.2,1,1,1
119,0.2,1,1,1
120,0.2,1,1,1
121,0.2,3,1,1
122,1.4,1,1,1
123,1.0,2,1,1
124,1.0,0,0,1
125,0.2,2,1,0
126,0.2,1,0,1
127,0.2,1,0,0
128,0.2,0,1,1
129,0.2,2,0,0
130,0.2,3,0,0
131,2.2,2,0,1
132,1.0,2,1,1
133,0.2,1,1,1
134,1.0,1,0,1
135,0.2,0,1,1
136,0.2,2,0,0
137,0.2,2,0,0
138,1.0,1,0,0
139,0.2,2,1,0
140,0.2,1,0,0
141,0.2,0,1,0
142,0.2,2,0,0
143,0.2,1,1,1
144,1.0,2,0,0
145,0.2,0,1,1
146,0.2,1,1,1
147,1.0,1,0,0
148,1.0,3,0,0
149,0.2,2,0,0
150,1.0,1,0,1
151,1.0,2,0,0
152,0.2,2,1,1
153,0.2,2,1,1
154,0.2,2,1,1
155,0.2,2,1,1
156,0.2,0,1,0
157,0.2,1,1,1
158,0.2,2,0,0
159,0.2,0,1,0
160,0.2,2,0,0
161,0.2,1,1,0
162,0.2,3,0,0
163,0.2,0,0,0
164,0.2,3,0,0
165,2.2,2,0,1
166,0.2,1,1,1
167,0.2,1,1,1
168,0.2,1,0,0
169,0.2,2,0,0
170,1.0,0,1,1
171,0.2,1,0,0
172,0.2,2,1,1
173,0.2,2,1,1
174,0.2,0,0,0
175,0.2,1,1,1
176,0.2,1,0,0
177,0.2,1,0,0
178,1.0,1,0,1
179,0.2,1,0,0
180,0.2,2,1,1
181,0.2,2,0,0
182,1.0,1,1,1
183,1.0,2,0,0
184,0.2,2,1,1
185,0.2,3,0,0
186,0.2,2,1,1
187,0.2,1,1,1
188,2.2,1,1,1
189,0.2,2,0,0
190,0.2,1,0,0
191,0.2,2,1,1
192,0.2,2,1,1
193,0.2,2,0,0
194,0.2,2,0,0
195,0.2,1,1,1
196,0.2,1,0,0
197,0.2,0,0,1
198,0.2,2,1,1
199,1.0,1,0,0
200,0.2,2,1,1
201,0.2,1,1,1
202,1.0,1,1,1
203,0.2,0,1,0
204,0.2,2,1,1
205,0.2,1,1,1
206,0.2,3,0,0
207,0.2,1,0,0
208,0.2,1,1,1
209,0.2,0,1,1
210,0.2,2,1,1
211,0.2,1,1,1
212,0.2,3,1,1
213,0.2,1,0,0
214,1.0,2,1,1
215,1.0,1,0,0
216,1.0,1,1,1
217,0.2,2,1,1
218,0.2,1,0,0
219,0.2,3,1,0
