,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,27,0,20,0,2,1
1,1,22,1,21,0,1,0
2,0,26,0,0,0,1,0
3,1,27,0,6,0,2,0
4,1,54,1,13,0,2,0
5,1,57,0,0,1,1,1
6,1,48,0,20,0,2,0
7,0,54,0,4,0,2,0
8,1,39,0,8,0,2,1
9,0,22,1,0,0,1,0
10,0,29,0,3,0,1,0
11,1,45,0,1,0,1,0
12,1,47,0,0,1,2,0
13,1,37,0,8,0,0,1
14,1,45,0,4,0,2,1
15,1,29,0,2,0,2,0
16,1,53,1,0,1,1,1
17,1,25,0,6,0,2,1
18,1,31,0,4,0,0,1
19,1,35,1,1,0,1,0
20,1,23,0,3,1,1,1
21,1,57,0,19,0,0,1
22,1,44,1,0,0,1,1
23,1,33,1,1,0,2,1
24,1,46,0,2,0,0,0
25,1,38,0,0,1,1,1
26,0,22,1,0,0,1,0
27,1,22,0,2,0,2,1
28,1,49,0,1,1,1,1
29,1,26,0,3,1,1,0
30,0,22,1,1,0,1,1
31,1,28,0,16,0,0,1
32,1,30,0,3,0,2,1
33,1,32,0,9,0,2,0
34,1,34,0,2,0,2,1
35,1,43,1,5,1,2,0
36,1,29,0,8,0,1,1
37,0,40,0,2,0,2,0
38,0,52,1,7,0,1,0
39,1,52,0,1,0,1,0
40,1,24,0,0,1,1,0
41,1,35,1,5,0,0,1
42,1,27,0,2,0,1,0
43,1,21,1,2,0,1,1
44,0,34,1,0,0,1,1
45,1,48,0,0,1,2,1
46,1,37,0,0,0,1,0
47,1,34,0,0,0,1,0
48,1,29,1,2,0,1,0
49,1,42,1,18,1,0,1
50,1,21,1,1,0,1,1
51,1,67,0,14,0,0,1
52,1,26,0,1,0,1,1
53,1,22,0,2,1,1,1
54,0,30,0,2,0,0,0
55,1,33,0,0,0,1,1
56,1,51,1,9,1,1,0
57,0,24,0,0,1,1,0
58,1,27,0,13,1,0,1
59,0,47,0,1,0,1,1
60,0,24,1,3,1,2,0
61,0,26,0,0,1,1,0
62,1,66,0,1,0,1,0
63,0,63,0,5,0,2,0
64,0,49,1,1,1,2,1
65,1,47,1,23,0,0,1
66,1,53,1,1,0,0,1
67,1,43,0,23,0,0,0
68,1,57,0,19,0,2,1
69,1,23,0,0,0,2,0
70,1,29,1,8,0,1,1
71,1,57,1,0,0,1,0
72,1,23,0,0,1,2,1
73,1,60,0,2,0,1,0
74,1,21,0,1,0,2,1
75,1,42,0,3,1,2,1
76,0,25,0,4,1,1,0
77,1,46,0,2,1,2,1
78,1,37,1,4,0,1,0
79,1,50,1,1,0,1,0
80,1,20,0,0,0,1,1
81,1,46,0,1,1,1,0
82,1,61,0,26,0,2,1
83,1,25,0,0,0,1,1
84,1,24,0,0,1,2,1
85,1,26,1,0,0,2,0
86,1,31,0,0,0,1,0
87,1,26,1,0,0,0,1
