,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
11299,13,5,2,2,4,0,1,1,1,2,0
27395,7,0,11,3,0,4,0,1,2,2,0
39340,10,1,7,2,10,0,1,1,4,2,1
29785,5,4,11,4,14,1,1,0,2,2,0
29533,5,4,1,4,8,1,1,1,2,2,0
21120,6,4,15,4,1,1,1,0,2,2,0
32568,11,4,5,2,3,0,1,1,0,2,0
29830,11,4,11,2,1,0,1,1,2,2,1
34695,7,4,9,2,4,0,0,1,1,0,1
11364,8,5,15,4,4,1,0,1,2,2,0
12665,7,1,15,5,4,1,1,1,2,2,1
6804,11,6,11,2,4,0,1,1,2,2,1
4572,3,4,1,4,6,1,1,1,2,2,0
3758,7,4,11,2,14,0,1,1,2,2,1
5035,11,4,11,2,9,5,1,0,1,2,0
14256,4,4,15,5,3,1,1,1,2,2,0
47611,9,4,11,2,1,0,1,1,2,2,0
46748,6,4,11,2,3,0,1,1,2,2,0
31700,3,4,1,4,9,3,1,0,0,2,0
8472,15,0,9,2,0,0,1,1,0,2,0
8444,7,7,9,4,4,1,1,0,2,2,0
15097,4,4,9,4,1,1,1,0,2,2,0
36486,6,4,11,2,11,0,1,1,1,2,0
18517,4,4,15,4,5,3,1,1,2,2,0
38853,9,7,9,0,1,1,1,0,2,2,0
45878,8,4,15,2,4,0,1,1,2,2,1
32330,4,4,2,2,7,0,1,1,2,2,0
44039,10,4,15,2,1,0,1,1,2,2,1
30989,5,4,11,4,4,1,0,0,2,2,0
15865,5,4,15,4,1,3,1,0,2,2,0
43583,9,4,15,0,4,1,1,0,2,2,0
22448,9,4,14,4,10,1,1,0,2,2,1
12556,8,4,8,2,4,0,1,1,2,2,1
30893,3,4,15,4,6,3,1,1,0,2,0
13581,11,4,15,6,8,1,1,0,1,2,0
3349,7,4,9,2,10,5,1,0,2,2,1
732,5,4,8,2,1,0,1,1,2,2,0
46634,4,4,11,4,12,3,1,0,1,2,0
16808,5,4,9,4,10,1,1,1,2,2,1
2633,11,5,9,2,12,0,1,1,3,2,1
34033,11,4,9,2,1,0,1,1,2,2,1
43756,8,4,11,2,3,0,1,1,2,2,0
12491,3,0,15,4,0,3,1,0,0,2,0
12078,5,4,11,4,3,3,0,1,2,2,0
6385,10,5,15,0,4,4,1,0,2,2,0
33734,4,4,15,4,1,3,0,0,1,2,0
20409,9,4,15,2,1,0,1,1,2,2,0
40781,9,2,11,4,3,1,1,1,2,2,0
9726,3,4,0,4,8,3,1,1,1,2,0
36068,12,4,8,2,3,0,1,1,2,2,0
27172,10,6,11,5,8,4,1,0,1,2,0
35919,10,4,11,2,4,0,1,1,2,2,1
46734,8,4,9,2,1,5,1,0,2,2,1
43885,8,4,11,2,14,0,1,1,2,2,0
23188,6,4,15,4,1,2,1,0,1,2,0
14269,6,6,11,0,4,1,1,1,3,2,1
14073,10,4,15,5,8,1,1,1,1,3,0
19884,4,4,9,4,10,1,1,0,2,2,0
3466,7,4,12,2,4,0,1,1,2,2,1
28753,4,4,1,4,8,3,1,0,2,2,0
46987,8,4,11,5,6,4,0,1,2,2,0
35643,11,5,11,2,12,0,1,1,2,2,1
45859,10,6,11,2,3,0,1,1,2,2,0
4307,10,4,15,2,7,0,1,1,2,2,0
15436,6,4,10,2,10,0,1,1,3,2,1
2372,14,0,6,2,0,0,1,1,2,2,0
37127,8,4,5,2,3,0,1,1,2,2,1
26811,9,4,14,0,10,4,1,0,1,2,0
22459,6,4,1,2,3,0,1,1,2,2,0
19022,7,6,9,2,10,0,1,1,0,2,1
15589,6,4,12,4,10,1,0,1,1,2,0
45621,6,4,15,2,3,0,1,1,2,2,1
17658,8,7,15,0,1,1,0,0,2,2,0
13893,3,4,1,4,9,1,1,0,1,2,0
44214,3,4,11,4,12,3,1,1,1,2,0
24861,3,4,0,4,8,3,1,1,0,2,0
21977,4,4,0,2,8,0,1,1,2,2,0
22793,7,4,11,2,14,0,0,1,2,2,1
7581,9,4,11,5,7,3,0,0,2,2,0
1858,5,4,11,4,8,3,1,1,1,2,0
2075,5,1,11,4,1,3,0,1,2,2,0
29037,8,4,11,2,7,0,1,1,2,2,0
6193,7,7,15,5,4,4,0,0,1,2,0
33907,7,6,11,2,8,0,1,1,2,2,0
38255,11,4,11,0,12,4,1,0,1,2,0
13028,11,4,11,0,14,1,1,1,1,2,0
32549,8,7,15,0,1,2,1,0,2,2,0
19797,11,4,9,6,4,4,1,1,2,2,1
3465,5,2,9,4,10,1,1,1,2,2,0
26050,6,4,15,2,14,0,0,1,2,2,1
4546,8,6,9,2,10,0,1,1,2,2,1
28226,14,6,11,2,5,0,1,1,2,2,0
11727,3,4,1,4,7,3,0,1,0,2,0
10396,12,7,9,0,4,1,1,0,1,2,0
5691,11,4,9,0,4,1,1,1,2,2,0
18973,7,4,11,2,6,0,1,1,2,2,0
42538,9,4,11,2,3,0,1,1,2,2,0
46685,10,2,12,2,4,0,1,1,2,2,0
20069,5,2,9,4,11,3,1,1,2,2,0
41995,5,6,9,4,12,1,1,1,2,2,0
20820,6,2,11,2,11,0,1,1,2,2,1
25999,7,4,11,0,3,1,1,1,2,2,0
9266,10,2,11,2,4,0,0,1,2,2,0
47247,7,4,11,2,3,0,1,1,2,2,0
16857,6,4,11,5,8,1,1,1,2,2,0
27536,5,4,15,4,1,3,1,1,1,2,0
5259,3,4,1,4,8,3,1,1,1,1,0
45081,10,4,4,2,3,0,1,1,2,2,0
29248,11,4,11,2,12,0,1,1,2,2,1
13415,7,4,11,2,1,0,1,1,1,2,0
43808,8,4,15,0,12,4,1,1,2,2,0
28126,6,4,9,2,4,0,1,1,2,2,1
9524,6,4,11,2,3,0,1,1,2,2,0
32239,7,4,11,5,1,1,1,0,1,2,0
47386,8,4,9,2,10,0,1,1,2,2,1
32092,7,4,9,2,4,0,1,1,2,2,1
14675,9,4,15,0,1,1,1,0,2,2,0
15648,5,6,15,2,12,0,1,1,2,2,0
43612,10,4,9,0,4,4,1,0,2,2,0
23218,4,4,7,4,1,1,1,1,0,2,0
16183,10,4,5,2,4,0,0,1,2,2,0
21349,6,4,11,3,8,4,1,0,3,2,0
34099,6,4,9,4,10,1,1,1,2,2,1
28629,12,0,11,2,0,0,1,1,2,2,1
44966,3,4,1,4,8,3,1,0,1,2,0
44549,8,4,1,0,11,1,1,0,1,2,0
34456,6,4,11,0,1,4,1,0,2,2,0
19855,7,4,15,0,1,4,1,0,2,2,0
32926,9,4,9,2,4,0,0,1,2,0,1
9361,6,4,11,2,7,0,1,1,2,2,0
