,R,Q,A,Y
0,1.0,0,0,0
1,0.2,3,0,0
2,0.2,3,0,0
3,1.0,0,1,1
4,1.0,0,1,0
5,1.0,0,1,1
6,0.2,3,0,1
7,1.0,0,1,1
8,1.0,0,1,1
9,2.2,0,1,1
10,0.2,3,0,0
11,0.2,3,0,0
12,0.2,3,0,0
13,0.2,3,0,0
14,1.0,0,1,1
15,1.0,0,1,1
16,1.0,0,1,1
17,2.2,0,1,1
18,0.2,3,0,0
19,1.0,0,1,1
20,0.2,3,0,0
21,2.2,0,1,1
22,1.0,0,1,1
23,1.0,0,1,1
24,1.0,0,1,1
25,1.0,0,1,1
26,0.2,3,0,0
27,1.0,0,1,1
28,1.0,0,1,1
29,0.2,3,0,0
30,1.0,0,1,1
31,0.2,3,0,0
32,0.2,3,0,0
33,1.0,0,1,1
34,2.2,0,1,1
35,1.0,0,1,1
36,1.0,0,1,0
37,0.2,3,0,0
38,0.2,3,0,0
39,1.0,0,1,1
40,1.0,0,1,1
41,2.2,0,1,1
42,0.2,3,0,0
43,1.0,0,0,1
44,2.2,0,0,1
45,0.2,3,0,0
46,2.2,0,0,1
47,1.0,0,0,1
48,0.2,3,0,0
49,1.0,0,1,1
50,1.0,0,1,1
51,1.0,0,1,1
52,0.2,3,0,0
53,1.0,0,1,1
54,2.2,0,1,1
55,2.2,0,1,1
56,0.2,3,0,0
57,1.0,0,0,1
58,0.2,3,0,0
59,1.0,0,1,1
60,2.2,0,1,1
61,1.0,0,1,1
62,1.0,0,1,0
63,1.0,0,1,1
64,0.2,3,0,0
65,1.0,1,0,1
66,1.0,0,1,0
67,0.2,3,0,0
68,1.0,0,0,0
69,1.0,0,1,1
70,2.2,0,1,1
71,0.2,3,0,0
72,1.0,0,1,1
73,2.2,0,1,1
74,0.2,3,0,0
75,0.2,3,0,0
76,1.0,0,1,0
77,0.2,3,0,0
78,0.2,3,0,0
79,0.2,3,0,0
80,1.0,0,0,1
81,0.2,3,0,0
82,0.2,3,0,0
83,1.0,0,1,1
84,1.0,0,1,1
85,1.0,0,1,1
86,0.2,3,0,0
87,1.0,0,1,1
88,1.0,0,1,1
89,1.0,0,1,1
90,0.2,3,0,0
91,0.2,3,0,0
92,0.2,3,0,0
93,0.2,3,0,0
94,1.0,0,1,1
95,1.0,0,1,1
96,0.2,3,0,1
97,1.0,0,1,1
98,1.0,0,1,1
99,0.2,3,0,0
100,1.0,0,1,0
101,0.2,3,0,0
102,0.2,3,0,0
103,1.0,0,1,1
104,1.0,0,1,1
105,0.2,3,0,0
106,1.0,0,1,1
107,1.0,0,1,1
108,0.2,3,0,0
109,0.2,3,0,0
110,0.2,3,0,0
111,0.2,3,0,0
112,0.2,3,0,0
113,1.0,0,1,1
114,1.0,0,1,1
115,0.2,3,0,0
116,0.2,3,0,0
117,2.2,0,1,1
118,0.2,3,0,0
119,2.2,0,0,1
120,1.0,0,1,1
121,2.2,0,1,1
122,1.0,0,1,1
123,1.0,0,1,1
124,1.0,0,0,1
125,3.0,0,1,1
126,0.2,3,0,0
127,0.2,3,0,0
128,1.0,0,1,1
129,1.0,0,1,1
130,1.0,0,1,1
131,1.0,0,1,1
132,0.2,3,0,0
133,1.0,0,0,1
134,1.0,0,1,1
135,1.0,0,1,1
136,1.0,0,1,1
137,1.0,0,1,0
138,0.2,3,0,0
139,0.2,3,0,0
140,0.2,3,0,0
141,2.2,0,1,1
142,1.0,0,1,0
143,0.2,3,0,0
144,0.2,3,0,0
145,0.2,3,0,0
146,1.0,0,1,1
147,1.0,0,1,0
148,0.2,3,0,0
149,1.0,0,1,1
150,0.2,3,0,0
151,0.2,3,0,0
152,2.2,0,1,1
153,1.0,0,1,1
154,0.2,3,0,0
155,1.0,0,0,1
156,2.2,0,1,1
157,1.0,0,0,1
158,2.2,0,0,1
159,1.0,0,1,1
160,0.2,3,0,0
161,0.2,3,0,0
162,2.2,0,1,1
163,0.2,3,0,0
164,3.0,0,1,1
165,1.0,0,1,1
166,0.2,3,0,0
167,0.2,3,0,0
168,1.0,0,1,1
169,0.2,3,0,0
170,0.2,3,0,0
171,0.2,3,0,0
172,0.2,3,0,0
173,0.2,3,0,0
174,0.2,3,0,0
175,0.2,3,0,0
176,0.2,3,0,0
177,1.0,0,1,0
178,2.2,0,0,1
179,1.0,0,1,1
180,1.0,3,0,0
181,1.0,0,1,1
182,0.2,3,0,0
183,1.0,0,1,1
184,1.0,0,0,1
185,0.2,3,0,0
186,1.0,0,1,1
187,0.2,3,0,0
188,0.2,3,0,0
189,1.0,0,1,1
190,0.2,3,0,0
191,1.0,0,1,1
