,R,Q,A,Y
17396,0,2,1,0
10282,0,3,1,1
14097,0,2,1,0
15532,0,1,1,1
17137,0,1,1,0
17737,0,2,1,0
14457,0,3,1,0
12818,0,0,1,1
1052,0,1,1,0
8263,0,2,1,1
16088,1,0,1,1
16623,0,2,1,0
8349,1,2,1,1
10558,0,1,1,1
15957,0,1,1,0
3775,0,2,0,1
1426,0,1,1,1
17705,0,1,1,1
2727,0,2,1,0
1750,0,2,1,0
16445,1,3,1,0
8243,0,1,1,1
7077,1,0,1,1
3989,1,3,0,1
13743,0,3,1,0
10637,0,2,1,1
16811,0,1,1,0
16488,0,2,1,0
6072,1,2,1,0
6642,1,2,1,1
4546,0,1,1,1
8423,0,0,1,1
1123,1,2,0,0
16237,0,2,1,0
15024,2,3,1,1
40,1,1,0,1
9768,0,1,1,1
2783,2,1,1,1
8753,0,1,1,0
14617,2,2,1,1
8140,0,1,1,0
2525,0,1,0,0
14054,0,1,1,1
11339,0,1,1,1
226,0,1,1,0
11851,0,2,1,0
4088,0,1,0,0
15364,0,2,1,1
16730,0,2,1,1
7802,0,3,1,0
2180,0,1,0,1
10671,0,2,1,0
13829,0,3,1,1
11524,0,0,1,1
3260,1,2,1,1
3007,0,2,1,1
8616,0,1,1,0
4226,0,2,0,0
1372,0,1,1,1
11255,1,3,1,0
5195,0,2,1,0
4069,0,1,0,0
12405,0,1,1,1
16147,0,1,1,0
13008,0,1,1,1
10198,1,2,1,1
11495,0,1,1,0
5200,0,2,0,0
12026,0,1,1,1
3205,0,1,0,1
15916,1,2,1,1
13727,0,3,1,0
14048,0,2,1,0
458,0,1,1,1
6942,0,2,1,0
12504,1,2,1,1
53,0,2,1,1
17937,0,3,1,0
15328,0,0,1,0
17096,0,1,1,1
9521,0,0,1,1
16248,0,3,1,0
1725,0,0,1,1
15805,0,3,1,0
17944,0,3,1,0
8330,0,1,1,1
4179,0,2,1,0
2007,0,1,1,0
3151,0,2,1,0
15722,0,1,1,1
14404,0,0,1,0
12325,1,3,1,0
3298,1,1,0,1
10954,0,1,1,0
8948,0,3,1,0
11520,0,2,1,0
14150,0,1,1,0
12956,0,1,1,0
3912,0,2,0,0
273,0,3,0,0
644,0,1,1,0
17248,1,0,1,1
2094,0,1,1,1
1339,0,1,1,0
5174,1,2,0,1
12362,0,2,1,0
17035,0,1,1,0
3068,0,1,1,1
14359,0,2,1,0
14384,1,1,1,1
13027,0,0,1,0
3171,0,2,1,0
11707,0,2,1,1
2159,0,1,1,0
5123,0,1,1,0
17430,0,1,1,0
11513,0,1,1,0
10279,0,2,1,0
13575,1,2,1,1
10815,1,1,1,1
16867,2,1,1,1
2014,0,2,1,1
6737,0,1,1,1
12561,1,2,1,0
9092,1,0,1,1
8589,0,2,1,1
9722,0,2,1,0
13926,0,3,1,0
3201,0,1,0,0
8246,0,2,1,0
13490,1,2,1,1
17739,1,2,1,1
6011,0,2,1,0
12665,1,2,1,1
4401,0,3,0,0
9779,0,2,1,0
8322,1,2,1,1
12388,0,1,1,0
180,0,2,1,0
12231,0,2,1,0
16021,0,3,1,0
6869,0,1,1,1
2944,0,0,0,0
1949,0,2,1,0
12450,0,1,1,0
8850,0,2,1,0
9404,0,2,1,0
14605,0,1,1,1
14020,0,1,1,0
6935,0,1,1,0
15041,1,3,1,1
11722,1,2,1,1
4273,2,2,1,1
11679,0,1,1,0
13222,0,2,1,0
7901,0,2,1,1
9864,0,2,1,1
7993,1,0,1,1
7783,0,3,1,0
2924,0,0,0,1
11128,0,1,1,0
6985,0,1,1,1
10849,0,1,1,0
4026,0,2,1,0
14021,0,0,1,1
17383,0,1,1,0
6032,1,1,1,1
4629,0,1,0,0
15043,2,1,1,1
372,0,3,1,1
17591,0,2,1,0
8442,0,0,1,0
100,1,1,0,0
12284,0,1,1,1
8787,0,3,1,1
16809,0,2,1,0
240,0,2,1,0
8127,2,3,1,1
17273,0,3,1,0
2115,0,2,1,0
13823,0,0,1,1
17883,0,1,1,0
2526,0,3,0,0
10158,0,1,1,0
7043,1,1,1,1
3121,0,2,1,0
11063,0,3,1,1
17931,1,2,1,0
2179,0,1,1,1
16611,1,1,1,1
15535,1,1,1,1
6119,0,2,1,0
12236,0,1,1,0
4707,0,2,1,0
17943,0,2,1,1
139,0,2,0,1
13387,0,3,1,0
10176,0,1,1,0
14636,1,3,1,0
6404,0,2,1,0
16065,0,2,1,1
15545,2,3,1,1
16361,0,2,1,1
2695,0,2,1,0
10562,0,2,1,0
12778,0,3,1,0
16227,0,2,1,1
10756,0,3,1,1
17145,1,2,1,1
16505,0,2,1,0
11977,1,1,1,1
8531,0,2,1,0
16891,1,2,1,1
9186,1,1,1,1
14873,0,1,1,0
8485,1,1,1,1
4415,0,3,0,0
11207,0,0,1,1
13333,0,1,1,1
7439,0,1,1,1
1564,1,0,0,1
14696,0,2,1,0
7632,0,1,1,0
16114,0,1,1,0
1360,0,3,0,0
