,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
11985,33.0,1.0,18.0,1.0,1,49.0,0.0,50.0,1,1,1
11099,29.0,4.0,21.0,1.0,0,49.0,0.0,40.0,0,1,0
2222,23.0,1.0,18.0,1.0,2,2.0,0.0,42.0,1,1,0
15033,24.0,1.0,16.0,5.0,4,48.0,2.0,16.0,0,1,0
8035,25.0,1.0,20.0,5.0,3,53.0,0.0,60.0,1,1,1
4169,17.0,1.0,15.0,5.0,3,49.0,2.0,12.0,1,1,0
6840,39.0,1.0,19.0,3.0,0,44.0,0.0,40.0,1,1,0
9885,40.0,2.0,21.0,1.0,0,6.0,0.0,42.0,0,1,1
1862,24.0,2.0,17.0,5.0,1,49.0,2.0,40.0,0,1,0
14490,28.0,1.0,21.0,1.0,0,49.0,1.0,15.0,0,1,0
8664,64.0,1.0,18.0,5.0,1,32.0,0.0,40.0,0,1,0
8733,45.0,1.0,21.0,1.0,0,6.0,0.0,40.0,1,1,1
6186,36.0,1.0,21.0,1.0,0,49.0,1.0,45.0,0,1,1
15852,33.0,1.0,12.0,5.0,3,49.0,10.0,40.0,1,1,0
6908,36.0,3.0,22.0,1.0,2,49.0,0.0,40.0,1,1,1
8431,29.0,6.0,17.0,5.0,0,53.0,2.0,20.0,0,1,0
13612,47.0,1.0,19.0,1.0,0,49.0,1.0,60.0,1,1,1
6845,59.0,2.0,19.0,1.0,3,49.0,1.0,40.0,1,1,1
5892,43.0,7.0,20.0,1.0,2,49.0,1.0,22.0,0,1,0
14828,36.0,2.0,22.0,1.0,2,49.0,1.0,45.0,1,1,1
4468,41.0,1.0,23.0,1.0,0,12.0,1.0,30.0,1,1,0
14504,60.0,3.0,21.0,1.0,0,29.0,1.0,40.0,1,1,1
10110,51.0,1.0,14.0,1.0,2,49.0,1.0,38.0,0,1,0
9539,41.0,6.0,24.0,1.0,0,49.0,1.0,45.0,1,1,1
14603,30.0,1.0,19.0,1.0,0,6.0,1.0,40.0,0,1,0
3148,24.0,1.0,21.0,1.0,0,6.0,0.0,20.0,0,1,0
4466,59.0,7.0,21.0,4.0,0,56.0,0.0,25.0,1,1,0
10317,55.0,4.0,17.0,1.0,0,42.0,0.0,40.0,1,1,1
14145,17.0,1.0,14.0,5.0,1,49.0,3.0,20.0,1,1,0
1660,17.0,1.0,16.0,5.0,1,48.0,2.0,5.0,1,1,0
