,R,Q,A,Y
0,0.2,1,1,1
1,1.0,3,0,0
2,1.0,3,0,0
3,0.2,3,0,1
4,0.2,3,0,0
5,0.2,1,0,1
6,0.2,3,0,0
7,0.2,1,1,1
8,1.0,2,1,1
9,1.0,1,1,1
10,1.0,3,0,0
11,0.2,3,0,0
12,0.2,0,1,1
13,0.2,3,0,0
14,0.2,3,0,0
15,1.0,3,0,0
16,0.2,1,1,1
17,0.2,2,1,1
18,0.2,1,1,1
19,0.2,2,1,1
20,0.2,3,0,0
21,0.2,3,0,0
22,0.2,2,1,1
23,0.2,3,0,1
24,0.2,0,1,1
25,1.0,1,1,1
26,0.2,3,1,0
27,0.2,1,1,1
28,0.2,0,0,1
29,0.2,3,1,0
30,3.8,3,0,0
31,0.2,1,1,1
32,0.2,1,1,1
33,0.2,3,0,0
34,1.0,3,0,0
35,0.2,3,0,0
36,0.2,0,1,1
37,0.2,2,1,1
38,0.2,3,0,1
39,1.0,1,1,1
40,0.2,3,0,1
41,0.2,3,0,0
42,0.2,3,0,0
43,0.2,1,1,1
44,0.2,0,1,1
45,1.0,1,1,1
46,1.0,1,1,1
47,0.2,3,0,0
48,0.2,3,0,0
49,0.2,2,1,1
50,0.2,3,0,0
51,0.2,3,0,0
52,0.2,1,1,1
53,0.2,3,0,0
54,0.2,3,0,0
55,1.0,3,0,0
56,1.0,2,1,1
57,0.2,3,1,0
58,2.2,1,1,1
59,1.0,0,1,1
60,0.2,3,0,0
61,0.2,3,0,0
62,0.2,3,0,0
63,0.2,3,0,0
64,0.2,3,1,0
65,0.2,3,0,0
66,0.2,2,1,0
67,0.2,3,0,0
68,0.2,3,0,0
69,1.0,3,0,0
70,0.2,3,1,0
71,1.0,2,1,1
72,0.2,3,0,1
73,0.2,3,0,0
74,1.0,2,1,0
75,0.2,1,1,1
76,0.2,3,0,0
77,0.2,3,0,0
78,0.2,3,0,1
79,0.2,3,0,0
80,0.2,3,0,0
81,0.2,3,0,1
82,0.2,1,1,1
83,0.2,3,0,0
84,1.4,0,0,1
85,0.2,3,0,0
86,1.0,1,1,1
87,0.2,1,1,1
88,0.2,2,1,0
89,0.2,2,1,0
90,0.2,1,1,1
91,0.2,3,0,0
92,0.2,2,1,0
93,0.2,3,0,0
94,0.2,1,1,1
95,0.2,3,0,0
96,0.2,1,1,1
97,0.2,1,1,1
98,0.2,3,1,0
99,0.2,3,0,0
100,0.2,3,0,0
101,0.2,2,1,1
102,0.2,1,1,1
103,1.0,1,1,1
104,0.2,3,1,0
105,0.2,2,1,1
106,0.2,2,1,0
107,0.2,1,1,1
108,0.2,3,0,0
109,0.2,1,1,1
110,1.0,3,0,0
111,0.2,3,0,0
112,0.2,3,0,0
113,0.2,3,0,0
114,0.2,3,0,0
115,0.2,2,1,1
116,0.2,3,0,0
117,0.2,3,0,1
118,0.2,3,0,0
119,1.0,0,1,1
120,0.2,1,1,1
121,0.2,3,0,0
122,0.2,3,0,0
123,0.2,2,1,1
124,0.2,1,1,1
125,0.2,1,1,1
126,0.2,3,0,0
127,0.2,3,0,0
128,0.2,1,1,1
129,0.2,1,1,1
130,0.2,1,1,1
131,0.2,3,0,0
132,0.2,3,0,0
133,2.5999999999999996,1,1,1
134,0.2,3,1,1
135,0.2,1,1,1
136,0.2,3,0,0
137,0.2,0,1,1
138,0.2,2,1,1
139,0.2,3,0,0
140,0.2,2,1,0
141,0.2,3,0,0
142,0.2,3,1,1
143,0.2,3,0,0
144,0.2,1,1,1
145,0.2,3,0,0
146,1.0,2,1,1
147,1.0,2,1,1
148,0.2,2,1,1
149,1.0,3,0,0
150,0.2,3,0,0
151,0.2,3,0,0
152,0.2,3,0,0
153,0.2,3,1,0
154,0.2,1,1,1
155,0.2,0,1,1
156,0.2,2,1,1
157,1.0,3,1,0
158,1.0,3,0,0
159,0.2,1,1,1
160,0.2,3,0,0
161,0.2,3,0,0
162,0.2,3,0,1
163,0.2,3,0,0
164,0.2,3,0,1
165,0.2,3,0,0
166,2.2,1,1,1
167,0.2,1,1,1
168,0.2,1,1,1
169,0.2,0,1,1
170,0.2,1,1,1
171,0.2,3,0,0
172,0.2,3,0,0
173,0.2,3,0,0
174,1.0,3,0,1
175,0.2,3,0,0
176,0.2,3,0,0
177,0.2,3,0,0
178,0.2,3,0,0
179,1.0,3,1,0
180,0.2,3,0,0
181,0.2,2,1,1
182,0.2,3,0,0
183,0.2,3,1,0
184,1.0,0,1,1
185,0.2,1,1,1
186,0.2,3,0,0
187,1.0,3,0,0
188,0.2,3,0,0
189,0.2,3,0,0
190,0.2,1,1,1
191,1.0,1,1,1
192,1.0,1,1,1
193,0.2,3,1,0
194,0.2,3,1,0
195,0.2,3,0,0
196,0.2,1,1,1
197,0.2,2,1,1
198,0.2,3,1,0
199,1.0,1,1,1
200,1.0,1,1,1
201,0.2,1,1,1
202,0.2,0,1,1
203,0.2,3,0,0
204,0.2,3,0,0
205,1.0,2,1,0
206,0.2,2,1,1
207,1.0,3,0,0
208,0.2,3,0,1
209,0.2,0,1,1
210,0.2,3,0,0
211,0.2,3,0,0
212,0.2,2,1,0
213,0.2,2,1,0
214,0.2,3,0,0
215,1.0,0,1,1
216,0.2,3,0,0
217,0.2,3,0,0
218,0.2,3,0,1
219,0.2,2,1,1
220,0.2,2,1,0
221,0.2,2,1,1
222,0.2,3,0,0
