,R,Q,A,Y
0,0.2,3,0,0
1,2.2,1,0,1
2,0.2,1,0,0
3,0.2,2,0,0
4,2.2,2,1,1
5,0.2,2,0,0
6,2.2,2,0,1
7,1.0,0,1,1
8,1.0,2,1,0
9,1.0,3,1,1
10,0.2,3,0,0
11,0.2,1,0,0
12,1.0,0,1,1
13,1.0,2,0,1
14,2.2,1,1,1
15,1.0,1,1,0
16,0.2,2,0,0
17,2.2,2,0,1
18,2.2,1,1,1
19,1.0,2,1,1
20,1.0,2,1,0
21,0.2,1,0,0
22,0.2,3,0,0
23,0.2,2,0,0
24,0.2,1,0,0
25,0.2,1,0,0
26,0.2,2,0,0
27,0.2,2,0,0
28,0.2,2,0,0
29,0.2,1,0,0
30,1.0,1,1,1
31,0.2,0,0,0
32,1.0,1,1,0
33,2.2,1,1,1
34,0.2,2,0,0
35,0.2,1,0,0
36,0.2,2,0,0
37,0.2,0,0,0
38,1.0,0,1,1
39,0.2,0,0,0
40,1.0,1,1,0
41,1.0,2,1,0
42,0.2,2,0,0
43,0.2,0,0,0
44,0.2,1,0,1
45,0.2,3,0,0
46,0.2,2,0,0
47,1.0,2,1,1
48,1.0,3,1,1
49,1.0,2,1,0
50,0.2,2,0,0
51,2.2,2,1,1
52,1.0,0,1,1
53,2.2,1,0,1
54,1.0,1,1,0
55,1.0,2,1,1
56,0.2,1,0,0
57,1.0,1,1,1
58,1.0,2,1,1
59,0.2,1,0,0
60,0.2,2,0,0
61,0.2,3,0,0
62,1.0,2,0,0
63,0.2,1,0,1
64,1.0,2,1,1
65,0.2,2,0,0
66,1.0,1,1,1
67,0.2,2,0,0
68,1.0,1,1,0
69,1.0,3,1,1
70,2.2,2,1,1
71,2.2,3,1,1
72,2.2,1,1,1
73,1.0,1,1,1
74,0.2,1,0,0
75,0.2,1,0,1
76,0.2,2,0,0
77,2.2,0,1,1
78,2.2,2,1,1
79,1.0,2,1,1
80,0.2,0,0,0
81,0.2,2,0,1
82,1.0,0,1,1
83,1.0,3,1,1
84,0.2,3,0,0
85,1.0,1,1,1
86,0.2,2,0,0
87,1.0,1,1,1
88,0.2,2,0,0
89,1.0,2,1,1
90,0.2,2,0,0
91,0.2,2,0,1
92,0.2,3,0,0
93,1.0,2,1,1
94,0.2,2,0,0
95,0.2,2,0,0
96,0.2,0,0,0
97,2.2,0,1,1
98,0.2,1,0,0
99,0.2,1,0,0
100,0.2,1,0,0
101,1.0,1,1,0
102,1.0,3,1,1
103,0.2,1,0,0
104,0.2,1,0,0
105,0.2,1,0,0
106,0.2,2,0,0
107,1.0,2,1,1
108,0.2,1,0,1
109,1.0,1,1,1
110,0.2,2,0,0
111,1.0,1,1,1
112,0.2,2,0,0
113,1.0,1,1,1
114,1.0,2,1,0
115,1.0,2,1,0
116,1.0,2,1,1
117,1.0,2,1,1
118,2.2,0,0,1
119,1.0,1,1,1
120,0.2,2,0,0
121,1.0,0,1,1
122,1.0,2,0,1
123,0.2,1,0,0
124,0.2,1,0,0
125,1.0,2,1,1
126,0.2,3,0,0
127,1.0,1,1,1
128,1.0,2,1,1
129,0.2,1,0,0
130,0.2,2,0,0
131,0.2,0,0,0
132,1.0,3,1,1
133,0.2,1,0,0
134,2.2,2,1,1
135,1.0,1,0,1
136,1.0,0,1,1
137,1.0,1,1,1
138,1.0,1,1,0
139,1.0,1,1,1
140,1.0,2,1,0
141,0.2,3,0,0
142,2.2,1,1,1
143,0.2,2,0,0
144,2.2,1,1,1
145,1.0,2,1,1
146,1.0,2,1,1
147,0.2,3,0,0
148,0.2,2,0,0
149,0.2,1,0,0
150,0.2,1,0,0
151,0.2,1,0,0
152,0.2,0,0,1
153,0.2,2,0,0
154,1.0,3,1,1
155,1.0,3,1,1
156,0.2,3,0,0
157,2.2,1,1,1
158,0.2,2,0,1
159,0.2,0,0,0
160,0.2,2,0,0
161,1.0,2,0,1
162,1.0,2,0,1
163,1.0,2,0,0
164,1.0,1,0,0
165,2.2,1,1,1
166,1.0,2,1,1
167,1.0,1,1,1
168,1.0,2,1,1
169,1.0,1,1,1
170,1.0,3,1,0
171,0.2,2,0,0
172,0.2,1,0,0
173,1.0,3,1,1
174,0.2,3,0,0
175,1.0,0,1,0
176,1.0,3,1,1
177,0.2,1,0,0
178,1.0,0,1,1
