,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
926,24.0,6.0,18.0,5.0,1,49.0,0.0,40.0,0,1,0
4193,39.0,1.0,23.0,1.0,0,49.0,0.0,40.0,1,1,1
12606,58.0,1.0,15.0,1.0,1,34.0,0.0,40.0,0,1,1
13862,22.0,1.0,16.0,5.0,4,49.0,2.0,40.0,1,1,0
917,36.0,1.0,16.0,1.0,3,303.0,0.0,45.0,1,0,1
13479,62.0,1.0,16.0,1.0,4,49.0,0.0,40.0,1,1,1
9261,50.0,1.0,14.0,3.0,1,49.0,0.0,8.0,0,0,0
15271,30.0,1.0,18.0,1.0,2,49.0,1.0,20.0,1,1,0
9313,62.0,1.0,16.0,1.0,-1,49.0,0.0,65.0,1,1,1
1514,29.0,2.0,21.0,1.0,0,49.0,1.0,36.0,0,1,1
2116,23.0,1.0,19.0,5.0,1,49.0,2.0,20.0,0,0,0
13408,17.0,2.0,14.0,5.0,1,49.0,2.0,18.0,1,1,0
5946,65.0,1.0,22.0,1.0,2,55.0,5.0,40.0,0,1,0
12274,34.0,4.0,21.0,1.0,0,49.0,2.0,40.0,0,1,1
3775,43.0,1.0,18.0,3.0,1,49.0,0.0,60.0,0,1,1
14631,18.0,1.0,16.0,5.0,1,49.0,2.0,42.0,0,1,0
13620,44.0,4.0,22.0,1.0,0,32.0,0.0,40.0,0,1,1
14412,22.0,1.0,17.0,5.0,2,49.0,2.0,40.0,1,0,0
3319,62.0,1.0,13.0,1.0,3,53.0,1.0,48.0,1,1,1
11959,82.0,4.0,22.0,1.0,0,51.0,0.0,12.0,1,1,1
3922,36.0,1.0,19.0,5.0,2,416.0,7.0,40.0,0,0,1
5535,30.0,1.0,20.0,5.0,3,49.0,7.0,40.0,1,1,0
5299,24.0,5.0,16.0,1.0,3,48.0,1.0,40.0,1,1,1
5156,58.0,1.0,16.0,1.0,1,49.0,0.0,50.0,1,1,1
1922,17.0,1.0,14.0,5.0,2,49.0,2.0,25.0,0,1,0
1437,42.0,1.0,18.0,1.0,4,49.0,1.0,50.0,1,1,1
2534,34.0,1.0,15.0,5.0,2,6.0,0.0,40.0,0,1,0
2321,49.0,1.0,21.0,5.0,2,51.0,0.0,46.0,1,1,0
15054,41.0,1.0,16.0,1.0,4,110.0,0.0,99.0,1,1,1
12370,28.0,3.0,22.0,1.0,0,56.0,0.0,40.0,0,1,1
9139,40.0,6.0,20.0,1.0,1,49.0,1.0,50.0,0,1,0
11282,55.0,2.0,21.0,1.0,0,49.0,1.0,45.0,0,1,1
748,60.0,4.0,20.0,1.0,3,6.0,1.0,40.0,1,1,1
11064,33.0,6.0,21.0,1.0,3,49.0,2.0,40.0,1,1,1
2198,44.0,1.0,22.0,1.0,0,26.0,1.0,40.0,1,1,1
7278,24.0,1.0,13.0,5.0,3,49.0,5.0,46.0,1,1,1
13748,49.0,5.0,17.0,1.0,2,49.0,0.0,40.0,0,1,0
7355,50.0,6.0,16.0,5.0,0,49.0,0.0,48.0,1,1,1
243,30.0,1.0,17.0,5.0,4,49.0,16.0,40.0,0,1,0
4009,42.0,1.0,19.0,1.0,3,49.0,1.0,48.0,1,1,1
786,38.0,1.0,14.0,5.0,3,303.0,0.0,50.0,1,0,1
8600,37.0,6.0,16.0,1.0,1,49.0,0.0,30.0,0,1,0
16265,33.0,1.0,19.0,1.0,2,6.0,1.0,35.0,0,0,0
2795,46.0,1.0,22.0,1.0,0,16.0,0.0,50.0,1,1,1
8271,52.0,1.0,14.0,3.0,4,303.0,0.0,20.0,0,0,0
9086,48.0,4.0,19.0,1.0,2,49.0,0.0,40.0,0,1,1
1998,81.0,4.0,16.0,1.0,1,49.0,0.0,28.0,1,1,0
409,22.0,2.0,19.0,5.0,0,51.0,17.0,19.0,1,1,0
1969,23.0,1.0,20.0,5.0,1,49.0,2.0,40.0,0,1,0
3294,44.0,7.0,21.0,1.0,0,12.0,1.0,55.0,0,1,1
6438,25.0,4.0,21.0,1.0,0,448.0,1.0,40.0,0,0,0
12006,33.0,1.0,21.0,1.0,4,16.0,0.0,16.0,0,1,0
4226,57.0,1.0,15.0,1.0,4,49.0,1.0,40.0,1,1,1
9346,40.0,1.0,16.0,5.0,2,312.0,4.0,40.0,0,0,0
14095,41.0,1.0,17.0,1.0,0,49.0,0.0,45.0,1,1,1
9148,59.0,1.0,18.0,3.0,1,49.0,9.0,40.0,1,1,0
8879,32.0,1.0,15.0,1.0,0,49.0,0.0,60.0,1,1,1
10751,63.0,1.0,19.0,1.0,4,49.0,1.0,48.0,1,1,1
776,54.0,1.0,16.0,1.0,2,49.0,0.0,40.0,0,1,0
7912,28.0,1.0,16.0,5.0,1,49.0,2.0,20.0,1,1,0
9337,20.0,1.0,19.0,5.0,3,49.0,2.0,40.0,1,1,0
295,31.0,5.0,21.0,1.0,0,48.0,17.0,40.0,1,1,1
