,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
4192,1,22,0,1,1,2,1
3889,0,23,0,0,0,1,0
4592,0,21,0,0,1,2,0
2767,1,53,0,3,1,1,0
3872,1,40,0,2,0,1,0
2594,1,39,0,4,0,1,1
3850,0,19,0,1,0,2,1
4222,1,34,0,1,0,0,1
2243,1,25,0,16,1,0,1
4998,1,21,0,6,1,2,1
1703,1,29,0,14,0,2,1
400,1,65,0,1,1,1,0
995,1,45,0,2,1,1,1
9,1,23,0,0,0,1,0
4977,1,23,0,24,0,0,1
2007,1,36,0,2,0,0,0
5323,1,34,0,5,0,0,1
1429,0,50,0,0,1,1,0
2044,1,36,0,2,0,1,1
3820,1,40,0,3,1,1,0
4903,1,24,0,0,0,2,1
4288,0,25,0,0,0,1,0
1536,1,36,0,2,0,0,0
2237,1,32,0,0,1,1,0
5129,1,27,0,2,0,2,1
2098,0,28,0,7,0,0,1
2747,1,39,0,2,1,2,1
644,1,45,0,1,1,1,0
2826,0,27,0,4,1,0,1
129,1,33,0,3,0,1,1
5228,0,27,0,0,0,0,1
2504,0,27,0,8,0,1,0
1434,0,27,0,0,1,1,1
28,1,37,0,0,1,1,0
4169,1,31,0,1,0,1,0
2950,1,22,0,0,0,1,0
5328,1,77,0,0,0,1,0
5638,1,48,0,0,1,1,0
4578,1,26,0,22,0,0,1
5155,1,33,0,1,0,1,0
1876,1,40,0,4,0,2,1
1165,1,46,0,0,1,1,0
2611,1,50,0,0,0,1,1
965,1,22,0,6,0,1,0
3843,1,41,0,0,0,1,1
732,1,53,0,13,1,2,1
4943,1,28,0,4,0,0,0
4673,1,28,0,10,0,0,1
274,1,27,0,4,1,2,1
1840,1,29,0,9,0,0,1
1652,1,24,0,0,1,1,0
4000,1,35,0,0,1,1,0
4702,1,45,0,7,0,2,0
25,1,29,0,6,0,0,1
1517,1,23,0,9,0,1,1
5374,1,29,0,0,0,1,0
4986,1,41,0,0,1,1,1
5478,0,53,0,1,1,2,0
759,1,30,0,1,0,2,1
110,1,29,0,10,0,0,1
5293,1,30,0,0,1,2,1
1877,0,35,0,0,0,1,0
4393,1,42,0,0,0,0,0
3989,0,27,0,1,0,1,0
3572,0,42,0,0,1,2,0
5031,1,47,0,7,1,0,1
5099,1,53,0,1,1,1,1
3783,0,28,0,0,1,2,0
1916,1,36,0,23,0,0,0
4894,1,40,0,0,1,1,1
121,0,37,0,7,0,2,1
4249,1,27,0,0,1,1,0
2673,1,21,0,0,0,1,0
3705,1,21,0,5,1,2,0
114,1,50,0,0,0,1,0
1092,1,67,0,0,1,1,0
1891,1,32,0,1,1,0,1
4874,1,28,0,1,1,1,0
1456,1,27,0,5,0,2,1
2628,1,22,0,1,0,1,1
5100,1,32,0,4,0,1,0
1366,1,22,0,0,0,1,0
731,1,28,0,15,0,0,0
3105,1,52,0,1,0,2,1
3021,1,50,0,2,0,1,1
2730,0,43,0,0,1,1,0
912,0,42,0,0,0,1,1
2471,0,21,0,15,0,2,0
337,1,83,0,2,0,0,0
5442,1,47,0,3,1,1,1
973,1,24,0,24,0,0,1
81,1,20,0,0,0,2,1
1444,1,39,0,1,1,1,1
319,0,39,0,1,0,1,1
3298,1,59,0,0,0,1,0
1978,1,37,0,2,0,1,1
2955,0,27,0,3,0,0,1
1738,1,29,0,10,0,0,1
2814,1,48,0,1,0,0,1
70,1,34,0,0,0,1,0
3200,1,24,0,4,0,1,1
4887,1,46,0,5,1,2,1
1102,1,20,0,0,1,1,0
3263,1,50,0,1,1,1,0
1657,1,50,0,0,0,1,0
2083,1,44,0,2,0,1,0
1927,1,24,0,18,0,0,1
4824,1,38,0,0,0,1,0
2571,0,31,0,6,0,2,0
4253,1,51,0,8,1,0,1
1461,1,36,0,1,0,1,0
485,1,29,0,7,1,0,0
671,1,27,0,5,0,1,1
4168,1,23,0,3,1,2,1
1531,1,30,0,11,0,2,1
3935,1,21,0,5,0,2,1
3431,1,30,0,0,1,1,1
826,1,37,0,4,1,1,0
3143,1,21,0,3,0,0,1
3311,1,27,0,1,0,0,0
4066,1,22,0,0,0,2,1
2253,1,44,0,3,0,1,0
3964,1,54,0,1,0,1,0
2260,0,27,0,15,0,2,1
4355,1,31,0,10,0,2,1
191,0,24,0,1,0,1,1
1488,1,55,1,0,0,1,1
5080,1,20,0,3,1,1,0
302,1,27,0,9,1,0,1
2024,0,39,0,1,1,1,0
179,1,27,0,12,0,1,0
1799,1,22,0,0,0,1,0
3296,1,20,0,5,0,0,1
890,1,23,0,17,0,1,1
494,1,28,0,1,1,1,0
2892,0,43,0,1,1,1,0
2549,1,60,0,0,1,1,0
689,1,60,0,1,0,1,0
462,1,27,0,1,0,1,0
3840,1,20,0,0,1,1,1
1912,1,32,0,0,0,1,0
3799,1,38,0,0,0,1,0
4868,1,51,0,3,0,1,1
2152,1,34,0,5,0,2,1
396,0,31,0,3,0,0,0
3715,1,38,0,1,0,2,0
4916,1,52,0,1,0,1,1
2275,1,24,0,0,1,2,1
5043,1,23,1,4,0,2,1
371,1,31,0,1,0,1,0
1064,1,28,0,1,1,1,0
1677,0,46,0,3,1,1,0
3735,0,37,0,17,0,1,1
3089,1,37,0,2,0,1,1
4905,1,38,0,3,0,2,1
4668,1,51,0,5,0,2,1
5127,1,31,0,0,1,1,1
1368,1,21,0,8,1,1,0
1924,1,29,0,0,0,0,1
2690,1,60,0,1,1,1,1
3405,1,23,0,1,0,0,0
3696,0,44,1,4,0,2,1
242,1,28,0,0,0,1,1
4957,1,43,0,1,1,2,1
1093,1,51,0,3,1,1,1
3038,1,23,0,9,0,1,0
633,1,33,0,2,1,2,0
628,1,31,0,9,0,1,0
4353,1,21,0,3,0,0,1
3882,1,65,0,0,0,1,0
3187,0,23,0,0,1,1,0
141,0,29,0,6,1,1,1
1513,1,29,0,1,1,1,0
966,0,21,0,0,1,0,1
5162,0,31,0,2,0,1,0
1837,1,29,0,0,0,1,0
4063,1,28,0,9,1,2,0
2988,1,24,0,0,1,1,1
2142,1,20,0,3,0,0,0
2959,1,23,0,1,0,2,1
99,1,39,0,1,0,1,1
677,1,32,0,0,1,0,1
638,1,26,0,1,0,2,0
3851,1,23,0,11,0,0,1
4496,1,37,0,0,1,1,0
4660,1,24,0,11,0,0,0
2470,1,20,0,15,0,0,0
4812,1,23,0,4,0,1,1
