,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
0,1,27,0,2,1,1,1
1,1,44,0,22,0,0,1
2,1,56,1,0,1,1,0
3,0,27,0,6,1,1,0
4,1,21,0,0,0,1,1
5,1,27,0,1,0,2,1
6,1,23,0,4,1,2,0
7,0,34,1,1,1,2,1
8,1,45,1,0,0,1,0
9,1,43,0,4,0,0,1
10,1,42,0,3,1,0,0
11,0,38,0,6,0,1,0
12,1,28,1,14,0,2,1
13,1,46,0,9,0,2,1
14,1,37,0,5,1,0,1
15,1,31,0,10,0,0,1
16,0,50,0,1,0,0,1
17,1,37,1,5,0,0,0
18,1,30,0,11,0,0,1
19,1,27,0,18,1,2,0
20,1,41,0,0,0,0,1
21,1,34,0,9,0,0,1
22,0,35,0,1,0,1,1
23,1,67,0,0,0,1,0
24,1,22,0,0,1,0,1
25,1,43,0,4,0,1,1
26,1,33,0,2,1,2,0
27,0,31,1,2,0,1,0
28,0,20,0,1,0,0,1
29,1,42,0,4,1,0,1
30,1,36,1,0,0,1,0
31,0,39,0,3,0,2,0
32,0,26,0,6,0,2,0
33,1,27,1,27,0,1,0
34,1,27,1,8,0,1,0
35,0,57,0,0,0,1,0
36,1,31,1,2,0,2,0
37,0,31,0,0,0,0,1
38,0,28,0,1,0,1,0
39,1,64,0,0,1,1,1
40,1,21,0,0,0,2,1
41,1,23,1,0,0,1,0
42,1,24,1,2,0,2,1
43,1,26,0,1,1,2,1
44,1,52,1,0,1,1,0
45,1,38,0,2,0,1,0
46,1,33,0,3,0,2,1
47,1,33,0,4,1,0,1
48,1,29,1,0,1,1,0
49,0,26,1,1,0,1,0
50,1,47,0,3,0,0,0
51,1,22,1,1,0,1,0
52,1,25,0,5,1,1,0
53,1,38,1,1,0,1,0
54,1,38,1,6,0,2,0
55,1,23,1,2,0,1,0
56,1,25,1,1,0,1,0
57,1,22,0,5,0,0,1
58,0,45,1,1,1,1,1
59,1,29,0,7,0,0,1
60,1,29,1,0,1,1,0
61,1,66,1,1,0,2,0
62,0,44,1,2,0,1,0
63,0,32,1,0,1,1,0
64,1,27,0,2,1,1,0
65,0,51,0,8,1,0,1
66,1,45,1,1,0,1,1
67,1,22,1,5,1,0,1
68,1,20,0,0,0,1,1
69,1,71,0,7,0,1,1
70,1,66,1,1,0,2,1
71,0,43,1,1,1,2,0
72,0,29,0,0,0,0,1
73,1,24,1,2,1,1,1
74,1,31,0,10,0,0,0
75,1,23,0,1,0,0,1
76,0,23,0,0,0,2,1
77,1,73,0,0,0,1,1
78,1,35,0,1,0,1,0
79,1,28,0,1,0,1,0
80,1,23,0,0,0,1,0
81,1,37,1,0,0,1,0
82,1,40,0,7,0,0,1
83,0,61,1,0,1,1,0
84,0,39,0,6,0,2,1
85,1,26,1,24,0,2,1
86,1,34,1,5,1,2,1
87,1,56,1,0,1,2,0
88,1,46,0,6,0,2,1
89,0,37,0,5,1,0,1
90,1,25,1,4,0,2,1
91,1,33,1,3,0,2,0
92,0,41,0,4,0,1,1
93,1,18,0,5,1,2,0
94,0,23,0,0,1,1,0
95,0,21,0,0,1,2,0
96,1,29,0,0,1,1,1
97,1,31,1,2,1,1,0
98,1,24,1,0,0,2,0
99,0,50,1,0,0,2,0
100,1,56,0,1,0,1,1
101,0,29,0,6,0,2,1
102,1,40,1,5,0,1,0
103,1,24,1,1,0,1,1
104,1,67,0,2,0,1,0
105,1,45,1,1,0,1,1
106,1,42,1,4,1,2,1
107,0,24,0,28,0,0,1
108,1,32,1,0,0,1,0
109,1,38,0,16,1,1,1
110,1,21,0,0,1,2,0
111,1,43,1,1,1,1,0
112,1,34,0,8,0,1,0
113,1,29,1,1,1,1,0
114,1,27,1,7,0,0,0
115,0,45,0,0,1,1,0
116,0,53,0,1,1,1,1
117,1,59,1,3,0,2,0
118,1,38,1,0,0,2,0
119,1,37,0,2,0,1,1
120,1,31,1,0,0,1,0
121,1,34,1,2,0,0,0
122,0,26,1,0,0,1,1
123,1,78,0,20,0,2,0
124,1,34,0,7,0,0,1
125,1,30,0,0,0,1,0
126,1,41,0,4,1,2,1
127,1,37,0,3,1,1,1
128,0,38,0,6,0,2,1
129,1,34,1,5,0,1,0
130,0,49,1,0,1,1,0
131,1,30,1,10,0,2,1
132,0,22,0,6,0,1,1
133,1,33,0,23,1,1,1
134,1,32,0,2,0,1,0
135,1,37,0,10,1,2,0
136,1,30,1,2,0,1,0
137,1,41,1,4,1,0,1
138,1,25,1,4,1,2,1
139,1,38,0,6,0,2,0
140,1,50,0,11,0,1,0
141,0,33,0,4,1,0,1
142,1,25,0,2,1,0,0
143,1,23,1,0,0,0,1
144,1,50,0,0,1,0,1
145,0,31,0,0,0,0,0
146,1,27,0,8,0,0,1
147,1,20,1,1,0,1,1
148,1,33,1,0,1,1,0
149,0,21,1,0,0,1,1
150,0,31,0,0,1,1,0
151,1,22,1,1,1,1,0
152,1,77,0,0,0,0,1
153,1,37,0,6,0,1,1
154,1,27,1,11,0,0,1
155,1,45,0,1,1,2,0
156,0,32,0,1,1,2,0
157,1,50,0,10,0,0,1
158,1,25,1,5,0,1,1
159,1,33,1,2,0,2,1
160,0,43,1,4,0,1,1
161,1,24,1,4,0,2,1
162,1,23,1,3,0,1,0
163,1,70,1,1,0,2,0
164,1,33,0,3,0,2,0
165,1,29,1,0,1,1,0
166,1,30,0,0,0,2,1
167,1,19,0,0,1,1,0
168,1,39,1,1,1,1,0
169,1,23,1,0,1,1,1
170,1,22,1,1,1,1,0
171,1,22,1,1,0,0,0
172,1,29,0,0,1,1,0
173,1,57,0,0,0,1,1
174,0,51,0,5,0,2,1
175,0,42,0,2,0,1,0
176,1,36,0,31,1,0,0
177,0,79,0,6,0,1,0
178,1,43,1,1,0,2,0
179,1,45,0,11,0,0,1
180,1,33,1,7,1,1,1
181,1,30,0,11,0,1,0
182,1,53,0,7,1,1,0
183,1,44,1,10,0,2,0
184,1,22,1,5,0,1,0
185,0,23,1,1,0,1,0
186,1,32,0,3,1,2,0
187,1,30,1,0,1,1,0
188,1,23,0,0,1,0,1
189,1,24,0,9,0,0,1
