,R,Q,A,Y
0,0.2,3,0,0
1,1.8,1,1,1
2,0.2,1,0,0
3,0.2,3,0,0
4,0.2,3,0,0
5,0.2,1,1,0
6,0.2,2,0,0
7,0.2,3,1,1
8,0.2,2,0,0
9,0.2,2,1,1
10,1.0,3,0,1
11,3.8,2,0,0
12,0.2,2,0,0
13,1.0,1,1,1
14,1.0,1,1,1
15,0.2,0,1,1
16,1.0,2,1,1
17,0.2,1,1,1
18,0.2,3,1,0
19,1.0,2,1,1
20,1.0,2,1,1
21,0.2,3,1,1
22,0.2,1,1,1
23,0.2,2,0,0
24,2.2,2,1,1
25,0.2,2,0,0
26,0.2,2,1,1
27,1.0,1,0,1
28,0.2,2,1,0
29,0.2,3,1,1
30,0.2,1,1,0
31,0.2,1,0,0
32,1.0,2,0,1
33,0.2,1,0,0
34,0.2,2,0,0
35,0.2,3,0,0
36,1.0,3,1,1
37,0.2,2,1,1
38,0.2,1,0,1
39,1.0,2,1,0
40,0.2,2,1,1
41,0.2,2,1,1
42,0.2,2,0,0
43,0.2,0,1,1
44,1.0,0,1,1
45,0.2,1,0,0
46,0.2,3,0,0
47,0.2,1,1,1
48,1.8,3,1,1
49,0.2,2,1,0
50,0.2,2,0,0
51,0.2,2,0,0
52,0.2,1,1,0
53,1.0,2,1,1
54,0.2,1,1,1
55,1.0,2,0,0
56,0.2,1,0,1
57,1.0,2,1,0
58,0.2,0,0,0
59,0.2,2,0,0
60,0.2,2,0,0
61,0.2,0,1,1
62,0.2,2,0,1
63,0.2,2,1,0
64,0.2,2,1,0
65,0.2,1,1,1
66,0.2,2,1,1
67,1.0,1,1,1
68,0.2,0,0,1
69,0.2,1,1,1
70,0.2,2,0,0
71,0.2,2,0,0
72,1.0,1,1,1
73,1.0,2,0,0
74,0.2,2,1,1
75,0.2,2,1,0
76,0.2,1,0,0
77,0.2,3,0,0
78,1.0,2,1,1
79,0.2,1,1,1
80,0.2,2,1,1
81,0.2,2,1,1
82,0.2,1,0,0
83,0.2,1,0,0
84,0.2,1,0,0
85,3.8,2,0,0
86,0.2,3,1,1
87,0.2,2,0,1
88,0.2,2,0,0
89,0.2,2,1,1
90,0.2,1,1,1
91,0.2,1,0,1
92,0.2,0,0,0
93,1.0,2,1,1
94,0.2,1,0,1
95,0.2,1,1,1
96,0.2,1,0,1
97,0.2,2,1,0
98,0.2,0,0,0
99,0.2,0,0,0
100,0.2,1,1,1
101,1.0,2,1,1
102,0.2,2,1,0
103,0.2,1,1,0
104,0.2,2,0,0
105,1.8,2,0,1
106,0.2,2,0,0
107,0.2,1,0,0
108,0.2,1,1,0
109,0.2,1,0,0
110,1.0,1,1,1
111,1.0,1,0,0
112,0.2,2,0,1
113,0.2,3,1,0
114,0.2,1,0,1
115,1.0,1,1,1
116,0.2,2,0,0
117,1.0,1,1,1
118,0.2,1,1,0
119,0.2,1,0,0
120,1.0,2,1,1
121,0.2,1,0,0
122,0.2,0,0,0
123,0.2,2,0,0
124,0.2,1,0,0
125,1.0,2,1,1
126,0.2,3,0,0
127,0.2,3,0,0
128,1.0,1,1,1
129,0.2,2,1,0
130,1.0,0,1,1
131,0.2,1,0,1
132,0.2,2,0,0
133,3.0,0,1,1
134,1.0,0,0,1
135,0.2,3,1,1
136,1.0,3,0,0
137,1.0,1,1,1
138,0.2,3,0,0
139,0.2,1,0,0
140,0.2,0,1,0
141,0.2,2,0,0
142,1.0,1,1,1
143,0.2,2,1,0
144,0.2,1,1,1
145,0.2,1,1,1
146,0.2,3,0,0
147,1.0,3,1,1
148,0.2,1,0,0
149,0.2,1,1,0
150,0.2,0,1,0
151,0.2,3,1,1
152,0.2,1,0,0
153,0.2,3,0,0
154,1.0,1,0,1
155,0.2,1,0,0
156,0.2,0,0,0
157,0.2,3,0,1
