,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,28.0,2.0,20.0,5.0,0,16.0,0.0,40.0,0,1,0
1,55.0,1.0,20.0,1.0,2,49.0,0.0,20.0,0,1,0
2,22.0,1.0,20.0,1.0,0,511.0,1.0,30.0,0,1,0
3,47.0,1.0,16.0,5.0,2,210.0,2.0,45.0,1,0,1
4,60.0,6.0,16.0,1.0,4,139.0,0.0,55.0,0,1,0
5,60.0,1.0,20.0,1.0,0,315.0,10.0,99.0,1,0,0
6,33.0,4.0,16.0,3.0,4,49.0,0.0,10.0,0,1,0
7,26.0,3.0,18.0,1.0,0,6.0,1.0,40.0,1,1,0
8,34.0,1.0,13.0,5.0,4,17.0,2.0,40.0,0,1,1
9,55.0,1.0,16.0,4.0,2,49.0,0.0,40.0,0,1,0
10,29.0,2.0,21.0,1.0,2,4.0,1.0,40.0,1,0,1
11,49.0,1.0,16.0,1.0,0,49.0,1.0,25.0,0,0,0
12,63.0,6.0,21.0,1.0,0,49.0,1.0,30.0,1,0,0
13,53.0,7.0,20.0,1.0,0,49.0,0.0,50.0,0,1,1
14,36.0,1.0,20.0,1.0,0,49.0,1.0,35.0,1,1,0
15,29.0,3.0,16.0,5.0,1,26.0,2.0,40.0,1,1,1
16,45.0,1.0,20.0,1.0,2,49.0,0.0,40.0,0,1,0
17,66.0,1.0,23.0,1.0,0,49.0,1.0,50.0,1,1,1
18,36.0,1.0,18.0,5.0,1,151.0,0.0,40.0,1,0,0
19,20.0,1.0,21.0,5.0,0,49.0,2.0,30.0,1,1,0
20,18.0,1.0,19.0,5.0,4,49.0,0.0,12.0,1,1,0
21,22.0,1.0,19.0,1.0,1,26.0,0.0,25.0,0,1,0
22,31.0,1.0,22.0,1.0,0,16.0,1.0,55.0,1,1,1
23,47.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,0
24,45.0,6.0,16.0,1.0,3,6.0,1.0,40.0,1,1,1
25,29.0,1.0,20.0,1.0,1,49.0,0.0,16.0,0,1,0
26,37.0,3.0,22.0,3.0,0,49.0,2.0,40.0,0,1,1
27,37.0,1.0,19.0,5.0,2,49.0,13.0,40.0,0,1,0
28,52.0,2.0,21.0,4.0,0,223.0,8.0,50.0,1,1,1
29,31.0,3.0,23.0,5.0,0,49.0,2.0,10.0,0,1,0
30,35.0,1.0,19.0,1.0,4,48.0,0.0,70.0,1,1,1
31,39.0,1.0,16.0,1.0,2,49.0,0.0,40.0,0,1,0
32,28.0,6.0,13.0,1.0,4,49.0,1.0,35.0,0,1,0
33,17.0,1.0,12.0,5.0,4,49.0,0.0,50.0,0,0,1
34,20.0,1.0,16.0,5.0,3,49.0,17.0,20.0,0,1,0
35,23.0,1.0,21.0,1.0,0,49.0,1.0,25.0,1,1,0
36,23.0,1.0,19.0,5.0,0,150.0,0.0,20.0,0,1,0
37,54.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,1
38,34.0,1.0,17.0,1.0,1,13.0,1.0,9.0,1,1,1
39,29.0,1.0,18.0,1.0,3,26.0,0.0,36.0,1,1,0
40,17.0,1.0,19.0,5.0,3,49.0,17.0,18.0,1,1,0
41,22.0,1.0,20.0,5.0,4,49.0,0.0,20.0,0,1,0
42,39.0,4.0,16.0,5.0,0,49.0,2.0,60.0,0,1,1
43,53.0,1.0,20.0,1.0,4,49.0,0.0,28.0,0,1,0
44,68.0,6.0,20.0,3.0,4,49.0,0.0,15.0,0,1,0
45,69.0,1.0,21.0,1.0,0,49.0,1.0,42.0,1,1,1
46,38.0,1.0,21.0,3.0,0,301.0,11.0,50.0,1,1,1
47,66.0,3.0,22.0,1.0,0,49.0,0.0,40.0,0,1,0
48,45.0,1.0,16.0,1.0,0,416.0,0.0,40.0,1,1,0
49,19.0,3.0,19.0,5.0,1,48.0,2.0,24.0,1,1,0
50,61.0,5.0,19.0,1.0,3,49.0,0.0,40.0,1,1,1
51,62.0,5.0,19.0,3.0,2,49.0,0.0,8.0,0,1,0
52,55.0,2.0,18.0,1.0,2,6.0,0.0,40.0,0,1,0
53,17.0,1.0,14.0,1.0,1,27.0,0.0,36.0,0,1,1
54,24.0,1.0,21.0,1.0,2,49.0,1.0,40.0,1,1,0
55,32.0,3.0,21.0,5.0,0,6.0,2.0,54.0,0,1,0
56,18.0,1.0,16.0,1.0,4,49.0,0.0,68.0,0,1,0
57,46.0,1.0,22.0,1.0,0,148.0,0.0,40.0,1,0,1
58,47.0,1.0,18.0,5.0,2,49.0,0.0,40.0,1,1,1
59,23.0,1.0,22.0,1.0,0,49.0,1.0,40.0,1,1,1
60,55.0,2.0,18.0,1.0,0,49.0,0.0,50.0,0,1,1
61,22.0,4.0,21.0,5.0,0,49.0,2.0,29.0,0,1,0
62,55.0,5.0,21.0,1.0,0,49.0,0.0,10.0,0,1,0
63,55.0,2.0,16.0,1.0,3,49.0,1.0,12.0,0,1,0
64,53.0,2.0,19.0,1.0,0,49.0,0.0,10.0,0,1,0
65,35.0,1.0,21.0,1.0,0,49.0,0.0,50.0,0,1,1
66,44.0,1.0,21.0,1.0,3,27.0,0.0,30.0,0,1,0
67,22.0,1.0,19.0,5.0,1,16.0,2.0,29.0,1,1,0
68,34.0,6.0,13.0,5.0,4,6.0,13.0,21.0,1,0,1
69,19.0,1.0,21.0,5.0,0,49.0,0.0,15.0,1,1,0
70,36.0,2.0,22.0,1.0,0,16.0,0.0,50.0,0,1,1
71,56.0,1.0,21.0,1.0,1,49.0,0.0,65.0,0,1,1
72,44.0,1.0,22.0,4.0,0,49.0,13.0,40.0,1,1,1
73,55.0,1.0,18.0,1.0,0,49.0,1.0,48.0,0,1,1
74,20.0,7.0,17.0,5.0,0,49.0,0.0,40.0,0,1,0
75,59.0,1.0,16.0,1.0,2,12.0,1.0,30.0,1,1,1
76,59.0,3.0,19.0,3.0,0,49.0,16.0,40.0,1,1,0
77,24.0,3.0,21.0,5.0,0,373.0,0.0,20.0,0,0,0
78,61.0,1.0,19.0,3.0,2,49.0,0.0,32.0,1,1,1
79,39.0,1.0,24.0,1.0,0,49.0,1.0,40.0,0,1,0
80,25.0,1.0,19.0,3.0,4,49.0,2.0,40.0,1,1,1
81,31.0,6.0,22.0,3.0,0,16.0,1.0,40.0,1,1,1
82,57.0,3.0,19.0,1.0,2,49.0,4.0,60.0,1,1,1
83,57.0,1.0,18.0,3.0,2,6.0,0.0,15.0,0,1,0
84,42.0,1.0,18.0,1.0,3,4.0,0.0,40.0,1,0,1
85,65.0,6.0,20.0,3.0,0,8.0,2.0,42.0,0,1,1
86,44.0,1.0,19.0,1.0,0,49.0,1.0,20.0,1,1,0
87,31.0,7.0,20.0,1.0,3,4.0,9.0,29.0,0,1,0
88,61.0,2.0,21.0,1.0,0,303.0,0.0,40.0,1,0,1
89,65.0,4.0,13.0,1.0,1,8.0,1.0,42.0,0,1,1
90,22.0,7.0,19.0,5.0,3,459.0,0.0,20.0,0,1,0
91,19.0,1.0,19.0,5.0,2,49.0,12.0,20.0,1,1,0
92,27.0,1.0,21.0,1.0,0,49.0,1.0,8.0,1,1,0
93,33.0,1.0,20.0,1.0,0,4.0,1.0,16.0,1,1,0
94,25.0,6.0,21.0,1.0,0,15.0,0.0,50.0,1,1,0
95,65.0,1.0,20.0,1.0,0,56.0,1.0,20.0,0,1,0
