,R,Q,A,Y
14656,0,3,1,0
1981,0,2,0,0
26951,0,2,1,1
24624,1,1,0,0
17322,1,2,0,0
10765,0,1,0,0
588,0,2,1,1
9854,0,1,0,0
14459,0,2,0,0
10101,0,2,1,1
26892,0,1,1,1
11450,0,2,1,1
15788,0,1,1,1
15142,0,1,1,0
1157,1,0,0,1
6314,0,3,1,0
8379,0,1,1,1
819,0,1,0,0
1944,0,2,1,1
26739,0,1,0,0
13901,0,2,1,1
26989,1,2,1,1
10636,1,2,1,1
4620,0,1,0,1
10836,2,1,1,1
8048,0,0,0,0
673,0,0,0,0
25269,0,3,0,0
16278,0,2,1,1
4413,0,3,1,0
9474,1,3,0,0
14557,2,1,0,1
1426,0,1,1,1
3197,0,1,0,1
12830,0,1,0,0
5717,0,2,0,0
3837,0,3,1,0
19033,0,1,1,1
10332,1,1,1,1
25240,1,1,1,1
28961,1,2,0,1
7898,1,1,0,0
27733,2,2,0,1
22175,0,1,1,1
336,0,1,1,1
8055,0,1,1,1
14721,1,1,0,0
18307,1,2,1,1
11692,1,2,0,1
26033,0,2,1,0
6122,0,3,1,1
371,0,1,0,0
741,0,1,0,0
12146,0,2,1,1
27534,1,2,0,0
11335,0,1,0,0
1652,0,2,1,1
4373,0,0,0,0
4118,0,2,0,0
10970,0,1,0,0
28457,2,1,1,1
19210,1,3,1,1
20686,0,1,0,1
19872,0,1,0,0
20611,0,1,0,0
9017,1,0,1,1
29773,0,3,0,0
11713,0,2,0,0
20380,0,2,1,1
16680,1,2,1,1
27341,0,2,0,0
24988,1,1,0,1
18239,0,2,1,0
29039,0,2,1,0
8796,0,3,0,0
8957,0,1,0,0
8648,1,2,1,1
25608,0,2,1,1
23789,0,2,0,0
23444,0,1,0,0
8896,0,1,1,1
29907,0,1,0,0
18546,0,1,1,1
15311,0,1,0,0
13170,0,2,0,1
24571,0,1,0,0
7315,0,1,1,1
16521,0,2,1,0
26362,1,2,1,1
5999,0,0,0,0
25886,0,0,0,0
7363,0,1,1,1
13650,0,0,0,0
28602,0,2,0,0
9577,0,2,0,0
2853,0,2,1,0
22222,1,2,0,0
27652,0,2,0,0
28700,0,1,0,0
24283,0,0,1,1
1683,0,1,1,1
1963,2,2,1,1
4285,1,2,0,0
11623,1,1,1,1
8331,0,3,0,0
17698,0,1,0,0
11914,1,2,0,1
6422,1,2,0,0
25325,0,1,0,0
