,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
9180,66.0,4.0,22.0,1.0,4,49.0,0.0,99.0,1,1,1
6319,65.0,4.0,21.0,1.0,0,16.0,1.0,40.0,0,1,1
8707,24.0,1.0,18.0,1.0,3,303.0,1.0,35.0,1,0,0
11911,41.0,1.0,19.0,1.0,3,49.0,1.0,40.0,1,1,1
2264,21.0,1.0,19.0,5.0,3,312.0,17.0,40.0,1,0,0
8203,33.0,3.0,16.0,1.0,0,49.0,1.0,10.0,0,1,1
12905,28.0,1.0,16.0,1.0,1,49.0,0.0,12.0,0,1,0
9141,30.0,6.0,16.0,1.0,0,49.0,10.0,50.0,1,1,0
10398,24.0,1.0,21.0,5.0,0,49.0,12.0,40.0,1,1,1
5233,46.0,5.0,18.0,1.0,3,49.0,0.0,43.0,1,1,1
3581,49.0,4.0,22.0,1.0,0,16.0,1.0,40.0,1,1,1
10002,57.0,1.0,16.0,5.0,0,16.0,15.0,40.0,0,1,1
7862,57.0,6.0,21.0,1.0,0,15.0,1.0,60.0,1,0,0
7928,45.0,1.0,16.0,1.0,0,49.0,1.0,60.0,1,1,1
5671,39.0,1.0,21.0,1.0,2,41.0,1.0,60.0,1,1,1
11681,32.0,7.0,18.0,1.0,0,4.0,0.0,20.0,0,1,1
12019,80.0,1.0,20.0,2.0,1,6.0,0.0,45.0,1,1,0
831,32.0,3.0,21.0,1.0,0,49.0,1.0,18.0,0,1,1
3565,47.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
3596,28.0,4.0,20.0,5.0,0,49.0,0.0,55.0,0,1,1
8967,43.0,1.0,19.0,1.0,1,6.0,9.0,21.0,0,0,0
7192,58.0,4.0,21.0,1.0,0,138.0,1.0,45.0,1,1,1
5515,38.0,1.0,19.0,1.0,4,49.0,0.0,36.0,1,1,1
7338,19.0,4.0,16.0,5.0,0,49.0,2.0,30.0,0,1,0
11431,37.0,1.0,1.0,5.0,4,1.0,0.0,20.0,1,0,0
1917,54.0,7.0,16.0,1.0,2,49.0,1.0,15.0,0,1,0
2067,42.0,1.0,13.0,5.0,1,4.0,0.0,27.0,0,0,0
5377,19.0,1.0,18.0,5.0,2,6.0,2.0,30.0,0,1,0
10129,30.0,2.0,18.0,5.0,1,8.0,0.0,15.0,0,1,0
9075,51.0,1.0,18.0,1.0,3,6.0,1.0,45.0,1,1,1
10677,61.0,1.0,19.0,1.0,3,49.0,0.0,40.0,1,1,1
7597,60.0,1.0,18.0,1.0,2,48.0,1.0,40.0,1,1,1
226,25.0,2.0,16.0,1.0,0,6.0,0.0,20.0,0,1,0
2791,32.0,1.0,16.0,1.0,4,49.0,1.0,40.0,1,0,1
9319,61.0,1.0,19.0,1.0,4,49.0,0.0,40.0,0,1,1
122,24.0,6.0,11.0,5.0,3,442.0,15.0,68.0,0,1,0
2549,21.0,1.0,20.0,5.0,3,6.0,7.0,20.0,1,1,0
7210,22.0,1.0,18.0,1.0,4,49.0,0.0,40.0,1,1,1
11748,40.0,1.0,22.0,1.0,0,49.0,0.0,50.0,0,1,1
10305,56.0,1.0,19.0,1.0,3,49.0,1.0,45.0,1,1,1
2645,31.0,4.0,22.0,4.0,0,217.0,0.0,40.0,0,0,1
11296,17.0,2.0,18.0,5.0,2,6.0,2.0,40.0,1,1,0
10485,25.0,4.0,21.0,1.0,2,49.0,1.0,8.0,1,1,0
4668,22.0,1.0,20.0,1.0,0,16.0,0.0,32.0,0,1,0
7391,56.0,7.0,18.0,1.0,3,49.0,1.0,40.0,1,1,1
9539,54.0,6.0,19.0,1.0,1,49.0,1.0,20.0,1,1,1
9192,20.0,1.0,19.0,5.0,2,12.0,17.0,35.0,0,1,0
1947,53.0,1.0,16.0,3.0,2,49.0,13.0,45.0,1,1,1
6134,17.0,1.0,14.0,5.0,1,49.0,2.0,40.0,0,1,0
1358,28.0,3.0,20.0,1.0,0,4.0,0.0,40.0,0,1,0
8157,32.0,1.0,16.0,5.0,1,6.0,2.0,50.0,0,1,0
10075,48.0,1.0,20.0,1.0,3,303.0,1.0,40.0,1,0,1
583,23.0,2.0,19.0,5.0,0,33.0,12.0,36.0,0,1,0
9101,18.0,2.0,18.0,5.0,1,49.0,17.0,20.0,1,1,0
10294,32.0,1.0,21.0,1.0,0,48.0,0.0,45.0,1,1,1
11857,34.0,1.0,19.0,1.0,4,49.0,0.0,40.0,1,1,1
8336,71.0,6.0,21.0,1.0,4,33.0,1.0,15.0,1,1,0
3811,24.0,1.0,19.0,5.0,3,49.0,17.0,20.0,1,1,0
12030,26.0,2.0,21.0,1.0,2,49.0,0.0,40.0,0,1,0
4670,27.0,4.0,20.0,1.0,0,4.0,0.0,40.0,1,1,0
12012,29.0,1.0,21.0,5.0,2,6.0,12.0,40.0,1,1,1
7967,28.0,1.0,20.0,5.0,1,49.0,2.0,30.0,1,1,0
10627,29.0,4.0,21.0,1.0,0,49.0,0.0,40.0,1,1,1
3087,80.0,7.0,16.0,1.0,1,4.0,2.0,10.0,1,0,0
3838,17.0,1.0,18.0,5.0,0,6.0,2.0,30.0,0,1,0
9944,47.0,1.0,22.0,1.0,0,49.0,1.0,60.0,1,1,1
1171,44.0,1.0,20.0,1.0,1,32.0,0.0,40.0,1,1,1
985,52.0,3.0,22.0,1.0,0,6.0,1.0,26.0,0,1,0
7514,18.0,1.0,18.0,5.0,4,49.0,17.0,42.0,1,1,0
6421,57.0,1.0,18.0,3.0,2,38.0,0.0,50.0,0,1,1
3508,58.0,1.0,16.0,1.0,4,49.0,0.0,40.0,1,1,1
6544,84.0,1.0,21.0,1.0,0,6.0,0.0,50.0,0,1,0
913,54.0,1.0,19.0,4.0,4,56.0,0.0,40.0,1,1,1
3059,21.0,1.0,14.0,1.0,1,49.0,0.0,40.0,1,0,0
7773,65.0,1.0,19.0,1.0,4,49.0,1.0,40.0,0,1,1
3279,43.0,1.0,21.0,1.0,0,49.0,1.0,35.0,1,1,1
71,21.0,1.0,16.0,5.0,3,49.0,2.0,40.0,1,1,0
3136,24.0,1.0,18.0,5.0,1,41.0,17.0,15.0,0,1,0
9407,80.0,1.0,19.0,1.0,1,36.0,1.0,40.0,1,1,0
6569,63.0,7.0,20.0,1.0,3,49.0,1.0,40.0,1,1,1
528,63.0,2.0,21.0,1.0,0,6.0,1.0,40.0,0,1,0
7020,67.0,4.0,19.0,1.0,3,49.0,0.0,45.0,1,1,1
3564,46.0,2.0,19.0,1.0,0,49.0,0.0,20.0,1,1,1
1801,34.0,1.0,22.0,5.0,2,49.0,2.0,40.0,1,1,1
3566,55.0,3.0,19.0,1.0,4,49.0,1.0,45.0,1,1,1
139,59.0,1.0,21.0,1.0,0,8.0,0.0,9.0,0,1,0
11027,62.0,4.0,19.0,1.0,1,49.0,0.0,40.0,0,1,0
4436,20.0,1.0,16.0,5.0,3,39.0,2.0,40.0,1,1,0
2855,38.0,3.0,21.0,1.0,4,312.0,1.0,25.0,0,0,1
4992,58.0,1.0,13.0,5.0,3,49.0,2.0,30.0,1,0,0
10402,37.0,1.0,21.0,1.0,-1,49.0,1.0,60.0,1,1,1
948,36.0,1.0,19.0,3.0,0,6.0,0.0,40.0,1,1,0
6039,19.0,1.0,15.0,5.0,2,49.0,2.0,8.0,1,1,0
858,35.0,1.0,21.0,4.0,0,49.0,0.0,40.0,0,1,1
1818,30.0,1.0,20.0,1.0,3,49.0,1.0,40.0,1,1,1
8198,52.0,1.0,21.0,1.0,3,39.0,0.0,40.0,1,1,1
3835,19.0,1.0,16.0,5.0,1,48.0,4.0,35.0,1,1,0
3146,38.0,3.0,19.0,5.0,2,49.0,2.0,20.0,0,1,0
9032,19.0,1.0,16.0,5.0,1,53.0,17.0,50.0,1,1,0
2397,47.0,1.0,19.0,1.0,3,49.0,1.0,40.0,1,1,1
969,62.0,7.0,16.0,1.0,3,49.0,0.0,40.0,1,1,1
729,26.0,1.0,20.0,5.0,2,49.0,2.0,35.0,1,1,0
1534,54.0,7.0,23.0,1.0,0,6.0,0.0,40.0,1,1,1
7469,24.0,1.0,18.0,1.0,1,19.0,17.0,10.0,1,1,0
7362,31.0,3.0,21.0,5.0,0,49.0,11.0,40.0,0,1,0
