,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
258,72.0,1.0,19.0,1.0,0,49.0,1.0,40.0,1,1,1
1962,37.0,1.0,21.0,1.0,0,49.0,0.0,35.0,1,1,1
3059,26.0,1.0,21.0,1.0,0,72.0,0.0,13.0,0,1,0
5185,64.0,1.0,21.0,1.0,0,48.0,1.0,40.0,0,1,1
7890,39.0,1.0,16.0,5.0,5,49.0,0.0,30.0,0,1,0
7762,64.0,1.0,16.0,5.0,2,6.0,0.0,15.0,1,1,0
12232,88.0,1.0,22.0,1.0,1,49.0,8.0,20.0,0,1,0
2503,68.0,1.0,21.0,1.0,0,6.0,15.0,15.0,1,1,1
6017,40.0,3.0,18.0,1.0,1,48.0,1.0,96.0,1,1,0
1271,18.0,1.0,19.0,3.0,4,49.0,0.0,45.0,1,1,0
7614,49.0,1.0,20.0,3.0,0,49.0,15.0,40.0,1,1,1
12797,18.0,1.0,19.0,2.0,1,49.0,0.0,20.0,1,1,0
9461,25.0,1.0,19.0,1.0,3,527.0,0.0,20.0,1,1,1
5521,36.0,1.0,16.0,1.0,2,37.0,0.0,2.0,0,1,1
12065,25.0,1.0,22.0,5.0,4,105.0,0.0,30.0,1,0,0
723,17.0,1.0,18.0,1.0,4,49.0,0.0,40.0,1,1,1
11038,85.0,1.0,18.0,5.0,2,49.0,0.0,40.0,0,1,1
4244,53.0,1.0,18.0,5.0,1,72.0,1.0,15.0,0,1,0
5197,51.0,1.0,2.0,3.0,0,49.0,1.0,20.0,0,1,1
4041,21.0,6.0,16.0,1.0,0,49.0,15.0,80.0,0,1,1
9307,68.0,7.0,22.0,5.0,0,49.0,0.0,36.0,0,1,0
12098,57.0,1.0,16.0,3.0,1,162.0,1.0,40.0,0,1,0
11422,70.0,2.0,22.0,1.0,3,48.0,14.0,80.0,1,0,1
6100,51.0,3.0,19.0,1.0,0,49.0,5.0,40.0,0,1,1
11969,34.0,1.0,23.0,5.0,1,222.0,2.0,80.0,0,0,0
10306,21.0,1.0,18.0,1.0,0,49.0,6.0,40.0,1,0,1
4004,40.0,1.0,20.0,1.0,1,49.0,13.0,40.0,0,1,1
5609,61.0,1.0,18.0,1.0,1,468.0,0.0,40.0,1,1,1
9550,19.0,1.0,18.0,5.0,1,49.0,0.0,40.0,0,1,0
9681,53.0,1.0,13.0,1.0,4,448.0,15.0,20.0,1,1,0
1770,34.0,4.0,21.0,5.0,4,49.0,0.0,30.0,1,1,0
12498,41.0,1.0,16.0,5.0,2,49.0,5.0,40.0,0,1,0
8317,76.0,1.0,19.0,1.0,2,128.0,1.0,20.0,0,1,0
