,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,50.0,1.0,16.0,1.0,4,6.0,0.0,38.0,0,1,0
1,47.0,1.0,22.0,1.0,2,301.0,0.0,40.0,1,1,0
2,54.0,5.0,21.0,1.0,0,47.0,0.0,40.0,1,1,1
3,33.0,7.0,21.0,1.0,1,2.0,0.0,45.0,0,1,1
4,17.0,1.0,14.0,5.0,1,49.0,2.0,40.0,0,1,1
5,50.0,2.0,16.0,3.0,3,16.0,0.0,50.0,0,1,0
6,25.0,3.0,20.0,5.0,3,217.0,17.0,20.0,1,0,0
7,62.0,1.0,18.0,1.0,0,49.0,1.0,20.0,0,1,0
8,61.0,4.0,20.0,1.0,0,49.0,1.0,13.0,1,1,1
9,21.0,1.0,20.0,5.0,3,6.0,17.0,25.0,0,1,0
10,22.0,5.0,16.0,5.0,3,49.0,12.0,30.0,0,1,0
11,22.0,1.0,19.0,5.0,1,34.0,17.0,30.0,1,1,0
12,20.0,1.0,19.0,5.0,2,49.0,2.0,40.0,1,1,1
13,68.0,1.0,19.0,1.0,2,49.0,1.0,24.0,0,1,0
14,62.0,1.0,13.0,5.0,2,8.0,0.0,40.0,1,1,0
15,21.0,1.0,19.0,5.0,2,49.0,17.0,52.0,1,1,1
16,32.0,1.0,21.0,5.0,0,303.0,2.0,55.0,0,1,1
17,30.0,4.0,19.0,3.0,1,6.0,0.0,36.0,1,1,1
18,54.0,1.0,16.0,1.0,2,49.0,1.0,36.0,1,1,1
19,41.0,7.0,22.0,1.0,2,41.0,1.0,40.0,1,1,1
20,40.0,1.0,21.0,1.0,0,42.0,1.0,38.0,1,1,0
21,17.0,1.0,14.0,5.0,1,49.0,17.0,15.0,0,1,0
22,19.0,1.0,19.0,5.0,2,49.0,17.0,70.0,0,1,1
23,40.0,1.0,9.0,1.0,4,49.0,0.0,50.0,1,1,1
24,67.0,1.0,18.0,1.0,4,49.0,1.0,4.0,0,1,0
25,32.0,1.0,16.0,3.0,1,49.0,0.0,50.0,0,1,1
26,43.0,7.0,22.0,1.0,0,16.0,0.0,50.0,1,1,1
27,57.0,1.0,20.0,1.0,0,27.0,1.0,45.0,1,1,0
28,17.0,2.0,14.0,5.0,1,49.0,2.0,12.0,1,1,0
29,21.0,2.0,19.0,5.0,1,373.0,2.0,40.0,1,0,1
30,21.0,1.0,16.0,5.0,4,49.0,2.0,35.0,0,1,0
31,22.0,1.0,18.0,1.0,2,49.0,0.0,40.0,1,1,0
32,27.0,1.0,21.0,5.0,4,49.0,0.0,40.0,1,1,1
33,60.0,1.0,21.0,1.0,0,12.0,0.0,80.0,1,0,1
34,52.0,3.0,21.0,1.0,0,6.0,0.0,40.0,0,1,0
35,25.0,1.0,21.0,3.0,0,49.0,13.0,40.0,1,1,0
36,39.0,1.0,16.0,5.0,2,303.0,0.0,25.0,1,0,0
37,42.0,2.0,21.0,1.0,0,16.0,1.0,40.0,0,1,1
