,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
354,0,21,1,0,0,2,0
4600,1,22,0,2,0,2,0
7010,1,32,0,9,0,0,0
5171,1,39,1,17,0,1,1
2945,1,24,0,0,0,1,0
608,1,37,1,2,1,1,0
4583,1,45,0,12,1,0,1
4251,1,25,0,1,0,1,1
6554,0,44,1,0,0,1,1
4550,1,21,0,0,0,2,0
2920,1,21,0,1,0,1,0
3233,1,21,0,3,1,0,1
4166,1,48,0,8,0,0,1
4843,1,24,1,2,0,1,1
4816,1,25,0,1,1,2,1
3420,1,25,0,0,0,0,1
1944,1,25,0,0,0,1,0
2256,1,26,1,0,1,2,1
4193,0,42,1,0,1,1,0
555,1,21,0,3,0,2,1
2424,1,49,1,0,0,1,0
183,1,22,0,1,0,2,1
1092,1,29,1,7,1,2,1
6520,0,30,0,15,0,0,1
383,1,26,0,6,0,0,1
4644,1,25,0,11,1,0,1
1527,0,27,1,1,0,2,1
6305,1,39,0,0,1,1,0
5361,1,38,1,0,1,1,0
335,1,28,1,1,0,2,0
4434,1,29,0,8,0,0,1
6458,0,48,0,0,0,2,1
7057,1,24,0,4,0,1,1
3263,1,58,0,10,0,1,1
3932,0,21,0,0,0,0,1
3376,1,29,1,8,1,0,0
6016,0,30,1,0,1,1,0
5288,1,46,1,2,0,1,0
5531,1,55,1,0,0,1,0
7040,0,35,0,5,0,2,1
5082,1,26,0,0,0,1,1
4617,1,51,1,0,1,1,0
182,1,38,0,22,0,0,1
6439,1,28,1,6,1,1,1
4451,1,25,1,13,0,1,1
753,0,29,0,3,0,2,0
5645,1,35,0,1,1,2,0
4228,1,39,0,13,0,0,1
6891,0,28,1,5,0,0,1
4895,1,42,0,1,1,1,1
4113,1,27,1,1,0,1,0
289,1,70,1,1,1,1,0
1710,1,47,0,6,0,1,0
6205,1,50,1,1,1,2,1
5456,1,26,0,6,1,2,0
1282,1,30,1,0,1,1,0
2366,1,61,1,10,0,2,0
1446,1,44,0,2,0,1,0
5755,1,21,0,1,0,1,0
3583,1,28,0,4,0,2,0
7152,1,35,0,12,1,2,1
5807,0,39,0,3,0,2,1
3422,1,35,0,27,0,0,0
2213,0,45,0,1,0,1,0
864,0,22,1,1,0,2,0
6131,0,31,0,0,1,2,0
327,1,24,0,2,0,0,1
1229,1,22,0,0,0,0,0
4714,1,28,0,1,0,2,0
7209,1,23,0,0,0,2,0
3349,1,20,0,0,0,2,1
5478,1,31,0,2,0,1,0
5977,1,30,0,2,1,1,0
6805,1,41,1,0,0,1,0
4037,1,37,1,4,1,1,0
1448,0,27,0,1,1,1,0
1844,1,27,1,4,1,1,1
3553,1,56,1,9,1,1,1
5617,1,30,0,13,0,0,1
3104,1,23,0,0,0,2,0
472,1,23,1,1,1,2,1
3147,0,39,1,8,0,2,1
3881,1,29,1,2,0,1,0
3292,0,23,0,0,0,2,0
5942,1,50,1,5,0,2,0
4278,0,23,0,0,1,1,0
2793,1,60,0,9,0,0,0
1338,1,20,0,0,0,2,1
6789,0,24,0,0,1,2,0
4459,1,22,0,0,0,1,1
1298,1,54,1,4,1,1,0
2652,0,45,1,1,0,1,1
6949,1,59,1,0,1,1,1
2387,1,23,0,1,0,2,1
1308,1,27,0,0,1,1,0
3087,1,21,0,0,1,0,1
2636,1,39,0,1,0,1,0
6885,1,29,1,1,1,1,0
2021,1,46,1,5,1,1,0
6234,1,32,0,7,0,1,0
690,1,53,1,2,0,1,0
1223,1,35,0,0,1,1,0
1568,1,46,0,15,0,2,1
1276,1,20,0,1,0,1,0
3696,0,28,1,2,0,1,0
3439,1,28,0,0,1,1,0
3614,1,50,1,1,0,1,0
6052,0,30,0,0,0,1,0
4918,1,36,1,1,0,2,0
6927,1,55,0,3,1,2,1
5614,1,25,0,10,0,0,1
1219,1,23,0,0,1,0,0
1741,1,30,1,1,1,1,1
3551,1,23,0,3,0,2,1
6683,1,25,1,4,0,0,0
6643,1,31,1,2,1,1,1
4588,1,23,1,0,0,1,0
3968,1,23,0,1,1,2,0
6830,1,49,0,1,1,1,0
649,1,39,1,2,0,1,1
1013,1,27,0,5,0,2,1
2069,1,22,0,1,0,2,1
1861,0,22,0,0,1,2,1
832,1,25,0,3,0,0,1
5604,1,24,0,5,0,2,0
2291,1,36,1,2,0,1,0
4309,0,31,0,2,0,1,1
6788,0,25,0,0,1,1,1
853,1,48,1,1,0,1,0
4005,1,29,0,0,0,2,1
7160,1,29,0,7,0,2,1
415,1,25,1,0,1,1,1
3164,1,41,1,2,1,1,0
3869,1,26,0,4,0,0,1
5438,1,26,0,10,0,0,1
5419,1,26,0,6,0,2,1
1432,0,42,0,2,1,1,0
1466,1,21,0,1,0,0,0
3761,1,27,1,0,1,1,0
647,0,45,1,1,0,2,0
6308,0,29,1,1,0,1,1
1411,1,29,1,0,1,1,0
1036,0,53,1,0,1,1,0
3634,1,38,0,11,0,2,0
1000,1,28,0,1,0,1,0
4268,1,36,1,1,0,1,0
3058,0,27,1,0,1,1,0
3381,0,27,0,0,1,1,1
2883,1,42,0,3,0,1,0
669,1,31,0,2,1,2,0
4749,0,24,0,2,0,2,1
5192,1,55,1,0,1,1,0
3110,1,47,1,1,0,1,0
4181,1,55,1,0,1,1,1
4116,1,32,0,0,1,2,0
1064,1,44,1,3,0,1,0
4654,1,55,0,10,1,2,1
2222,1,48,1,0,1,1,0
4981,1,27,0,0,1,1,1
6933,1,22,0,0,0,2,1
937,1,25,0,2,1,1,1
6490,1,47,0,21,0,0,1
5785,0,27,0,0,1,1,0
6412,1,26,0,7,0,0,1
747,1,25,0,7,1,2,1
6225,1,32,1,2,0,1,0
5175,1,20,0,0,0,0,0
2395,1,55,0,1,0,1,0
4691,0,33,0,1,0,2,0
1722,1,57,0,0,0,1,0
4018,1,44,0,0,1,1,0
6378,1,24,1,0,0,1,0
3423,1,48,0,10,0,0,0
3193,1,29,1,6,0,2,1
3159,1,25,1,2,0,2,0
1389,1,55,1,2,1,1,1
6413,0,21,0,0,0,2,1
6361,1,27,0,8,0,2,1
1316,1,32,0,0,0,2,1
1486,1,20,0,9,0,1,1
796,1,48,1,2,1,1,0
7006,0,45,0,0,0,1,0
218,1,61,1,1,0,1,0
1807,1,32,0,8,0,1,1
6818,1,34,1,1,0,2,0
5992,1,21,1,2,0,0,1
4274,1,22,0,3,0,1,1
6661,1,22,0,4,1,2,0
6995,1,64,0,0,1,1,0
2401,1,58,0,16,0,2,1
1828,1,37,1,3,1,1,0
527,1,23,1,0,1,0,0
5884,1,69,1,0,1,1,1
4556,0,49,1,2,0,1,0
780,1,24,1,1,1,1,1
4801,1,22,1,3,0,0,1
5853,1,27,0,2,0,2,0
4317,0,53,1,6,0,2,1
3986,0,34,1,3,1,2,0
7074,0,45,0,9,1,2,0
5854,1,27,0,1,0,1,1
120,1,31,1,13,0,0,1
7190,1,24,0,2,1,1,1
6695,1,23,0,4,0,0,0
624,1,29,0,0,1,1,0
1589,0,20,1,0,0,1,0
3196,0,27,1,1,0,1,0
4842,1,26,0,5,0,2,1
2874,1,37,0,2,0,1,1
3774,1,38,1,0,1,1,0
6353,1,23,0,1,0,2,1
5121,1,69,1,6,1,1,1
2549,0,50,0,5,0,1,0
3294,0,26,0,5,0,2,1
5164,0,23,0,2,0,2,1
2337,1,40,1,4,0,1,0
915,0,57,1,1,0,1,1
121,1,27,0,3,0,0,1
5709,0,61,1,0,0,1,0
1690,0,44,1,4,0,2,1
1580,1,28,1,0,1,1,1
6426,1,34,0,0,0,1,0
1837,1,28,0,1,0,1,0
6965,0,22,1,2,0,2,1
918,1,32,0,19,0,0,1
633,1,38,0,0,0,1,0
1782,1,51,0,3,0,2,0
2334,1,67,1,3,0,1,0
7196,1,43,0,0,1,1,0
447,1,30,0,1,1,1,0
684,1,30,0,15,0,0,1
6536,1,54,0,12,1,2,1
1834,0,57,1,3,0,1,0
1317,1,43,0,2,0,1,0
616,1,29,1,2,1,1,1
6759,1,50,0,7,0,2,1
3703,1,21,0,0,0,2,1
2259,1,49,1,0,0,2,1
2825,1,56,1,2,0,1,0
7003,1,46,0,2,0,2,1
2998,1,60,0,10,0,0,0
3741,1,34,0,5,0,1,0
46,1,35,0,13,0,0,1
2375,1,50,1,0,0,2,0
6831,1,42,0,1,0,1,0
337,1,36,1,0,1,1,0
5749,0,36,0,4,0,1,0
5686,1,35,0,16,0,0,1
159,1,55,0,3,1,1,0
133,0,24,0,0,1,1,0
2736,1,27,1,0,0,1,0
3163,1,37,0,1,0,0,0
711,1,37,0,5,0,1,1
5149,1,36,1,0,1,1,0
1160,0,21,0,3,0,2,0
798,0,24,0,1,1,2,1
5635,1,47,1,11,0,1,0
6544,0,34,1,1,1,1,0
1015,0,26,0,3,1,2,0
4831,0,24,1,2,0,1,0
1029,1,59,0,2,1,1,0
1892,1,32,1,15,0,0,1
6937,1,36,0,11,0,2,1
6689,1,35,0,9,0,2,0
2066,1,24,1,0,0,1,0
4998,1,46,1,26,0,2,1
4337,1,26,0,2,0,1,0
3315,1,33,0,1,1,1,1
6177,1,26,0,1,0,2,0
3216,0,25,0,4,0,2,1
5094,1,54,0,1,1,1,0
956,1,29,0,10,0,2,1
1512,1,27,0,6,0,2,1
540,1,22,1,6,0,0,1
1072,0,22,0,1,0,2,1
2627,1,24,0,3,1,0,1
1405,1,22,0,3,0,0,1
6646,1,34,0,2,0,1,1
5227,1,25,0,0,1,2,0
4377,1,22,0,1,0,0,1
5728,1,32,0,2,1,2,0
630,1,27,1,5,1,0,0
2624,0,27,0,1,0,1,0
5729,1,30,0,1,0,1,0
5380,1,27,0,2,0,0,1
1752,0,44,1,11,0,2,1
3029,0,24,1,1,0,2,0
902,1,33,0,0,0,1,1
1038,1,55,0,17,0,0,1
5839,1,32,0,0,0,1,0
3562,1,25,0,28,1,0,1
820,1,29,0,16,0,0,0
5643,1,35,0,6,0,1,0
6391,1,24,0,0,0,1,0
5698,1,30,0,0,0,1,0
59,1,35,0,5,0,1,0
4205,1,24,0,9,1,0,1
7070,1,47,0,1,0,1,0
2905,0,22,1,2,1,2,0
