,R,Q,A,Y
0,0.1,2,0,0
1,0.1,2,0,0
2,0.1,1,0,0
3,0.1,1,0,0
4,0.1,1,1,1
5,0.1,2,1,1
6,0.1,2,1,1
7,0.1,2,0,0
8,0.1,2,0,0
9,0.5,1,0,0
10,0.1,3,1,0
11,0.1,1,1,0
12,0.1,1,1,1
13,0.1,1,0,0
14,0.1,1,1,1
15,0.1,1,0,0
16,1.1,2,1,1
17,0.1,2,1,0
18,0.1,1,1,1
19,1.1,2,1,1
20,0.1,1,1,0
21,1.1,1,1,1
22,0.1,2,0,1
23,0.1,1,0,0
24,0.1,1,1,1
25,0.1,2,0,0
26,0.1,0,1,1
27,1.1,2,1,1
28,0.1,1,1,1
29,0.1,1,1,1
30,0.1,1,1,1
31,0.1,2,0,0
32,0.1,1,0,0
33,0.1,2,0,0
34,0.1,1,0,0
35,0.1,3,1,1
36,0.1,1,1,1
37,0.1,1,1,1
38,0.1,1,0,0
39,0.1,3,1,1
40,0.1,2,1,1
41,1.1,0,0,0
42,0.1,1,0,0
43,0.1,2,1,1
44,0.1,3,1,1
45,0.1,2,1,1
46,0.1,2,1,1
47,0.1,2,1,1
48,0.1,2,0,0
49,0.1,2,0,0
50,1.1,1,0,0
51,0.1,2,0,0
52,1.1,2,1,1
53,0.1,2,0,0
54,0.1,0,0,0
55,1.1,2,1,1
56,0.1,2,1,0
57,0.1,2,0,0
58,0.1,1,0,0
59,1.1,1,0,0
60,0.1,1,0,0
61,0.1,3,1,1
62,0.1,1,0,0
63,0.1,2,0,0
64,0.1,3,0,0
65,0.1,2,0,0
66,1.1,2,0,0
67,0.1,1,0,0
68,0.1,2,0,1
69,0.1,1,0,1
70,1.1,1,1,1
71,0.1,2,0,0
72,0.1,2,0,0
73,1.1,0,1,1
74,0.1,1,1,1
75,0.1,3,0,0
76,0.1,2,0,0
77,1.1,2,0,0
78,0.1,2,1,1
79,0.1,2,1,1
80,1.1,1,0,1
81,0.1,2,1,1
82,1.1,0,1,1
83,0.1,0,1,1
84,1.1,2,1,1
85,0.1,1,1,1
86,1.1,1,1,1
87,0.1,3,0,0
88,1.5,1,0,0
89,1.1,3,0,0
90,0.1,3,0,0
91,0.1,1,0,0
92,0.1,2,1,0
93,0.1,1,0,0
94,0.1,2,0,0
95,0.1,1,1,0
96,0.1,1,1,1
97,0.1,3,1,0
98,0.1,1,0,0
99,1.1,2,0,0
100,0.30000000000000004,0,1,0
101,1.1,2,0,1
102,0.1,2,0,0
103,0.1,2,0,1
104,1.1,1,0,0
105,0.1,3,0,0
106,1.1,1,1,1
107,0.1,2,0,0
108,0.1,2,0,0
109,0.1,2,0,0
110,0.1,1,1,1
111,0.1,3,1,1
112,1.1,2,1,1
113,1.1,3,1,0
114,0.1,2,0,1
115,0.1,2,1,1
116,1.1,2,1,1
117,0.1,1,1,1
118,0.1,0,1,1
119,0.1,2,0,0
120,0.1,1,1,1
121,0.1,1,1,1
122,1.1,2,1,1
123,1.1,0,1,0
124,0.1,1,0,0
125,1.1,1,0,0
126,0.1,2,0,0
127,0.1,1,0,0
128,1.1,2,0,0
129,0.1,1,0,0
130,1.1,3,0,0
131,0.1,2,1,1
132,0.1,2,1,1
133,0.1,1,0,0
134,0.1,1,0,0
135,1.1,1,1,1
136,0.1,3,0,0
137,0.1,2,1,0
138,0.1,0,1,0
139,0.1,1,0,0
140,0.1,1,1,1
141,0.1,2,0,0
142,0.1,2,1,1
143,0.1,3,0,0
144,0.1,1,1,1
145,0.1,1,0,0
146,0.1,0,0,0
147,0.1,1,0,0
148,1.1,2,1,1
149,0.1,1,0,0
150,0.1,0,1,1
151,0.1,1,1,1
152,0.1,1,0,0
153,0.1,2,0,0
154,0.1,2,1,1
155,0.1,1,0,0
156,0.1,3,1,1
157,0.1,0,0,0
158,0.1,2,0,0
159,0.1,1,0,0
160,0.1,1,0,0
161,0.1,1,0,0
162,0.1,2,1,1
163,0.1,3,0,0
164,0.1,2,0,1
165,0.1,1,1,0
166,0.1,2,1,1
167,0.1,2,0,0
168,0.1,1,1,0
169,0.1,2,0,0
170,0.1,1,0,0
171,0.1,1,1,1
172,0.1,1,1,0
173,0.1,1,0,1
174,0.1,2,0,1
175,1.1,1,1,0
176,0.1,3,0,0
177,1.1,1,1,1
178,0.1,1,0,0
179,1.1,3,1,1
180,0.1,1,1,0
181,0.1,1,1,1
182,0.1,2,0,0
183,1.1,1,0,0
184,1.1,2,1,1
185,0.1,1,0,0
186,0.1,1,0,0
187,0.1,2,0,0
188,0.1,0,0,1
189,0.1,0,1,1
190,0.1,2,1,0
191,0.1,1,0,0
192,0.1,2,0,0
193,1.1,1,1,1
194,0.1,1,1,1
195,1.1,2,1,1
196,0.1,2,0,0
197,0.1,0,0,0
198,1.1,3,0,0
199,0.1,1,0,0
200,0.1,3,0,0
201,1.1,0,1,1
202,0.9,1,0,0
203,0.1,1,0,0
204,0.1,2,0,1
205,0.1,3,0,0
206,0.1,1,0,0
207,0.1,2,1,1
208,0.1,1,1,0
209,0.1,1,0,0
210,0.1,2,0,1
211,0.1,1,1,1
212,0.1,1,0,0
213,0.1,1,0,0
214,0.1,3,1,1
215,1.1,0,1,1
216,0.1,2,0,0
217,0.1,1,1,1
218,0.1,1,0,0
219,0.1,2,1,1
220,0.1,2,1,1
221,0.1,1,0,0
222,1.1,2,1,1
223,0.1,3,0,0
224,0.1,0,1,1
225,0.1,2,0,1
226,1.1,1,1,1
227,0.1,3,0,0
228,0.1,2,0,0
229,0.1,2,1,1
230,1.1,2,0,0
231,0.1,1,1,1
232,0.1,2,0,0
233,0.1,2,0,0
234,0.1,1,1,1
235,0.1,1,1,1
236,1.1,2,1,1
237,0.7,3,1,1
238,0.1,1,1,0
239,1.1,1,0,0
240,0.1,2,0,0
241,0.1,2,0,1
242,0.1,0,1,1
243,1.1,2,0,0
244,1.1,0,1,1
245,0.1,2,1,0
246,0.1,2,1,1
247,0.1,1,1,0
248,0.1,2,0,0
249,1.1,2,1,1
250,0.1,2,0,0
251,0.1,2,0,0
252,0.1,1,0,0
253,0.1,1,1,1
254,1.1,0,1,1
255,0.1,1,0,0
256,0.1,2,0,0
257,0.1,2,0,0
258,0.1,3,0,0
259,0.1,1,1,1
260,0.1,2,0,0
261,0.1,2,1,1
262,1.1,1,0,1
263,0.1,1,0,1
264,0.1,1,0,0
265,1.1,2,1,1
266,1.1,2,0,0
267,0.1,2,1,1
268,0.1,3,0,1
269,0.1,2,0,0
270,0.1,1,1,1
271,1.1,2,0,1
272,0.1,1,0,0
273,0.1,2,1,0
274,0.1,1,0,0
275,0.1,3,1,1
276,1.1,2,1,1
277,0.1,2,0,0
278,0.1,1,1,1
279,1.1,2,1,1
280,0.1,2,0,0
281,1.1,1,1,1
282,1.1,2,1,1
283,0.1,1,0,0
284,0.1,1,1,0
285,1.1,1,1,1
286,1.1,2,1,1
287,0.1,2,1,1
288,0.1,2,0,1
289,0.1,1,0,0
290,0.1,0,1,0
291,0.1,1,0,0
292,0.1,2,1,1
293,0.1,1,0,0
294,1.1,2,1,1
295,0.1,1,0,1
296,0.1,1,0,0
297,0.1,1,1,0
298,0.1,2,0,0
299,0.1,1,1,0
300,1.1,1,1,1
301,0.1,1,1,1
302,1.1,1,1,1
303,1.1,3,1,1
304,0.1,2,0,0
305,0.1,2,1,1
306,0.1,2,0,0
307,0.1,2,0,0
308,0.1,2,1,1
309,0.1,3,0,0
310,0.1,1,0,0
311,0.1,2,0,0
