,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,39.0,4.0,17.0,1.0,2,49.0,1.0,39.0,1,1,0
1,81.0,1.0,22.0,5.0,0,49.0,2.0,40.0,1,0,1
2,27.0,1.0,19.0,5.0,2,48.0,2.0,20.0,0,1,0
3,41.0,1.0,19.0,1.0,2,4.0,1.0,20.0,0,1,0
4,32.0,1.0,16.0,1.0,4,49.0,0.0,40.0,0,1,1
5,29.0,7.0,14.0,5.0,3,49.0,0.0,40.0,1,1,1
6,38.0,5.0,16.0,1.0,1,49.0,0.0,40.0,0,1,1
7,48.0,7.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
8,52.0,7.0,15.0,1.0,0,8.0,1.0,35.0,1,0,1
9,92.0,4.0,18.0,3.0,-1,6.0,0.0,35.0,1,1,1
10,33.0,1.0,19.0,1.0,1,49.0,0.0,38.0,0,0,0
11,51.0,1.0,21.0,5.0,0,49.0,2.0,32.0,1,1,0
12,17.0,1.0,16.0,5.0,1,4.0,13.0,70.0,1,1,0
13,29.0,1.0,19.0,1.0,4,4.0,1.0,40.0,1,1,1
14,22.0,1.0,18.0,5.0,1,49.0,0.0,40.0,0,1,0
15,27.0,1.0,19.0,5.0,0,117.0,12.0,30.0,1,0,0
16,26.0,1.0,19.0,5.0,0,116.0,2.0,30.0,1,1,0
17,28.0,4.0,11.0,1.0,3,49.0,0.0,16.0,1,1,1
18,51.0,1.0,21.0,1.0,4,49.0,0.0,16.0,0,1,1
19,40.0,1.0,21.0,1.0,0,414.0,1.0,40.0,1,1,0
20,26.0,4.0,21.0,5.0,0,6.0,2.0,40.0,1,1,0
21,59.0,1.0,3.0,1.0,2,215.0,1.0,40.0,0,1,0
22,43.0,1.0,20.0,1.0,1,373.0,1.0,40.0,1,0,1
23,27.0,1.0,19.0,1.0,0,49.0,0.0,40.0,1,1,0
24,38.0,1.0,20.0,1.0,0,49.0,0.0,40.0,1,1,1
25,25.0,7.0,20.0,3.0,4,49.0,2.0,20.0,0,1,0
26,84.0,1.0,16.0,1.0,2,6.0,0.0,10.0,1,1,0
27,27.0,1.0,19.0,5.0,0,49.0,16.0,60.0,1,0,0
28,72.0,1.0,19.0,5.0,1,6.0,13.0,23.0,0,1,0
29,73.0,1.0,21.0,5.0,0,362.0,2.0,40.0,1,1,1
30,31.0,3.0,15.0,1.0,0,6.0,0.0,40.0,1,1,1
31,36.0,1.0,21.0,1.0,0,8.0,1.0,27.0,1,0,0
32,82.0,1.0,19.0,3.0,4,49.0,0.0,40.0,1,1,1
33,85.0,6.0,22.0,1.0,3,49.0,1.0,40.0,1,1,1
34,18.0,3.0,24.0,5.0,0,16.0,2.0,50.0,0,1,0
35,19.0,1.0,16.0,5.0,2,303.0,2.0,30.0,0,1,0
36,38.0,2.0,19.0,5.0,4,49.0,2.0,40.0,1,1,1
37,19.0,1.0,19.0,5.0,0,303.0,2.0,30.0,0,1,0
38,50.0,1.0,18.0,1.0,1,16.0,0.0,30.0,0,1,0
39,52.0,1.0,20.0,3.0,0,8.0,13.0,40.0,1,1,1
40,22.0,1.0,19.0,1.0,0,49.0,1.0,40.0,0,1,0
41,21.0,7.0,19.0,1.0,4,448.0,0.0,65.0,1,1,0
42,39.0,2.0,18.0,1.0,4,49.0,1.0,30.0,0,1,0
43,64.0,1.0,21.0,1.0,4,49.0,0.0,17.0,0,0,1
44,35.0,1.0,21.0,1.0,0,49.0,0.0,40.0,1,0,1
45,57.0,4.0,21.0,1.0,0,49.0,1.0,35.0,1,1,1
46,18.0,4.0,14.0,5.0,4,303.0,2.0,15.0,1,1,0
47,51.0,1.0,19.0,1.0,4,41.0,0.0,50.0,1,1,1
48,74.0,3.0,16.0,1.0,3,49.0,0.0,50.0,1,1,1
49,42.0,1.0,19.0,5.0,4,515.0,2.0,25.0,0,1,0
50,79.0,2.0,19.0,1.0,4,49.0,0.0,45.0,1,1,1
51,25.0,1.0,21.0,5.0,0,49.0,0.0,15.0,1,1,0
52,30.0,2.0,16.0,1.0,1,6.0,0.0,40.0,1,1,1
53,33.0,1.0,16.0,1.0,2,49.0,1.0,40.0,0,1,1
54,85.0,1.0,21.0,1.0,0,151.0,1.0,60.0,0,1,1
55,53.0,1.0,20.0,1.0,2,110.0,0.0,10.0,0,1,0
56,21.0,1.0,23.0,1.0,0,49.0,0.0,40.0,1,1,0
57,38.0,1.0,16.0,5.0,2,49.0,2.0,21.0,0,1,1
58,18.0,3.0,18.0,5.0,1,16.0,2.0,40.0,1,1,0
59,52.0,2.0,20.0,1.0,0,206.0,0.0,50.0,1,0,0
60,60.0,7.0,22.0,1.0,0,21.0,0.0,30.0,0,1,1
61,75.0,1.0,21.0,1.0,2,49.0,0.0,20.0,0,1,0
62,17.0,1.0,14.0,5.0,4,49.0,12.0,20.0,1,1,0
63,41.0,2.0,21.0,1.0,0,49.0,1.0,50.0,0,1,1
64,29.0,1.0,19.0,1.0,4,4.0,0.0,35.0,0,1,0
65,65.0,1.0,20.0,1.0,2,16.0,1.0,30.0,1,1,0
66,61.0,1.0,20.0,1.0,3,49.0,1.0,40.0,1,1,1
67,25.0,1.0,21.0,1.0,4,49.0,1.0,40.0,0,1,0
68,77.0,2.0,21.0,1.0,0,49.0,0.0,75.0,1,1,1
69,58.0,1.0,24.0,1.0,0,49.0,1.0,20.0,1,1,1
70,80.0,2.0,21.0,1.0,0,42.0,0.0,58.0,1,1,1
71,73.0,2.0,16.0,1.0,4,1.0,1.0,40.0,0,1,1
72,49.0,1.0,21.0,1.0,0,4.0,0.0,40.0,1,1,1
73,23.0,6.0,19.0,5.0,3,49.0,0.0,15.0,0,1,0
74,38.0,1.0,19.0,1.0,1,49.0,0.0,40.0,1,1,1
75,20.0,4.0,16.0,5.0,2,49.0,0.0,15.0,1,1,0
76,67.0,3.0,21.0,1.0,1,6.0,1.0,40.0,0,0,0
77,56.0,1.0,21.0,4.0,3,49.0,16.0,50.0,1,1,1
78,48.0,5.0,19.0,5.0,1,16.0,9.0,40.0,0,1,1
79,25.0,4.0,16.0,1.0,2,49.0,1.0,38.0,0,1,0
80,84.0,1.0,21.0,1.0,0,49.0,2.0,50.0,1,1,1
81,29.0,1.0,21.0,1.0,0,365.0,0.0,40.0,0,1,0
82,77.0,1.0,18.0,1.0,2,6.0,1.0,45.0,1,1,1
83,18.0,3.0,16.0,5.0,0,49.0,0.0,40.0,0,1,0
84,45.0,3.0,19.0,1.0,2,49.0,1.0,40.0,1,1,1
85,43.0,1.0,20.0,1.0,2,49.0,2.0,40.0,1,1,1
86,26.0,1.0,16.0,5.0,3,139.0,0.0,80.0,0,1,0
87,54.0,1.0,19.0,1.0,3,49.0,0.0,15.0,0,1,0
88,38.0,1.0,20.0,1.0,2,49.0,0.0,40.0,0,1,1
89,31.0,1.0,15.0,5.0,0,49.0,17.0,40.0,1,1,1
90,59.0,1.0,16.0,1.0,4,36.0,0.0,20.0,1,1,0
91,23.0,1.0,16.0,1.0,3,49.0,0.0,40.0,0,1,0
92,21.0,4.0,19.0,5.0,4,49.0,0.0,15.0,0,1,0
93,20.0,4.0,17.0,5.0,2,117.0,2.0,25.0,0,1,0
94,92.0,1.0,21.0,1.0,0,149.0,1.0,1.0,1,1,1
95,60.0,7.0,19.0,1.0,1,32.0,1.0,45.0,1,0,1
96,50.0,1.0,19.0,1.0,2,49.0,1.0,40.0,1,1,1
97,45.0,3.0,16.0,1.0,3,49.0,1.0,40.0,0,1,1
98,31.0,1.0,16.0,5.0,0,49.0,2.0,85.0,1,1,1
99,18.0,3.0,18.0,5.0,0,49.0,0.0,22.0,1,1,0
100,42.0,3.0,19.0,1.0,3,26.0,1.0,36.0,0,1,0
101,37.0,1.0,21.0,1.0,4,49.0,0.0,10.0,1,1,0
