,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
42159,7,5,11,0,3,1,1,1,2,2,0
42625,4,4,15,4,1,1,1,0,2,2,0
44085,10,4,6,0,14,1,1,1,2,2,0
9425,10,4,9,2,10,0,1,1,2,2,1
6322,8,6,15,2,5,0,1,1,2,2,0
23791,9,4,11,0,6,1,1,1,2,2,0
43362,11,4,11,4,3,1,1,1,2,2,0
4021,3,0,15,4,0,3,1,0,2,2,0
38269,9,2,7,2,11,0,1,1,2,2,1
33067,7,6,11,2,3,0,0,1,3,0,1
33549,6,4,1,2,3,0,1,1,2,2,0
21110,10,6,11,2,8,0,0,1,2,2,0
3452,5,7,7,4,1,3,1,0,2,2,0
32832,5,4,11,4,7,4,1,1,2,2,0
33700,7,4,0,3,8,1,1,1,2,2,0
41298,6,4,8,5,13,3,1,0,2,2,0
9573,7,4,6,2,14,0,1,1,1,2,0
18769,6,1,11,2,2,2,0,1,2,2,0
35593,4,4,11,4,8,2,0,0,1,2,0
37902,7,5,9,2,12,0,1,1,2,2,1
41105,8,1,9,2,10,0,1,1,2,2,1
24547,6,4,11,2,14,0,1,1,3,2,1
36267,6,4,12,4,12,1,1,0,2,2,0
46779,7,4,11,2,3,0,1,1,2,2,1
20438,4,4,11,4,1,3,1,0,2,2,0
16992,3,4,5,2,3,0,1,1,4,2,0
25000,8,4,1,0,12,4,1,0,2,2,0
38060,6,4,9,2,12,0,1,1,2,2,0
26170,9,4,14,2,12,0,1,1,2,2,1
13437,8,4,11,4,3,1,1,1,2,2,0
20306,5,6,11,4,10,3,0,0,2,2,0
1117,8,4,11,2,14,0,1,1,2,2,0
9723,10,4,7,2,13,0,1,1,2,2,1
35074,6,4,11,4,6,3,0,0,1,2,0
2349,5,1,15,4,4,1,0,1,2,2,0
23625,6,6,11,2,3,0,1,1,3,2,0
10498,14,6,11,2,12,0,1,1,1,2,0
21611,4,4,8,4,1,3,0,0,2,0,0
34705,7,1,11,4,1,3,1,1,2,2,0
2060,9,4,11,0,8,1,0,0,2,2,0
897,4,4,9,4,4,3,1,0,2,2,0
24074,8,2,9,0,14,1,1,1,1,2,0
45233,4,4,15,4,13,1,1,0,2,2,0
36850,12,4,11,2,7,0,1,1,2,2,0
4720,15,6,11,6,8,1,1,0,1,2,0
32365,8,4,12,2,10,0,1,1,2,2,1
44006,8,4,11,2,12,0,1,1,3,2,1
2371,12,2,9,5,10,1,1,1,1,4,0
45523,8,1,11,0,1,1,1,0,2,0,0
44161,7,4,7,4,12,1,1,0,2,2,0
4085,7,4,11,0,8,2,1,0,2,3,0
2595,7,4,7,0,6,4,1,0,1,2,0
39913,6,2,11,2,11,0,1,1,2,2,1
6944,8,4,11,2,1,5,1,0,1,2,0
5192,6,4,9,2,4,0,1,1,2,2,1
