,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
34899,6,6,15,4,3,3,0,1,2,2,0
39048,6,4,15,4,1,1,0,1,1,2,0
38637,10,2,10,2,4,0,1,1,2,2,1
13034,6,4,11,1,8,2,1,0,0,2,0
18956,4,4,11,4,5,3,1,1,1,2,0
10107,6,4,9,2,1,0,0,1,3,0,0
46558,6,4,11,4,1,4,1,0,2,2,0
2306,8,4,15,2,3,0,1,1,2,2,0
42828,6,4,9,4,12,1,1,1,2,2,1
8676,5,4,9,4,10,1,1,0,2,2,0
11742,3,7,15,4,1,3,1,1,0,2,0
5815,9,6,15,2,4,0,1,1,3,2,0
9117,5,4,15,4,3,3,1,0,2,2,0
42691,9,4,11,2,7,0,1,1,2,2,0
46216,10,4,11,0,12,4,1,1,0,2,0
30862,11,6,12,2,12,0,1,1,2,2,0
34241,5,4,11,2,7,0,1,1,2,2,1
13307,3,4,11,4,7,1,1,0,3,2,0
45885,7,4,11,2,7,0,1,1,2,2,1
32554,10,4,12,2,4,0,1,1,2,2,1
19999,6,4,11,2,3,0,1,1,2,2,1
16760,3,0,15,4,0,3,1,0,1,2,0
39694,7,6,11,0,3,1,1,1,2,2,0
15419,5,4,9,4,7,4,0,0,2,2,0
35177,4,4,11,2,3,0,1,1,1,1,0
25596,5,4,11,2,3,0,1,1,1,2,0
8665,9,4,15,2,13,0,1,1,2,2,1
6951,5,4,8,4,12,3,1,0,1,2,0
19593,7,4,11,0,7,1,1,1,2,2,0
14059,4,4,11,4,3,1,1,1,2,2,0
28071,3,4,2,4,8,3,1,0,1,2,0
33857,8,4,12,2,3,0,1,1,2,2,1
16001,4,4,9,4,10,1,1,1,2,2,0
30657,8,4,12,6,4,4,1,1,2,2,1
35057,10,4,9,2,12,0,1,1,2,2,0
7743,4,4,11,4,8,1,1,1,0,2,0
27468,9,4,14,0,12,1,1,1,0,2,0
42817,11,4,11,0,6,2,1,0,2,2,0
13372,5,4,11,4,1,3,1,0,2,2,0
16343,8,4,8,0,10,1,1,1,2,2,0
45816,11,1,9,2,4,0,0,1,2,2,0
29397,10,0,9,2,0,0,0,1,3,2,1
36724,7,4,9,2,12,0,0,1,3,2,1
15626,11,4,14,4,10,1,1,1,2,2,0
32530,7,0,9,2,0,5,1,0,2,2,1
11882,7,4,8,0,1,4,0,0,2,2,0
6945,6,4,15,2,3,0,1,1,2,2,0
41594,10,4,15,2,3,0,1,1,2,2,1
47736,4,6,8,4,5,3,1,1,2,2,0
88,6,4,6,4,12,1,1,1,2,2,0
35277,13,4,11,2,3,0,1,1,2,2,1
26995,6,4,3,2,3,1,1,1,1,2,0
27568,4,4,9,4,10,3,1,1,2,2,0
13679,6,4,15,2,3,0,1,1,2,2,0
42823,3,4,5,4,7,2,1,1,2,2,0
576,3,0,2,4,0,3,1,1,1,2,0
42900,6,4,15,2,13,0,0,1,2,2,0
23815,14,5,9,2,4,0,1,1,3,2,1
43674,5,4,9,4,8,3,1,0,1,2,0
22333,8,6,1,2,5,0,1,1,3,2,0
47889,4,4,15,4,12,3,1,0,2,2,0
11029,6,4,15,2,13,0,1,1,2,2,0
22916,11,4,11,2,3,0,1,1,2,2,0
17454,10,4,11,2,1,5,1,0,2,2,1
8078,5,4,15,0,1,4,1,1,2,2,0
27562,8,4,7,0,10,1,1,0,2,2,0
47069,12,4,15,2,1,0,1,1,2,2,1
199,4,6,11,4,12,1,1,1,2,2,0
29488,7,4,11,4,3,1,0,1,3,0,0
16072,8,4,15,0,14,1,1,1,3,2,0
18416,4,4,15,4,5,3,1,1,2,2,0
42694,9,4,9,2,4,0,1,1,3,2,1
23102,4,4,15,4,1,3,1,0,1,2,0
6082,8,6,9,2,10,5,1,0,3,2,1
46886,9,2,11,0,8,1,1,0,2,2,0
47187,12,4,9,2,4,5,1,0,1,2,1
16602,13,0,11,2,0,0,1,1,1,2,0
3438,10,4,11,2,3,0,1,1,2,2,1
33830,8,4,15,0,12,4,1,1,2,2,0
42996,5,2,9,4,11,4,0,0,2,2,0
8872,10,1,11,2,1,5,1,0,1,2,1
42348,7,4,9,2,12,0,1,1,2,2,1
6007,10,4,9,0,4,4,1,1,2,2,1
12848,5,4,15,4,1,1,1,0,2,0,0
32158,3,4,11,4,8,1,1,1,2,2,0
35167,10,1,12,2,10,0,1,1,1,2,1
6954,9,2,12,2,10,0,1,1,1,2,1
39165,4,2,15,4,10,1,1,0,1,2,0
8696,6,4,12,2,10,0,1,1,1,2,1
14885,14,4,9,2,11,0,1,1,0,2,0
20448,4,4,1,4,7,4,1,0,2,2,0
9049,11,4,11,0,10,4,0,0,2,2,0
43289,10,4,11,4,1,2,1,0,2,2,0
11042,10,4,11,2,7,0,1,1,2,2,0
47486,7,4,9,4,1,1,1,1,2,2,0
33305,4,4,9,4,12,1,1,1,2,2,0
31611,6,2,9,2,10,0,1,1,2,2,0
21813,3,4,1,4,12,3,1,1,0,2,0
14563,7,4,7,2,12,0,1,1,1,2,0
48171,11,1,9,2,4,0,1,1,2,2,1
7219,9,6,15,2,10,0,1,1,1,2,0
45598,12,5,0,2,4,0,1,1,2,2,1
41670,5,4,6,2,3,0,1,1,1,2,0
24918,6,1,11,4,7,4,1,0,2,2,0
30206,4,0,15,4,0,3,1,0,0,2,0
11040,9,6,14,2,4,0,1,1,2,2,1
11130,5,4,11,2,3,0,1,1,2,3,0
39268,4,4,8,4,4,1,1,1,2,2,0
21525,3,4,1,4,14,3,1,1,1,2,0
18883,6,4,15,2,3,0,1,1,2,2,1
19277,10,4,15,0,10,1,1,0,2,2,0
23669,4,4,15,4,6,3,1,1,1,2,0
36633,12,4,15,2,4,0,1,1,2,2,1
5807,3,4,2,4,8,3,0,1,0,2,0
9661,5,4,8,2,7,0,1,1,2,2,0
3998,7,4,0,2,14,0,1,1,1,2,0
40394,4,4,11,2,6,0,1,1,3,2,0
22335,7,4,9,2,10,5,1,0,1,2,1
14997,8,4,12,2,4,0,1,1,2,2,1
9263,5,1,12,4,10,1,1,1,2,2,0
41467,4,4,11,4,1,1,1,0,2,2,0
15332,5,4,9,4,6,3,1,1,2,2,0
38634,8,4,11,6,8,4,1,0,2,2,0
41191,7,2,12,2,10,0,1,1,2,2,1
6457,12,4,11,2,14,0,1,1,3,2,1
27155,6,4,11,4,14,3,0,1,2,2,0
33698,4,4,9,4,4,1,1,1,2,2,0
48776,8,4,15,2,4,0,1,1,3,2,1
18265,8,4,0,2,4,0,1,1,2,2,1
3417,3,4,15,4,12,1,1,0,1,2,0
11525,8,4,12,0,4,4,1,0,2,2,1
27630,6,6,11,2,3,0,1,1,2,2,0
7602,12,5,11,0,12,1,1,1,2,2,0
8492,5,4,8,4,13,1,1,1,2,2,0
42376,6,4,8,2,10,5,1,0,2,2,1
45282,8,4,15,4,6,4,0,1,2,2,0
26289,6,4,15,2,13,0,0,1,2,2,1
23736,6,4,10,2,10,0,1,1,3,2,1
13235,7,4,15,0,8,1,1,0,2,2,0
31626,12,2,11,6,10,1,1,0,2,2,0
10992,3,4,5,4,8,1,1,0,2,2,0
5956,10,4,11,2,3,0,1,1,2,2,0
31422,4,4,15,4,14,3,1,0,0,2,0
31104,9,2,11,2,14,0,1,1,2,2,1
11364,8,5,15,4,4,1,0,1,2,2,0
36868,12,4,11,6,1,4,1,0,2,2,0
24852,4,2,11,4,8,4,0,0,2,2,0
47330,9,1,0,4,3,1,0,1,2,2,0
21766,7,4,15,0,1,1,1,0,2,2,0
5908,5,4,8,2,1,5,0,0,2,2,0
6608,7,4,12,2,4,0,1,1,2,2,1
27147,8,7,11,4,8,1,1,0,2,2,0
2569,11,5,15,2,4,0,1,1,2,2,1
31350,5,4,9,4,13,1,1,1,2,2,0
21499,6,4,15,2,8,0,1,1,2,2,0
8876,3,6,11,4,5,3,1,1,0,2,0
43313,11,4,15,4,3,4,1,1,2,2,0
5274,10,4,11,2,11,0,1,1,1,2,1
35390,11,4,9,6,4,1,1,0,2,2,0
21808,4,4,15,4,7,1,1,1,2,2,0
2628,6,4,11,4,6,2,1,1,3,2,0
46973,4,4,15,2,5,0,1,1,1,2,0
28733,4,4,15,4,3,1,1,1,2,2,0
45385,5,4,9,4,13,1,1,0,1,2,1
14675,9,4,15,0,1,1,1,0,2,2,0
7438,7,4,4,2,7,0,1,1,2,2,1
12600,14,7,10,4,10,2,1,0,1,2,1
28577,8,1,12,2,3,0,1,1,2,2,0
2830,12,2,11,2,4,0,1,1,2,2,0
34719,5,4,11,2,7,0,1,1,2,2,0
677,6,4,15,2,1,0,1,1,2,2,0
32515,13,1,0,2,3,0,1,1,2,2,0
46084,6,4,9,2,3,5,1,0,2,2,1
43403,5,4,15,2,1,5,1,0,2,2,0
25350,5,5,9,4,4,3,0,1,1,0,0
21189,8,4,9,0,12,4,1,1,2,2,1
35543,16,4,4,2,8,0,1,1,1,2,0
36746,6,4,11,2,12,5,0,0,2,2,0
