,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
13968,4,4,1,4,14,1,1,1,3,2,0
44337,9,4,12,0,10,4,1,0,2,2,1
21150,8,4,15,2,7,0,1,1,2,2,1
17522,5,4,11,4,6,3,1,0,2,2,0
38899,11,5,9,2,12,0,1,1,3,2,1
12484,5,7,11,2,13,0,1,1,2,2,0
46210,6,4,9,2,4,0,1,1,2,2,1
47601,13,4,11,6,12,2,1,0,0,2,0
47577,5,2,11,2,11,0,0,1,2,2,0
47508,11,5,8,2,4,0,1,1,3,2,0
1452,3,0,0,4,0,3,1,1,1,2,0
29888,5,4,12,4,10,4,1,1,2,4,0
5958,11,4,3,2,7,0,1,1,2,2,0
3730,5,4,8,4,1,1,1,0,2,2,0
27544,4,4,15,2,12,5,1,0,2,2,0
37436,7,4,11,2,1,5,1,0,2,2,1
21638,9,4,9,2,12,0,1,1,2,2,0
27488,5,4,4,4,8,1,1,1,3,2,0
31820,7,4,6,2,6,0,1,1,2,2,0
15719,11,6,11,2,8,0,1,1,2,2,0
2670,10,4,11,2,6,0,1,1,2,2,1
29209,6,4,11,2,14,0,1,1,3,2,0
28549,7,4,11,2,1,5,1,0,1,2,0
42127,10,4,1,4,8,2,0,1,1,2,0
20220,7,4,11,0,7,4,0,0,2,2,0
4202,11,4,11,0,4,1,1,0,2,2,0
39054,5,2,9,4,10,1,1,0,2,2,1
6110,10,4,11,4,1,1,1,1,2,2,0
43650,9,4,9,2,10,0,1,1,2,2,1
18466,12,0,11,0,0,4,1,0,1,2,0
39521,10,6,15,2,8,0,1,1,3,2,0
35366,10,4,0,4,7,1,1,1,2,2,0
24504,12,7,14,2,10,0,1,1,2,2,1
18235,7,4,8,2,14,0,1,1,2,2,1
7107,6,4,12,4,4,1,1,0,2,2,0
37073,7,6,14,2,10,0,1,1,2,2,1
12295,7,4,9,4,10,1,1,0,2,2,0
44509,5,4,15,4,1,4,0,0,1,2,0
35738,9,4,11,2,3,0,1,1,2,2,0
41349,7,4,15,2,5,0,1,1,2,2,0
5519,3,4,11,4,12,1,0,0,2,2,0
9904,12,4,11,2,4,0,1,1,0,2,0
4938,6,4,15,2,1,5,1,0,1,2,0
23092,6,4,11,0,8,3,1,1,2,2,0
37433,3,4,11,4,14,3,1,1,2,2,0
4768,8,1,12,2,13,0,0,1,2,0,1
44852,6,4,10,2,10,0,1,1,2,2,1
34737,11,4,11,5,8,1,1,0,1,2,0
20566,9,4,11,2,8,5,1,0,1,2,0
7418,9,5,12,2,4,0,1,1,2,2,1
4461,4,4,15,4,8,3,1,1,1,2,0
4476,4,4,11,4,3,1,1,1,2,2,0
33292,9,2,11,2,8,2,1,1,2,1,0
28114,4,4,5,4,7,3,1,0,2,2,0
22003,14,6,15,2,12,0,1,1,2,2,0
4177,8,4,9,2,4,0,1,1,3,2,1
35629,8,4,11,4,7,3,0,0,2,2,0
2630,8,1,1,4,13,1,1,1,2,2,0
39153,7,4,9,2,4,0,1,1,2,2,1
4552,10,4,11,2,3,0,0,1,2,2,0
7012,5,4,9,2,12,0,1,1,3,2,1
3122,5,4,11,2,1,5,1,0,2,2,1
2145,5,6,11,2,3,0,1,1,2,2,0
43578,3,4,11,4,12,3,0,0,1,2,0
45228,4,4,11,4,6,1,1,1,2,2,0
27812,5,4,15,4,1,3,1,0,1,2,0
26295,4,0,6,0,0,1,1,0,1,2,0
8154,7,6,15,2,12,0,1,1,2,2,0
24074,8,2,9,0,14,1,1,1,1,2,0
33084,5,6,9,4,12,1,1,0,2,2,0
25694,8,4,15,2,10,0,1,1,2,2,1
14319,3,4,1,4,6,1,1,1,1,2,0
7013,5,4,11,2,7,0,1,1,2,2,0
960,5,4,15,2,10,0,1,1,2,2,0
43201,4,4,11,4,14,1,1,1,2,2,0
25481,13,5,15,2,4,0,1,1,1,2,1
18970,4,4,11,4,1,3,0,0,1,2,0
7676,8,4,15,2,3,0,1,1,2,2,1
24430,7,4,15,4,4,3,1,0,2,2,0
4566,6,4,15,2,12,0,1,1,2,2,1
6707,10,2,6,5,8,2,1,0,2,2,0
27,10,0,15,2,0,0,0,1,3,0,1
21081,7,4,11,2,12,0,1,1,2,2,0
4629,9,4,15,2,1,5,1,0,1,2,1
7484,6,4,11,2,1,0,1,1,2,2,0
37544,11,4,11,0,1,4,1,0,2,2,0
27661,6,4,9,4,13,1,0,0,2,0,0
41591,12,1,15,2,4,0,1,1,2,2,1
27534,7,4,11,2,6,0,1,1,2,2,0
28905,6,4,15,0,7,4,1,0,2,2,0
10359,6,4,11,2,6,0,1,1,2,2,0
38452,9,4,15,2,3,0,1,1,2,2,1
24560,16,4,9,6,12,1,1,1,2,2,1
3657,6,4,9,2,8,0,0,1,1,2,1
40239,6,4,9,2,4,0,1,1,2,1,0
30796,8,2,9,4,10,4,1,0,2,2,0
4725,4,4,11,4,3,2,1,1,2,2,0
41176,6,2,8,2,3,0,1,1,2,2,0
3804,3,4,1,4,8,2,1,1,1,2,0
25407,8,4,6,0,8,2,1,0,1,2,0
19179,10,4,3,2,8,0,1,1,2,2,0
27852,4,4,1,4,3,4,1,1,2,2,0
20606,8,6,11,2,3,0,1,1,2,2,0
25815,10,4,9,2,3,0,1,1,2,2,1
11521,8,4,9,2,4,0,0,1,2,2,1
41197,5,4,12,2,12,0,1,1,2,2,0
15454,7,4,15,4,1,1,1,0,1,2,0
41879,6,4,7,4,1,4,0,1,1,4,0
9026,7,4,8,2,12,0,1,1,2,2,1
26720,4,4,0,4,3,1,1,0,2,2,0
25186,12,0,11,2,0,0,1,1,2,2,0
34425,5,4,11,2,12,0,1,1,1,2,0
35107,3,4,15,4,7,2,0,1,1,2,0
11198,12,0,11,2,0,5,1,0,1,2,0
42278,6,6,0,2,5,0,1,1,2,1,1
