,R,Q,A,Y
5096,0,1,0,1
17486,0,1,1,0
12564,0,2,1,0
17448,1,2,1,0
16392,0,2,1,0
15345,0,1,1,0
12020,0,1,1,0
14532,1,2,1,1
14238,0,0,1,0
4487,0,1,1,0
9598,1,2,1,0
2352,0,2,0,0
1312,1,1,1,1
744,0,1,1,1
13394,1,1,1,1
16364,0,1,1,0
4897,0,2,1,1
12001,0,2,1,1
9721,0,2,1,1
9015,1,1,1,1
15237,1,1,1,1
15903,0,0,1,1
13124,2,1,1,1
8581,0,3,1,0
2420,0,3,0,0
10681,0,2,1,0
2954,0,1,0,0
10391,0,1,1,1
12678,0,2,1,0
1835,0,1,1,0
7255,1,2,1,1
16154,0,1,1,0
1932,0,2,0,0
1751,0,2,1,0
15367,0,1,1,1
17409,0,1,1,1
14036,0,3,1,0
13496,0,0,1,1
16997,1,1,1,1
408,0,2,0,0
10438,1,3,1,1
9621,0,1,1,0
173,1,2,0,0
8249,1,2,1,1
13414,0,2,1,0
9409,1,2,1,1
236,0,2,1,0
3124,1,3,1,0
11730,0,3,1,0
5142,1,2,1,1
3350,0,0,0,0
7357,0,2,1,0
5610,0,2,1,0
1001,0,2,0,0
1713,0,2,0,1
8350,0,1,1,0
11004,1,3,1,0
1404,0,2,1,0
6624,0,1,1,0
10482,0,1,1,1
14526,0,1,1,0
6960,0,3,1,0
12845,0,1,1,1
17920,2,1,1,1
16164,0,1,1,0
2127,1,2,1,1
5964,0,1,1,0
10465,2,2,1,1
719,0,1,0,0
2341,0,1,0,1
12889,0,1,1,0
13991,1,0,1,1
4213,1,2,1,1
6874,0,3,1,0
16522,0,1,1,1
12833,0,2,1,0
16632,0,2,1,1
3831,0,1,0,1
10825,1,2,1,0
10408,1,1,1,1
7790,0,2,1,0
2668,1,2,0,1
6587,0,2,1,0
12621,0,2,1,0
7764,0,0,1,1
1894,0,2,1,0
13758,0,1,1,1
12834,0,1,1,0
17092,0,2,1,1
3732,0,2,1,0
16638,0,0,1,1
7306,0,1,1,0
6,0,1,0,1
10612,0,1,1,1
6462,1,2,1,0
4202,1,2,1,1
247,0,1,0,1
534,0,0,0,1
5244,0,0,0,1
11438,0,1,1,0
15572,1,1,1,1
8215,1,0,1,1
15035,1,3,1,1
7835,1,1,1,1
7452,0,1,1,1
10767,2,2,1,1
9989,0,1,1,0
5399,0,2,0,0
9898,0,2,1,0
4160,0,0,1,1
5222,0,0,0,1
677,0,1,1,0
6788,0,1,1,1
4293,0,3,0,0
8502,0,2,1,1
3971,0,2,1,0
6131,1,1,1,1
11090,0,1,1,1
14345,0,1,1,1
267,2,2,0,1
12233,0,0,1,0
3766,0,2,0,0
7830,0,0,1,0
4016,0,3,0,0
2846,0,2,0,0
4894,0,2,0,0
1307,1,2,1,0
15353,0,1,1,0
9303,1,2,1,1
1764,1,1,0,1
5422,1,1,0,1
12454,0,1,1,1
9361,2,1,1,1
7728,0,0,1,1
6189,0,2,1,0
15700,0,2,1,0
15278,0,1,1,0
2005,0,1,1,0
17760,0,1,1,0
9505,2,1,1,1
4523,0,1,1,0
2957,0,3,1,0
17780,0,1,1,0
5000,0,1,1,0
1436,1,1,0,0
8371,1,1,1,1
2089,0,0,0,1
16266,0,1,1,1
9100,0,0,1,1
5132,0,1,0,1
16661,0,1,1,0
3485,1,1,0,1
299,0,2,0,0
12644,0,1,1,1
15266,1,1,1,1
11242,1,1,1,1
6188,0,0,1,0
1641,1,1,0,1
3736,0,1,1,1
3139,3,1,0,1
14112,0,2,1,0
2818,0,2,1,1
13734,2,2,1,1
10142,0,0,1,0
17551,0,1,1,0
2706,0,2,0,0
14104,0,1,1,0
17934,0,2,1,0
1333,0,2,1,1
5162,0,2,1,1
17322,0,2,1,0
978,0,3,0,0
12009,0,3,1,0
14014,0,2,1,1
10042,0,2,1,0
4967,1,2,1,1
16962,0,3,1,0
17798,0,2,1,0
13004,1,0,1,1
17481,0,1,1,1
16756,1,2,1,1
6273,0,2,1,0
11620,1,0,1,1
16738,0,2,1,0
14034,0,3,1,0
17006,1,1,1,1
16383,0,0,1,1
1537,1,2,1,1
5297,1,2,0,1
10043,0,1,1,0
13728,0,2,1,0
8634,0,3,1,0
1783,0,3,1,0
17362,1,1,1,1
10951,1,1,1,1
10970,0,1,1,1
7057,0,3,1,0
1796,0,3,0,0
9447,0,1,1,0
6554,1,1,1,1
11248,0,0,1,0
2058,0,3,1,0
17864,0,1,1,0
3708,1,1,0,1
13084,0,2,1,0
15286,2,1,1,1
15370,0,0,1,1
8393,1,3,1,1
6479,0,2,1,1
114,0,0,1,1
13098,1,2,1,1
8363,2,1,1,1
12337,0,1,1,0
4482,0,3,0,0
7188,1,3,1,0
4474,0,0,0,1
9698,1,1,1,0
5492,0,2,0,0
14102,0,2,1,0
16845,0,1,1,0
1974,0,2,0,1
11571,0,3,1,0
4404,0,2,0,0
12817,0,1,1,1
5506,1,2,1,1
15633,0,3,1,0
4791,0,1,1,0
10843,1,2,1,1
15055,0,2,1,0
4184,0,2,1,1
3252,0,1,1,0
4342,0,0,0,1
9023,0,2,1,1
2101,0,2,1,0
2734,0,2,1,0
9937,0,1,1,1
10581,0,2,1,0
7800,0,1,1,0
12574,1,2,1,1
8707,0,2,1,1
16982,0,3,1,0
9127,0,2,1,1
7262,0,1,1,0
10801,1,1,1,0
517,0,1,0,0
3867,0,0,1,1
9482,0,2,1,1
2864,0,1,0,0
16040,0,2,1,1
13535,1,3,1,1
11226,0,2,1,0
12094,1,2,1,0
1936,0,2,0,1
7877,0,1,1,1
8366,0,0,1,1
13195,0,2,1,0
12777,0,3,1,0
13516,1,1,1,1
9996,1,0,1,0
6583,0,1,1,0
16520,0,2,1,0
13915,0,0,1,0
16397,0,0,1,1
2932,0,2,1,0
17014,1,0,1,1
3491,0,2,0,0
13913,2,2,1,1
2108,0,2,1,0
12324,0,3,1,0
7246,1,1,1,1
15773,0,2,1,0
17154,0,1,1,1
1296,0,2,1,0
12914,1,2,1,1
1166,0,1,1,0
15734,0,2,1,1
5511,0,1,1,0
9689,0,1,1,1
5382,0,1,0,1
14727,0,1,1,0
3724,1,1,1,0
7202,0,2,1,0
16577,0,0,1,0
8423,0,0,1,1
16814,0,0,1,1
10019,0,2,1,0
12211,0,1,1,0
15350,0,0,1,1
6149,1,1,1,1
17774,0,2,1,1
6205,0,1,1,1
10807,0,1,1,0
8850,0,2,1,0
4570,1,2,0,1
11884,0,0,1,0
6362,0,1,1,1
10688,0,1,1,0
2068,0,1,1,0
15853,0,1,1,0
2863,0,2,1,0
12165,0,2,1,1
3333,1,2,0,1
13477,0,1,1,0
2572,0,2,0,0
15583,1,2,1,1
7195,0,1,1,1
3121,0,2,1,0
8357,0,0,1,1
8482,0,2,1,0
262,1,3,0,0
11999,0,2,1,1
15019,2,1,1,1
7050,1,2,1,1
8324,0,2,1,0
3343,0,1,0,0
14211,1,3,1,1
9011,0,0,1,1
12181,0,0,1,1
975,1,2,0,0
15335,0,2,1,0
5880,0,3,0,0
504,0,3,0,0
6004,1,3,1,1
3561,1,3,1,0
17360,0,2,1,0
11727,0,1,1,0
5265,0,1,0,0
6366,0,1,1,1
3372,0,0,0,1
3203,0,0,1,1
12933,0,1,1,1
723,1,3,0,1
14805,0,0,1,1
13988,1,2,1,1
10258,0,1,1,0
9498,0,2,1,0
12177,0,1,1,1
10005,0,1,1,1
15036,1,1,1,1
7060,0,1,1,1
12079,1,1,1,1
3834,1,1,0,1
17220,0,3,1,0
13469,2,1,1,1
9802,0,0,1,0
9251,2,3,1,1
1779,0,1,0,1
17748,0,3,1,0
12219,0,1,1,1
2132,0,3,1,0
15027,0,1,1,0
3883,0,2,1,0
14256,0,3,1,0
14654,0,1,1,0
7674,0,2,1,0
6801,0,2,1,0
14259,0,2,1,0
5989,0,1,1,1
3363,0,1,0,0
15258,1,1,1,1
9903,0,3,1,0
1414,2,1,1,1
793,1,0,1,1
13020,0,1,1,1
2266,0,2,1,0
8401,1,1,1,1
418,0,2,0,0
1634,0,2,1,1
14693,0,2,1,0
674,0,1,0,1
12228,0,0,1,1
15897,0,2,1,0
16884,1,1,1,1
10149,0,2,1,1
9051,0,2,1,0
14676,1,1,1,1
7103,0,2,1,0
4353,0,1,0,1
16318,0,0,1,1
12749,0,2,1,0
2364,1,2,1,1
2963,0,2,0,0
5425,1,1,0,1
13065,1,1,1,1
6252,0,0,1,0
4075,1,1,0,1
6235,0,2,1,0
8675,1,1,1,1
13639,0,1,1,0
16901,1,0,1,1
2743,0,1,0,0
10851,1,3,1,0
15998,0,0,1,0
10814,0,3,1,0
17128,2,2,1,1
11265,1,1,1,1
10741,0,1,1,0
6444,0,2,1,0
11948,0,1,1,0
5918,0,0,1,0
11128,0,1,1,0
12224,0,2,1,1
13589,0,1,1,0
12679,0,1,1,0
9243,1,2,1,1
17189,0,0,1,0
15568,0,3,1,1
10880,1,2,1,1
15109,1,1,1,0
14326,0,1,1,0
7560,0,2,1,0
13392,3,3,1,1
8443,0,1,1,0
17369,0,3,1,0
13378,0,2,1,0
120,0,2,1,0
359,0,0,0,0
11749,1,2,1,1
2695,0,2,1,0
14398,1,1,1,1
2797,0,1,1,0
4399,0,1,0,1
2105,0,2,0,0
8003,1,2,1,1
13268,1,1,1,1
16855,0,3,1,0
13696,0,1,1,1
11687,1,0,1,1
14880,0,0,1,1
14371,0,3,1,0
5420,0,1,1,1
13328,0,1,1,0
14679,0,3,1,1
13848,1,2,1,1
4426,1,2,1,1
17140,0,2,1,0
654,1,2,1,1
16420,0,1,1,0
10629,0,2,1,0
9585,0,3,1,0
13551,0,1,1,0
17548,1,1,1,1
17898,1,2,1,1
8223,0,2,1,0
2087,0,1,1,0
16452,1,1,1,1
14431,0,0,1,1
11606,0,1,1,1
2253,1,0,0,1
12934,1,2,1,1
17839,1,1,1,1
4804,0,1,0,0
8457,0,2,1,0
387,0,1,1,0
4887,0,1,0,1
12135,0,1,1,0
3552,1,1,0,1
16977,0,3,1,0
1189,0,2,1,0
3405,0,2,1,0
552,1,1,1,1
12313,0,1,1,1
15757,0,1,1,1
4194,0,2,1,0
2493,0,3,0,0
9241,0,1,1,0
1712,0,3,0,0
4784,0,2,0,0
16501,0,2,1,0
9545,0,3,1,0
6855,0,1,1,0
1679,0,3,1,0
5713,0,1,1,0
9504,0,2,1,0
10639,0,0,1,1
17907,1,1,1,1
8939,0,1,1,1
8513,0,1,1,0
15985,0,1,1,1
2838,0,1,1,1
14246,1,3,1,0
13885,0,1,1,0
6352,0,2,1,0
9927,0,1,1,0
14275,0,1,1,0
4542,1,2,1,0
5397,0,2,0,0
4505,0,0,1,1
1639,0,1,0,0
7312,0,2,1,0
5675,0,2,0,0
16839,0,2,1,0
11266,0,0,1,0
2622,0,1,1,0
12780,0,1,1,0
617,0,1,1,0
16208,1,1,1,0
3039,0,1,1,1
10084,1,2,1,1
16893,0,1,1,0
15444,0,3,1,1
3879,0,3,0,1
9040,0,3,1,0
17031,0,2,1,0
15954,1,1,1,0
17652,1,1,1,1
12132,0,2,1,0
13294,1,1,1,0
12065,0,1,1,0
17084,0,0,1,0
6689,0,2,1,1
1114,0,3,1,0
4904,0,2,0,0
4982,0,2,1,0
4561,0,3,0,0
15671,1,2,1,1
288,0,0,1,1
13668,0,2,1,0
6778,0,0,1,0
14344,0,3,1,1
8155,1,1,1,1
263,0,3,1,0
2141,0,2,0,0
17435,0,3,1,0
2134,0,3,0,0
14144,1,1,1,1
6179,0,0,1,1
17648,0,1,1,0
24,1,3,0,0
17733,0,3,1,0
12882,0,1,1,1
11116,1,1,1,1
16322,0,2,1,0
3515,0,3,1,0
8285,0,3,1,0
1613,0,0,1,1
13561,0,0,1,1
5669,0,0,0,1
6604,0,3,1,0
6383,0,1,1,0
15492,0,2,1,1
13246,0,1,1,0
4195,0,2,1,0
3290,0,2,0,1
3055,0,1,0,0
4292,0,0,0,1
12389,0,2,1,0
13508,0,1,1,0
780,0,1,0,1
17750,0,2,1,1
9471,1,2,1,1
3437,0,0,1,1
17236,0,3,1,1
17564,0,3,1,0
11031,1,1,1,1
1010,0,2,0,0
2121,0,2,1,0
9633,0,1,1,0
12249,1,1,1,1
687,0,2,1,0
17740,0,0,1,0
16758,0,1,1,0
5272,0,1,0,0
121,0,2,0,0
11,0,0,1,1
7182,0,3,1,1
4310,0,3,0,1
4360,0,2,0,0
5353,0,3,0,0
470,0,1,0,1
8245,0,1,1,1
5572,0,2,1,0
17619,0,2,1,1
14643,0,1,1,1
16961,1,2,1,0
8454,0,1,1,1
9987,0,1,1,1
7758,1,2,1,1
16902,0,1,1,0
17530,0,0,1,1
12480,0,2,1,1
11923,0,2,1,1
2941,0,1,1,1
3150,0,2,0,0
586,0,0,0,0
6711,1,3,1,1
5926,0,1,1,0
15067,0,1,1,0
7999,1,1,1,1
7436,1,3,1,1
14424,0,1,1,1
12886,0,2,1,0
2910,0,2,1,0
4610,0,0,1,1
8480,0,1,1,0
8360,0,1,1,1
14571,0,1,1,1
5878,0,1,0,1
14587,0,2,1,0
11436,0,2,1,0
17881,0,1,1,0
16883,0,3,1,0
16466,0,2,1,1
9284,0,1,1,0
6143,0,0,1,0
14912,0,2,1,1
10975,0,2,1,0
15934,0,0,1,0
11336,0,1,1,0
10175,0,2,1,1
14915,1,2,1,1
13308,0,2,1,0
17170,1,2,1,1
3688,0,2,0,0
9410,0,3,1,0
2188,0,1,0,1
7429,0,1,1,1
4521,0,0,1,1
16942,1,1,1,1
17602,2,3,1,1
1163,1,1,0,1
13080,0,1,1,0
2756,1,1,0,1
365,0,2,1,0
5095,1,2,0,1
17155,0,2,1,0
13407,1,2,1,1
8177,0,2,1,0
13372,0,2,1,0
9990,0,1,1,1
4596,0,2,0,0
5614,0,0,0,0
11994,0,2,1,0
9342,1,2,1,1
10350,0,2,1,0
16006,0,2,1,0
3666,0,1,0,1
8475,0,2,1,1
12741,0,1,1,1
16763,0,3,1,1
5631,1,2,1,1
7798,0,0,1,1
600,0,1,1,0
16,0,0,0,0
3286,0,2,0,0
7646,0,0,1,1
5787,0,3,0,0
366,0,2,0,0
459,0,2,1,0
5755,0,1,0,0
2792,0,3,1,0
6023,1,1,1,0
2199,1,3,0,1
355,1,1,0,1
12580,1,0,1,1
14168,0,2,1,0
6685,0,2,1,0
1554,0,1,1,0
17225,0,1,1,1
5953,2,2,1,0
14141,0,1,1,1
4191,0,2,1,0
8912,0,1,1,1
9277,0,3,1,0
1696,0,1,0,0
8250,0,2,1,1
14608,1,2,1,1
17118,0,0,1,1
439,1,1,0,1
1807,2,1,1,1
843,2,1,0,1
2892,0,2,1,0
16927,1,2,1,0
6930,0,1,1,0
9444,1,1,1,0
8057,0,2,1,0
12145,2,2,1,1
8470,1,3,1,0
14316,1,3,1,1
30,0,3,0,0
3102,0,2,0,1
10359,0,3,1,0
15239,0,2,1,0
3557,0,2,0,0
5873,0,1,0,1
9113,0,3,1,0
13471,0,1,1,1
14495,0,0,1,0
1929,0,2,1,0
7590,0,0,1,0
9515,0,2,1,0
14330,1,2,1,1
13856,0,2,1,0
2223,1,2,1,0
12394,0,1,1,0
4444,1,2,0,0
14728,0,2,1,0
5379,0,1,0,0
17269,0,3,1,0
7726,0,3,1,0
8269,0,2,1,0
14909,2,1,1,1
17215,0,1,1,1
2312,0,1,1,1
8890,0,2,1,0
10619,1,1,1,1
9027,0,2,1,0
13050,0,1,1,0
3960,0,3,0,0
14735,0,2,1,0
1559,0,1,1,1
10058,1,1,1,1
15527,1,2,1,1
6588,0,2,1,0
4476,0,1,1,1
8635,0,1,1,1
15728,0,1,1,0
1711,0,2,1,0
17151,0,2,1,0
7985,0,3,1,1
7708,0,1,1,0
10779,0,2,1,0
5216,0,0,1,0
5226,0,1,1,1
12144,0,3,1,0
13992,0,2,1,0
14613,0,0,1,1
11144,2,2,1,1
8917,1,1,1,1
11870,1,1,1,1
15556,1,1,1,1
17502,0,1,1,0
17918,0,2,1,0
15737,0,2,1,1
16904,0,1,1,0
6951,1,0,1,0
2111,0,1,0,0
7335,0,1,1,0
17717,0,0,1,1
17316,0,2,1,0
12034,0,2,1,1
8680,0,2,1,1
14350,0,1,1,1
16152,0,2,1,0
15578,0,0,1,0
1457,0,1,1,1
7392,0,2,1,0
3948,0,0,1,1
10813,0,3,1,0
5859,0,1,1,0
11512,0,2,1,0
10000,1,1,1,0
10935,0,0,1,0
5302,1,1,1,1
10917,2,1,1,1
14051,1,1,1,1
672,1,1,1,1
364,0,2,0,1
15866,0,2,1,0
8251,0,1,1,0
14832,0,3,1,0
16510,0,2,1,1
10879,0,2,1,0
1245,0,3,1,0
13744,0,1,1,1
1158,0,3,1,0
14538,0,2,1,0
6603,0,1,1,0
7371,0,1,1,1
12721,0,2,1,0
4588,0,2,0,0
3822,0,2,0,0
2677,0,1,1,0
10676,0,1,1,1
13888,0,1,1,0
15064,0,1,1,0
9676,0,3,1,0
9769,0,2,1,0
12899,0,3,1,0
15122,0,0,1,0
11735,0,2,1,0
1855,0,0,1,0
7105,0,2,1,1
4526,0,2,1,1
3996,0,1,0,0
5605,0,0,1,1
5976,1,1,1,1
5599,0,0,0,0
3698,0,2,0,0
9253,1,2,1,1
519,0,1,1,1
17775,0,1,1,0
10553,0,2,1,0
8134,0,1,1,0
13253,0,2,1,0
16634,2,2,1,1
6997,0,2,1,0
385,0,1,0,0
2834,0,1,0,1
9437,0,1,1,1
1014,0,1,0,0
3043,0,0,0,1
2319,0,1,1,0
13379,0,1,1,1
4935,0,2,0,0
589,0,1,0,1
14071,0,3,1,0
13791,0,1,1,1
8302,0,0,1,1
12279,0,2,1,0
4381,1,1,0,1
4871,0,1,1,0
172,0,2,0,0
3473,0,1,0,1
11282,0,1,1,0
7724,0,2,1,0
10552,0,1,1,1
5854,0,1,1,0
14541,1,1,1,1
14533,0,1,1,1
13277,0,1,1,1
927,0,2,0,0
715,0,1,0,0
6053,0,1,1,1
2288,1,1,0,1
13802,0,2,1,1
60,0,3,0,0
5054,0,3,0,1
9486,1,2,1,1
13655,0,1,1,1
7140,1,2,1,1
12202,1,1,1,1
13948,1,2,1,1
14560,0,1,1,1
2886,0,2,1,1
5189,0,3,0,0
6331,0,1,1,1
8703,0,1,1,1
8535,0,1,1,0
2051,0,0,1,1
6935,0,1,1,0
339,0,0,0,0
17136,0,1,1,0
14335,0,0,1,0
1886,0,2,1,0
13708,0,0,1,1
14117,0,0,1,0
1972,0,2,0,1
12920,0,2,1,1
9736,0,0,1,1
11191,1,1,1,1
17643,0,3,1,0
8832,0,2,1,1
7850,0,2,1,0
17401,1,2,1,0
10129,0,2,1,0
2215,0,1,1,0
4154,0,2,0,0
8065,0,1,1,0
6512,0,2,1,0
9002,0,0,1,1
13482,1,3,1,1
7181,1,2,1,1
6401,1,2,1,1
9278,0,3,1,0
5192,0,0,0,1
936,0,1,0,0
703,0,0,1,1
2278,0,0,0,1
9036,0,3,1,0
17319,1,0,1,1
14602,0,1,1,0
7932,0,2,1,0
9994,3,0,1,1
3747,0,1,0,0
2334,0,0,0,1
15407,0,1,1,1
16741,0,2,1,0
7974,1,3,1,1
8181,0,1,1,0
9581,1,3,1,0
6827,0,2,1,1
11083,0,1,1,0
10583,1,2,1,1
6231,1,0,1,1
11986,0,1,1,1
2354,0,2,0,0
11490,0,1,1,1
5463,0,1,0,0
8048,0,2,1,0
5405,1,0,1,0
4020,1,2,1,1
8582,1,2,1,0
4910,0,3,0,1
15245,0,3,1,0
13415,0,0,1,0
1209,0,1,0,0
6661,1,2,1,1
17107,2,1,1,1
10677,0,2,1,0
5124,0,2,1,1
1551,0,1,0,0
7305,0,2,1,0
7631,0,1,1,0
420,1,3,1,1
4909,1,1,1,1
15892,0,0,1,0
16291,0,1,1,1
5246,1,2,0,0
12375,0,2,1,0
3083,0,2,0,0
6480,1,2,1,0
16992,1,3,1,0
4341,0,1,1,0
5679,0,0,0,0
15305,0,3,1,1
9775,0,0,1,1
14604,0,1,1,1
7299,1,1,1,1
15872,0,3,1,0
992,0,3,1,0
5863,0,2,0,1
12314,1,2,1,1
6415,0,2,1,0
12414,0,2,1,0
7994,0,0,1,0
11084,0,0,1,0
8636,0,2,1,1
82,0,1,0,0
15709,2,3,1,1
2026,1,2,1,0
7610,1,3,1,0
297,0,0,1,0
16854,0,1,1,1
10433,0,1,1,0
10626,0,0,1,0
6345,0,1,1,1
13151,0,0,1,1
13051,0,2,1,0
9449,0,1,1,0
13538,0,0,1,1
