,R,Q,A,Y
0,0.2,1,1,1
1,0.2,3,0,0
2,0.2,2,1,1
3,0.2,2,1,0
4,0.2,3,0,0
5,0.2,1,1,1
6,0.2,2,1,0
7,0.2,3,0,0
8,1.0,1,1,1
9,0.2,3,0,0
10,0.2,1,1,1
11,0.2,0,1,1
12,0.2,0,1,1
13,0.2,0,1,1
14,1.0,1,1,1
15,1.0,0,1,1
16,0.2,2,1,1
17,0.2,1,1,1
18,0.2,3,0,0
19,0.2,1,1,1
20,0.2,2,1,0
21,0.2,2,1,0
22,0.2,1,1,1
23,2.2,0,1,1
24,0.2,3,0,0
25,0.2,3,0,0
26,0.2,3,0,0
27,0.2,2,1,1
28,0.2,3,0,1
29,0.2,3,0,0
30,0.2,3,0,0
31,0.2,0,1,1
32,0.2,3,0,0
33,0.2,3,0,0
34,0.2,2,1,0
35,0.2,3,1,0
36,0.2,3,0,0
37,1.0,1,1,1
38,0.2,3,0,0
39,0.2,3,0,0
40,0.2,2,1,1
41,0.2,3,0,0
42,0.2,3,0,0
43,0.2,0,1,1
44,1.0,3,0,0
45,0.2,2,1,1
46,0.2,1,1,1
47,0.2,3,0,0
48,0.2,1,1,1
49,0.2,1,1,1
50,0.2,1,1,1
51,0.2,3,0,0
52,0.2,1,1,1
53,1.0,3,0,0
54,0.2,3,0,0
55,1.0,3,0,1
56,0.2,1,1,1
57,0.2,3,0,0
58,0.2,1,1,1
59,1.0,3,0,0
60,0.2,3,0,0
61,0.2,3,1,0
62,0.2,3,0,0
63,0.2,3,0,0
64,0.2,3,0,0
65,0.2,3,0,0
66,1.0,3,0,1
67,0.2,3,0,0
68,0.2,2,1,0
69,0.2,3,1,0
70,0.2,3,0,0
71,0.2,3,0,0
72,1.0,1,1,1
73,0.2,3,0,0
74,0.2,3,0,0
75,1.0,0,1,1
76,0.2,2,1,0
77,0.2,1,1,1
78,1.0,2,1,1
79,0.2,3,0,0
80,0.2,3,0,0
81,1.0,0,1,1
82,0.2,2,1,1
83,1.0,3,1,0
84,1.0,3,0,1
85,1.0,2,1,1
86,0.2,3,0,0
87,0.2,1,1,1
88,0.2,3,0,0
89,0.2,3,0,0
90,2.2,3,0,0
91,0.2,0,1,1
92,0.2,1,1,1
93,0.2,3,0,0
94,0.2,0,1,1
95,0.2,3,0,0
96,0.2,2,1,0
97,0.2,3,0,1
98,0.2,0,1,1
99,0.2,3,1,1
100,0.2,3,0,0
101,1.0,2,1,0
102,0.2,3,0,1
103,1.0,3,1,0
104,1.0,1,1,1
105,0.2,1,1,1
106,0.2,3,0,0
107,0.2,3,0,0
108,0.2,3,1,0
109,0.2,3,0,0
110,1.0,3,0,1
111,0.2,3,0,0
112,0.2,3,0,0
113,0.2,1,1,1
114,0.2,3,0,0
115,0.2,3,0,0
116,1.0,1,1,1
117,0.2,3,0,0
118,0.2,3,0,0
119,0.2,3,0,0
120,0.2,2,1,0
121,1.0,2,1,1
122,0.2,1,1,1
123,0.2,3,0,0
124,0.2,3,0,0
125,0.2,1,1,1
126,0.2,3,0,0
127,0.2,3,0,1
128,1.0,1,1,1
129,1.0,2,1,1
130,1.0,3,0,1
131,0.2,0,1,1
132,0.2,3,0,0
133,0.2,0,1,1
134,0.2,3,0,0
135,0.2,3,0,1
136,0.2,1,1,1
137,0.2,3,0,0
138,0.2,3,0,0
139,0.2,3,0,0
140,0.2,2,1,0
141,1.0,3,0,0
142,1.0,2,1,1
143,0.2,3,0,0
144,0.2,3,1,0
145,0.2,3,0,0
146,0.2,1,1,1
147,0.2,3,0,0
148,0.2,2,1,1
149,0.2,3,0,0
150,1.0,1,1,1
151,0.2,3,0,0
152,1.0,2,1,1
153,1.0,1,1,1
154,0.2,3,1,1
155,0.2,2,1,0
156,0.2,3,0,0
157,0.2,0,1,1
158,1.0,2,1,1
159,1.0,3,0,0
160,2.2,2,1,1
161,0.2,2,1,0
162,1.0,0,1,1
163,0.2,3,0,0
164,1.0,3,0,0
165,1.0,2,1,1
166,0.2,3,0,0
167,1.0,1,1,1
168,0.2,1,1,1
169,0.2,3,0,0
170,0.2,2,1,1
171,0.2,3,0,0
172,0.2,3,0,0
173,0.2,1,1,1
174,1.0,3,0,0
175,1.0,2,1,1
176,0.2,3,0,0
177,0.2,1,1,1
178,0.2,3,0,1
179,0.2,3,0,0
180,0.2,1,1,1
181,1.0,2,1,1
182,0.2,2,1,1
183,1.0,2,1,0
184,0.2,3,0,1
185,2.2,2,1,1
186,0.2,2,1,0
187,0.2,3,0,0
188,0.2,3,1,0
189,0.2,2,1,1
190,0.2,3,0,1
191,1.0,0,1,1
192,0.2,3,0,0
193,0.2,3,0,0
194,1.0,0,1,1
195,1.0,1,1,1
196,0.2,2,1,1
197,0.2,3,0,1
198,0.2,3,0,0
199,0.2,1,1,1
200,0.2,2,1,1
201,0.2,3,0,0
202,0.2,3,0,0
203,0.2,3,1,0
204,0.2,3,0,0
205,0.2,3,0,0
206,0.2,1,1,1
207,0.2,2,1,1
208,1.0,1,1,1
209,0.2,3,0,0
210,0.2,1,1,1
211,0.2,2,1,0
212,1.0,1,1,1
213,2.2,3,0,0
214,1.0,3,0,1
215,0.2,1,1,1
216,0.2,0,1,1
217,0.2,3,0,0
218,1.0,2,1,1
219,0.2,3,0,0
220,1.0,2,1,1
221,0.2,3,0,1
222,0.2,3,1,0
223,0.2,3,0,0
224,1.0,0,1,1
225,0.2,2,1,0
226,0.2,3,0,0
227,0.2,3,0,0
228,0.2,3,0,0
229,0.2,3,0,0
230,1.0,2,1,1
231,0.2,1,1,1
232,0.2,3,0,0
233,0.2,1,1,1
234,0.2,3,0,1
235,1.0,2,1,1
236,0.2,1,1,1
237,0.2,3,0,1
238,0.2,3,0,0
239,0.2,2,1,0
240,0.2,3,0,0
241,1.0,3,0,0
242,0.2,3,0,0
243,0.2,1,1,1
244,0.2,3,1,0
245,0.2,1,1,1
246,1.0,3,0,0
247,0.2,3,0,0
248,0.2,1,1,1
249,0.2,3,0,0
250,0.2,2,1,1
251,0.2,3,0,0
252,0.2,3,0,0
253,0.2,3,0,0
254,0.2,3,1,1
255,2.2,1,1,1
256,0.2,3,0,0
257,0.2,2,1,1
258,0.2,3,0,0
259,0.2,0,1,1
260,0.2,3,0,0
261,0.2,3,0,0
262,1.0,3,0,0
263,0.2,3,0,0
264,0.2,3,0,0
265,0.2,1,1,1
266,0.2,0,1,1
267,0.2,3,0,0
268,0.2,3,0,0
269,0.2,1,1,1
270,0.2,3,0,0
271,0.2,3,0,0
272,0.2,2,1,1
273,0.2,1,1,1
274,0.2,2,1,0
275,0.2,3,0,0
276,2.2,2,1,1
277,0.2,1,1,1
278,0.2,3,0,0
279,0.2,2,1,0
280,0.2,1,1,1
281,0.2,3,0,0
282,0.2,3,0,0
283,1.0,2,1,1
284,0.2,3,0,0
285,0.2,0,1,1
286,0.2,2,1,1
287,0.2,1,1,1
288,0.2,3,0,0
289,0.2,3,0,0
290,1.0,2,1,1
291,0.2,3,0,0
292,0.2,2,1,1
293,0.2,3,0,0
294,1.0,3,1,0
295,0.2,3,0,0
296,0.2,3,0,0
297,0.2,3,0,0
298,0.2,3,0,0
299,0.2,3,0,0
300,0.2,1,1,1
301,1.0,3,1,0
302,1.0,2,1,1
303,1.0,3,0,0
304,0.2,0,1,1
305,0.2,3,0,0
306,0.2,3,0,0
307,0.2,3,0,0
308,2.2,1,1,1
309,0.2,3,0,0
310,2.2,1,1,1
311,0.2,3,1,0
312,0.2,3,0,0
313,0.2,1,1,1
314,1.0,2,1,1
315,0.2,2,1,0
316,0.2,3,1,0
317,0.2,1,1,1
318,0.2,3,1,0
319,0.2,3,0,0
320,0.2,2,1,0
321,0.2,3,1,0
322,0.2,3,0,1
323,0.2,3,0,0
324,0.2,2,1,1
325,0.2,3,0,0
326,0.2,3,1,0
327,1.0,3,0,0
328,0.2,3,0,0
329,1.0,2,1,1
330,1.0,0,1,1
331,0.2,3,0,0
332,0.2,1,1,1
333,0.2,1,1,1
334,0.2,3,1,0
335,0.2,1,1,1
336,1.0,2,1,0
337,0.2,3,0,0
338,0.2,3,0,0
339,2.2,0,1,1
340,1.0,2,1,1
341,1.0,3,0,0
342,0.2,0,1,1
343,0.2,3,0,0
344,0.2,3,0,0
345,0.2,3,1,0
346,1.0,2,1,0
347,1.0,1,1,1
348,0.2,3,0,0
349,0.2,1,1,1
350,0.2,1,1,1
351,0.2,1,1,1
352,0.2,3,0,0
353,0.2,1,1,1
354,0.2,1,1,0
355,1.0,1,1,1
356,1.0,2,1,1
357,0.2,3,1,0
358,0.2,0,1,1
359,0.2,1,1,1
360,0.2,3,0,0
361,0.2,3,0,0
362,0.2,3,0,0
363,1.0,2,1,0
364,0.2,2,1,0
365,1.0,1,1,1
366,0.2,3,0,0
367,0.2,3,0,0
368,0.2,1,1,1
369,0.2,3,0,0
370,0.2,2,1,0
371,0.2,3,0,0
372,0.2,3,0,1
373,0.2,3,0,0
374,2.2,3,0,1
375,0.2,3,1,0
376,0.2,3,0,0
377,0.2,1,1,1
378,0.2,2,1,0
379,1.0,3,0,0
380,0.2,3,0,0
381,0.2,1,1,1
382,0.2,3,0,0
383,1.0,3,0,0
384,2.2,1,1,1
385,1.0,3,0,1
386,0.2,3,0,0
387,1.0,3,0,0
388,0.2,2,1,1
389,0.2,3,1,0
390,0.2,3,0,0
391,1.0,3,0,0
392,0.2,2,1,0
393,0.2,1,1,1
394,0.2,3,0,0
395,1.0,2,1,0
396,0.2,3,0,0
397,0.2,3,0,0
398,1.0,3,0,0
399,0.2,2,1,0
400,1.0,3,0,0
401,0.2,1,1,1
402,0.2,3,0,0
403,0.2,1,1,1
404,0.2,3,0,0
405,1.0,3,0,1
406,0.2,1,1,1
407,1.0,2,1,1
408,1.0,3,0,0
409,0.2,3,0,0
410,0.2,1,1,1
411,0.2,3,0,1
412,0.2,2,1,1
413,0.2,3,0,0
414,0.2,3,0,0
415,1.0,3,0,0
416,0.2,2,1,0
417,0.2,3,0,0
418,0.2,1,1,1
419,0.2,1,1,1
420,0.2,3,0,0
421,0.2,0,1,1
422,0.2,2,1,0
423,0.2,3,0,0
424,0.2,3,0,0
425,1.0,0,1,1
426,0.2,3,0,1
427,1.0,2,1,0
428,1.0,3,1,0
429,1.0,1,1,1
430,0.2,3,0,0
431,3.0,1,1,1
432,1.0,2,1,1
433,0.2,3,0,0
434,0.2,3,0,0
435,1.0,3,0,0
436,0.2,2,0,1
437,1.0,3,0,0
438,1.0,3,0,0
439,1.0,0,1,1
440,0.2,2,1,1
441,0.2,3,0,0
442,0.2,3,0,0
443,1.0,3,0,1
444,0.2,3,0,0
445,1.0,1,1,1
446,0.2,3,0,0
447,0.2,3,0,0
448,0.2,3,0,0
449,0.2,2,1,1
450,0.2,3,0,0
451,0.2,1,1,1
452,0.2,1,1,1
453,1.0,2,1,1
454,1.0,3,0,0
455,0.2,3,0,0
456,1.0,3,0,0
457,0.2,2,1,0
458,1.0,1,1,1
459,0.2,3,1,0
460,1.0,3,0,0
461,0.2,3,1,0
462,0.2,3,0,0
463,0.2,3,1,0
464,1.0,2,1,1
465,0.2,2,1,0
466,0.2,3,0,1
467,1.0,1,1,1
468,0.2,3,1,0
469,1.0,1,1,1
470,0.2,3,0,0
471,0.2,0,1,1
472,1.0,3,0,0
473,0.2,1,1,1
474,0.2,2,1,1
475,0.2,3,0,0
476,0.2,3,0,1
477,0.2,3,1,0
478,1.0,3,0,0
479,0.2,0,1,1
480,1.0,2,1,1
481,0.2,1,1,1
482,0.2,1,1,1
483,0.2,3,0,0
484,0.2,2,1,0
485,0.2,3,1,0
486,0.2,3,0,0
487,0.2,3,0,0
488,1.0,1,1,1
489,0.2,3,0,0
490,0.2,3,1,0
491,0.2,3,0,0
492,0.2,2,1,1
493,0.2,3,0,0
494,0.2,1,1,1
495,0.2,0,1,1
496,0.2,3,0,0
497,0.2,3,0,0
498,0.2,3,0,0
499,0.2,1,1,1
500,0.2,3,0,0
501,0.2,3,0,0
502,0.2,3,0,0
503,0.2,3,0,0
504,1.0,2,1,1
505,0.2,1,1,1
506,0.2,3,0,0
507,0.2,1,1,1
508,0.2,3,0,0
509,0.2,3,0,0
510,1.0,3,0,0
511,0.2,1,1,1
512,0.2,3,0,0
513,0.2,1,1,1
514,0.2,0,1,1
515,0.2,3,0,0
516,0.2,1,1,1
517,1.0,1,1,1
518,0.2,2,1,1
519,1.0,0,1,1
520,2.2,1,1,1
521,0.2,3,0,0
522,0.2,1,1,1
523,0.2,3,0,0
524,0.2,3,0,0
525,0.2,3,0,0
526,2.2,0,1,1
527,0.2,3,0,0
528,0.2,0,1,1
529,1.0,3,0,0
530,0.2,3,0,0
531,0.2,3,0,0
532,0.2,0,1,1
533,0.2,3,0,0
534,0.2,3,0,0
535,0.2,3,0,0
536,1.0,0,1,1
537,0.2,3,1,1
538,1.0,3,0,0
539,1.0,2,0,1
540,0.2,3,0,0
541,0.2,0,1,1
542,0.2,3,0,0
543,0.2,3,1,0
544,2.2,2,1,1
545,0.2,3,0,0
546,1.0,3,0,0
547,1.0,3,0,0
548,3.0,1,1,1
549,0.2,3,0,0
550,1.0,3,0,0
551,1.0,2,1,1
552,0.2,2,1,1
553,1.0,1,1,1
554,0.2,2,1,1
555,0.2,2,1,0
556,1.0,1,1,1
557,0.2,3,0,1
558,1.0,0,1,1
559,0.2,3,0,0
560,0.2,0,1,1
561,0.2,3,0,1
562,1.0,2,1,1
563,0.2,0,1,1
564,0.2,1,1,1
565,0.2,3,0,0
566,0.2,3,0,0
567,0.2,3,0,0
568,1.0,3,0,0
569,0.2,3,0,0
570,2.2,2,1,1
571,0.2,1,1,1
572,0.2,3,0,0
573,0.2,2,1,1
574,0.2,3,0,0
575,0.2,1,1,1
576,0.2,1,1,1
577,0.2,0,1,1
578,0.2,2,1,0
579,0.2,3,0,0
580,0.2,2,1,1
581,0.2,3,0,0
582,0.2,3,0,0
583,0.2,1,1,1
584,0.2,2,1,0
585,1.0,3,0,0
586,1.0,3,0,0
587,0.2,3,1,0
588,0.2,3,0,0
589,0.2,1,1,1
590,0.2,2,1,0
591,0.2,2,1,1
592,1.0,1,1,1
593,1.0,3,0,0
594,0.2,2,1,1
595,0.2,3,0,0
596,1.0,1,1,1
597,0.2,3,0,1
598,0.2,3,0,0
599,0.2,2,1,1
600,0.2,3,0,0
601,0.2,3,1,1
602,0.2,3,0,0
603,0.2,3,0,0
604,0.2,1,1,1
605,1.0,3,0,1
606,0.2,3,0,1
607,1.0,2,1,1
608,0.2,3,0,0
609,0.2,2,1,1
610,0.2,1,1,1
611,0.2,1,1,1
612,0.2,3,0,0
613,0.2,3,0,0
614,1.0,3,0,0
615,0.2,3,0,1
616,0.2,3,0,0
617,0.2,2,1,1
618,1.0,3,0,0
619,0.2,2,1,1
620,0.2,3,0,0
621,0.2,2,1,1
622,0.2,3,0,0
623,0.2,3,0,0
624,1.0,0,1,1
625,0.2,2,1,0
626,0.2,1,1,1
627,0.2,3,0,0
628,0.2,0,1,1
629,0.2,3,0,1
630,1.0,3,0,0
631,1.0,3,0,0
632,0.2,3,1,0
633,1.0,2,1,1
634,0.2,1,1,1
635,0.2,0,1,1
636,0.2,3,0,0
637,0.2,0,1,1
638,1.0,3,0,0
639,0.2,3,0,0
640,3.0,3,0,1
641,0.2,1,1,1
642,0.2,3,0,0
643,1.0,3,0,0
644,1.0,1,1,1
645,0.2,2,1,1
646,0.2,3,1,0
647,0.2,2,1,0
648,1.0,1,1,1
649,0.2,3,0,0
650,3.0,2,1,1
651,0.2,1,1,1
652,0.2,3,0,0
653,0.2,3,0,0
654,0.2,2,1,1
655,2.2,1,1,1
656,0.2,3,0,0
657,0.2,2,1,1
658,0.2,2,1,0
659,1.0,2,1,1
660,1.0,3,0,0
661,0.2,2,1,0
662,0.2,3,0,0
663,0.2,1,1,1
664,0.2,2,1,1
665,0.2,3,1,0
666,0.2,3,0,0
667,0.2,2,1,0
668,1.0,1,1,1
669,0.2,3,0,0
670,0.2,3,0,0
671,1.0,1,1,1
672,0.2,2,1,1
673,0.2,3,0,0
674,0.2,3,0,0
675,1.0,2,1,1
676,0.2,3,0,0
677,0.2,1,1,0
678,0.2,3,0,0
679,0.2,1,1,1
680,0.2,3,0,0
681,0.2,1,1,1
682,1.0,3,0,0
683,0.2,3,0,0
684,0.2,1,1,1
685,0.2,2,1,0
686,0.2,3,0,0
687,0.2,2,1,0
688,2.2,1,1,1
689,1.0,3,0,0
690,1.0,1,1,1
691,0.2,1,1,1
692,1.0,3,0,0
693,1.0,1,1,1
694,0.2,2,1,1
695,1.0,3,0,0
696,0.2,1,1,0
697,0.2,3,0,0
698,0.2,3,0,0
699,0.2,3,0,0
700,2.2,1,1,1
701,0.2,2,1,0
702,0.2,3,1,0
703,0.2,3,1,0
704,0.2,3,0,0
705,0.2,3,1,0
706,0.2,3,0,0
707,0.2,1,1,1
708,0.2,3,0,0
709,0.2,3,0,1
710,0.2,2,1,1
711,0.2,3,0,0
712,0.2,3,0,0
713,0.2,2,1,0
714,0.2,1,1,1
715,0.2,3,0,0
716,1.0,1,1,1
717,0.2,3,0,0
718,1.0,3,0,0
719,0.2,2,1,0
720,0.2,1,1,1
721,0.2,2,1,1
722,0.2,3,0,1
723,1.0,2,1,1
724,0.2,3,1,0
725,0.2,2,1,1
726,0.2,3,1,0
727,0.2,3,0,0
728,0.2,3,1,0
729,1.0,3,0,1
730,0.2,1,1,1
731,0.2,2,1,0
732,2.2,2,1,1
733,0.2,3,0,1
734,1.0,2,1,1
735,1.0,3,0,0
736,0.2,3,0,0
737,0.2,3,0,0
738,0.2,3,0,0
739,1.0,0,1,1
740,0.2,3,0,0
741,0.2,3,0,0
742,0.2,0,1,1
743,0.2,2,1,0
744,0.2,3,0,1
745,1.0,3,1,0
746,0.2,3,0,0
747,0.2,3,0,0
748,0.2,3,1,0
749,1.0,1,1,1
750,0.2,1,1,1
751,0.2,3,0,0
752,0.2,2,1,1
753,0.2,3,1,0
754,0.2,2,1,0
755,0.2,3,0,0
756,1.0,2,1,1
757,0.2,2,1,0
758,0.2,1,1,1
759,0.2,1,1,1
760,0.2,3,0,0
761,2.2,3,0,1
762,1.0,3,0,0
763,0.2,2,1,1
764,1.0,2,1,0
765,0.2,1,1,1
766,1.0,1,1,1
767,0.2,3,0,0
768,0.2,3,1,0
769,0.2,0,1,1
770,1.0,3,0,0
771,0.2,1,1,1
772,0.2,3,0,0
773,1.0,3,0,0
774,0.2,3,1,0
775,0.2,3,0,0
776,0.2,2,1,1
777,0.2,3,0,0
