,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
0,75.0,6.0,9.0,5.0,5,242.0,9.0,88.0,1,1,0
1,44.0,2.0,4.0,5.0,4,27.0,11.0,46.0,1,1,1
2,73.0,7.0,18.0,3.0,5,229.0,8.0,72.0,1,1,1
3,44.0,5.0,14.0,1.0,2,120.0,3.0,82.0,0,1,1
4,64.0,7.0,4.0,3.0,-1,34.0,2.0,49.0,1,1,0
5,75.0,7.0,16.0,3.0,2,226.0,10.0,60.0,0,1,0
6,27.0,2.0,8.0,5.0,1,200.0,16.0,75.0,1,1,1
7,43.0,7.0,6.0,3.0,1,242.0,10.0,8.0,1,1,1
8,64.0,3.0,23.0,1.0,4,21.0,0.0,37.0,1,0,0
9,85.0,3.0,19.0,5.0,1,136.0,5.0,40.0,0,1,0
10,30.0,5.0,24.0,1.0,-1,448.0,11.0,2.0,1,0,0
11,88.0,8.0,16.0,1.0,2,54.0,17.0,88.0,1,1,0
12,81.0,2.0,12.0,5.0,-1,209.0,5.0,31.0,1,0,0
13,29.0,3.0,5.0,2.0,0,44.0,7.0,47.0,1,1,1
14,63.0,7.0,5.0,5.0,0,147.0,13.0,29.0,0,0,0
15,26.0,5.0,23.0,5.0,-1,360.0,9.0,21.0,1,1,0
16,30.0,1.0,5.0,4.0,-1,138.0,1.0,70.0,1,0,1
17,17.0,5.0,19.0,3.0,4,37.0,17.0,88.0,0,0,0
18,53.0,2.0,3.0,2.0,2,313.0,8.0,16.0,0,0,1
19,43.0,4.0,23.0,4.0,4,467.0,5.0,2.0,1,0,1
20,43.0,4.0,19.0,3.0,5,110.0,17.0,13.0,1,1,1
21,86.0,3.0,11.0,5.0,-1,223.0,2.0,65.0,0,1,1
22,64.0,7.0,21.0,3.0,-1,515.0,1.0,75.0,0,1,0
23,32.0,2.0,20.0,5.0,0,210.0,15.0,4.0,0,1,0
24,65.0,7.0,14.0,3.0,-1,312.0,13.0,75.0,0,1,1
25,32.0,7.0,3.0,2.0,-1,10.0,14.0,22.0,1,1,0
26,37.0,4.0,7.0,4.0,5,56.0,10.0,66.0,1,0,0
27,88.0,3.0,20.0,5.0,-1,116.0,6.0,45.0,1,0,1
28,60.0,2.0,16.0,2.0,-1,233.0,5.0,40.0,1,1,1
29,59.0,5.0,21.0,5.0,2,136.0,4.0,52.0,1,1,0
30,80.0,2.0,20.0,2.0,2,47.0,11.0,12.0,1,1,1
31,85.0,7.0,14.0,1.0,0,38.0,6.0,3.0,1,1,0
32,76.0,1.0,18.0,2.0,0,362.0,6.0,12.0,1,1,0
33,40.0,8.0,7.0,5.0,-1,5.0,2.0,26.0,1,1,0
34,45.0,5.0,12.0,4.0,0,365.0,17.0,49.0,1,0,1
35,47.0,5.0,20.0,5.0,5,329.0,15.0,24.0,1,1,0
36,53.0,7.0,19.0,3.0,4,421.0,11.0,32.0,1,1,1
37,76.0,3.0,14.0,1.0,5,412.0,5.0,15.0,0,0,1
38,71.0,2.0,16.0,1.0,-1,427.0,5.0,62.0,0,1,1
39,85.0,4.0,23.0,1.0,2,56.0,5.0,60.0,0,1,0
40,50.0,1.0,8.0,1.0,-1,50.0,14.0,33.0,0,1,1
41,65.0,4.0,15.0,4.0,1,24.0,10.0,10.0,1,1,0
42,70.0,8.0,10.0,3.0,5,373.0,5.0,91.0,1,1,0
43,67.0,2.0,5.0,3.0,-1,327.0,0.0,28.0,1,1,0
44,29.0,5.0,22.0,5.0,-1,139.0,13.0,1.0,1,0,0
45,36.0,7.0,14.0,3.0,1,51.0,2.0,29.0,1,1,1
46,92.0,7.0,3.0,2.0,2,235.0,0.0,85.0,1,1,0
